"Status","Year","Disability","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Unknown","Other","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Planning","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Planning Inspectors","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Policy","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Policy","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Property","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Property","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Property","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Science and Engineering","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Social Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","AA/AO","120","[c]","20960","21010"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","EO","85","[c]","28020","27570"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","G6/G7","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","SEO/HEO","60","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Commercial","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Commercial","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Commercial","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Commercial","SEO/HEO","55","[c]","37510","37250"
"Leaver CS","2021","Declared non-disabled","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Communications","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Communications","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Communications","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Communications","SEO/HEO","55","[c]","36410","35500"
"Leaver CS","2021","Declared non-disabled","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Counter Fraud","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Digital, Data and Technology","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Digital, Data and Technology","EO","30","[c]","28100","26670"
"Leaver CS","2021","Declared non-disabled","White","Digital, Data and Technology","G6/G7","45","[c]","61020","59540"
"Leaver CS","2021","Declared non-disabled","White","Digital, Data and Technology","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Digital, Data and Technology","SEO/HEO","75","[c]","38680","38570"
"Leaver CS","2021","Declared non-disabled","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Economics","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Economics","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Economics","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Finance","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Finance","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Finance","G6/G7","40","[c]","63060","61500"
"Leaver CS","2021","Declared non-disabled","White","Finance","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Finance","SEO/HEO","55","[c]","39550","39660"
"Leaver CS","2021","Declared non-disabled","White","Human Resources","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Human Resources","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Human Resources","G6/G7","30","[c]","58220","59760"
"Leaver CS","2021","Declared non-disabled","White","Human Resources","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Human Resources","SEO/HEO","65","[c]","38230","38260"
"Leaver CS","2021","Declared non-disabled","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Inspector of Education and Training","G6/G7","35","[c]","77820","75500"
"Leaver CS","2021","Declared non-disabled","White","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Inspector of Education and Training","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Intelligence Analysis","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Intelligence Analysis","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Intelligence Analysis","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Internal Audit","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Internal Audit","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Knowledge and Information Management","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Knowledge and Information Management","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Knowledge and Information Management","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Knowledge and Information Management","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Legal","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Legal","G6/G7","125","[c]","59120","55610"
"Leaver CS","2021","Declared non-disabled","White","Legal","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Legal","SEO/HEO","65","[c]","42750","43460"
"Leaver CS","2021","Declared non-disabled","White","Medicine","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Medicine","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Medicine","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Medicine","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Medicine","SEO/HEO","40","[c]","37970","37890"
"Leaver CS","2021","Declared non-disabled","White","Operational Delivery","AA/AO","2285","[c]","20470","20420"
"Leaver CS","2021","Declared non-disabled","White","Operational Delivery","EO","580","[c]","26680","26600"
"Leaver CS","2021","Declared non-disabled","White","Operational Delivery","G6/G7","125","[c]","59340","58000"
"Leaver CS","2021","Declared non-disabled","White","Operational Delivery","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Operational Delivery","SEO/HEO","400","[c]","37040","35220"
"Leaver CS","2021","Declared non-disabled","White","Operational Delivery","Unknown","285","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Operational Research","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Operational Research","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Other","AA/AO","255","[c]","20600","20920"
"Leaver CS","2021","Declared non-disabled","White","Other","EO","215","[c]","27790","28910"
"Leaver CS","2021","Declared non-disabled","White","Other","G6/G7","30","[c]","64130","62080"
"Leaver CS","2021","Declared non-disabled","White","Other","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Other","SEO/HEO","120","[c]","35610","34720"
"Leaver CS","2021","Declared non-disabled","White","Other","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Planning","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Planning","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Planning Inspectors","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Planning Inspectors","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Policy","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Policy","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Policy","G6/G7","125","[c]","59760","57600"
"Leaver CS","2021","Declared non-disabled","White","Policy","SCS level","45","[c]","89830","80320"
"Leaver CS","2021","Declared non-disabled","White","Policy","SEO/HEO","130","[c]","37190","37100"
"Leaver CS","2021","Declared non-disabled","White","Project Delivery","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Project Delivery","EO","30","[c]","25540","26670"
"Leaver CS","2021","Declared non-disabled","White","Project Delivery","G6/G7","55","[c]","59720","56740"
"Leaver CS","2021","Declared non-disabled","White","Project Delivery","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Project Delivery","SEO/HEO","120","[c]","36810","37510"
"Leaver CS","2021","Declared non-disabled","White","Project Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Property","AA/AO","30","[c]","18670","18610"
"Leaver CS","2021","Declared non-disabled","White","Property","EO","60","[c]","26200","26000"
"Leaver CS","2021","Declared non-disabled","White","Property","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Property","SEO/HEO","75","[c]","38030","36460"
"Leaver CS","2021","Declared non-disabled","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Psychology","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Psychology","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Science and Engineering","AA/AO","95","[c]","19460","19310"
"Leaver CS","2021","Declared non-disabled","White","Science and Engineering","EO","55","[c]","24400","25190"
"Leaver CS","2021","Declared non-disabled","White","Science and Engineering","G6/G7","40","[c]","54570","53110"
"Leaver CS","2021","Declared non-disabled","White","Science and Engineering","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Science and Engineering","SEO/HEO","165","[c]","36290","36630"
"Leaver CS","2021","Declared non-disabled","White","Science and Engineering","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Security","AA/AO","145","[c]","27580","22440"
"Leaver CS","2021","Declared non-disabled","White","Security","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Security","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Security","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Social Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Social Research","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Statistics","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Unknown","AA/AO","2350","[c]","21160","21010"
"Leaver CS","2021","Declared non-disabled","White","Unknown","EO","1605","[c]","27540","27570"
"Leaver CS","2021","Declared non-disabled","White","Unknown","G6/G7","435","[c]","61250","60060"
"Leaver CS","2021","Declared non-disabled","White","Unknown","SCS level","85","[c]","95960","87850"
"Leaver CS","2021","Declared non-disabled","White","Unknown","SEO/HEO","1070","[c]","36570","35110"
"Leaver CS","2021","Declared non-disabled","White","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Economics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Legal","AA/AO","[c]","[c]","[c]","[c]"
