"Status","Year","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other Cabinet Office Agencies","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government","Scotland","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","United Kingdom Statistics Authority","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","United Kingdom Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","United Kingdom Statistics Authority","South East (England)","55","[c]","23040","19130"
"Leaver CS","2021","Undeclared","United Kingdom Statistics Authority","Wales","50","[c]","27180","19520"
"Leaver CS","2021","Undeclared","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","London","30","[c]","52560","52120"
"Leaver CS","2021","Unknown","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","London","75","[c]","48670","40600"
"Leaver CS","2021","Unknown","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","Unknown","90","[c]","56500","48490"
"Leaver CS","2021","Unknown","Cabinet Office","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chancellor's other departments","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","London","55","[c]","46450","37180"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","North East (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","South West (England)","60","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Wales","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Digital, Culture, Media and Sport","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","London","40","[c]","41350","40230"
"Leaver CS","2021","Unknown","Department for Education","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","East of England","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","London","145","[c]","38410","33120"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","North East (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","North West (England)","45","[c]","25980","21050"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","90","[c]","33170","25880"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","South West (England)","65","[c]","32760","29090"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","West Midlands (England)","30","[c]","28530","24920"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","45","[c]","33530","29860"
"Leaver CS","2021","Unknown","Department for International Trade","London","40","[c]","40910","37410"
"Leaver CS","2021","Unknown","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport","London","30","[c]","38670","34700"
"Leaver CS","2021","Unknown","Department for Transport","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport","South East (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport","Wales","60","[c]","23910","21590"
"Leaver CS","2021","Unknown","Department for Transport","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","East Midlands (England)","45","[c]","25610","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions","East of England","50","[c]","27960","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions","London","160","[c]","34300","31060"
"Leaver CS","2021","Unknown","Department for Work and Pensions","North East (England)","90","[c]","24530","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","North West (England)","155","[c]","25350","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Scotland","50","[c]","26010","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","South East (England)","60","[c]","26980","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions","South West (England)","55","[c]","25470","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Wales","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","West Midlands (England)","45","[c]","25610","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Yorkshire and The Humber","80","[c]","30740","27570"
"Leaver CS","2021","Unknown","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","London","110","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Yorkshire and The Humber","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","London","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","South West (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","East Midlands (England)","105","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","East of England","55","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","London","140","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","North East (England)","145","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","North West (England)","130","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Northern Ireland","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Scotland","135","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","South East (England)","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","South West (England)","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Unknown","330","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Wales","105","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","West Midlands (England)","85","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Yorkshire and The Humber","125","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","London","90","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","East Midlands (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","East of England","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","London","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","North West (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Overseas","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Scotland","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","South East (England)","85","[c]","27450","23540"
"Leaver CS","2021","Unknown","Ministry of Defence","South West (England)","110","[c]","29790","28000"
"Leaver CS","2021","Unknown","Ministry of Defence","Unknown","155","[c]","35070","32400"
"Leaver CS","2021","Unknown","Ministry of Defence","Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","East Midlands (England)","125","[c]","19680","18880"
"Leaver CS","2021","Unknown","Ministry of Justice","East of England","155","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","London","320","[c]","30420","26410"
"Leaver CS","2021","Unknown","Ministry of Justice","North East (England)","55","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","North West (England)","155","[c]","20300","19930"
"Leaver CS","2021","Unknown","Ministry of Justice","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","South East (England)","210","[c]","20160","18880"
"Leaver CS","2021","Unknown","Ministry of Justice","South West (England)","70","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","Wales","75","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","West Midlands (England)","185","[c]","21280","19930"
"Leaver CS","2021","Unknown","Ministry of Justice","Yorkshire and The Humber","150","[c]","23540","18880"
"Leaver CS","2021","Unknown","National Crime Agency","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Crime Agency","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","Scotland","390","[c]","32540","28170"
"Leaver CS","2021","Unknown","The National Archives","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Departments","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Departments","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Departments","London","120","[c]","54560","52560"
"Leaver CS","2021","White","Attorney General's Departments","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Departments","North West (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Departments","South East (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Departments","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Departments","Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Departments","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Departments","Yorkshire and The Humber","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office","London","80","[c]","53750","54700"
"Leaver CS","2021","White","Cabinet Office","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Chancellor's other departments","London","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Charity Commission","London","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Charity Commission","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Charity Commission","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Competition and Markets Authority","London","50","[c]","56230","54980"
"Leaver CS","2021","White","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Business, Energy and Industrial Strategy","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Business, Energy and Industrial Strategy","London","120","[c]","50630","52190"
"Leaver CS","2021","White","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Business, Energy and Industrial Strategy","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Business, Energy and Industrial Strategy","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Business, Energy and Industrial Strategy","South West (England)","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Business, Energy and Industrial Strategy","Wales","55","[c]","33300","27460"
"Leaver CS","2021","White","Department for Business, Energy and Industrial Strategy","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Digital, Culture, Media and Sport","London","40","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Education","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Education","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Education","London","85","[c]","51760","50130"
"Leaver CS","2021","White","Department for Education","North East (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Education","North West (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Education","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Education","West Midlands (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Education","Yorkshire and The Humber","40","[c]","39790","33190"
"Leaver CS","2021","White","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Environment, Food and Rural Affairs","East of England","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Environment, Food and Rural Affairs","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for International Trade","London","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for International Trade","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Transport","East Midlands (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Transport","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Transport","London","60","[c]","44250","35330"
"Leaver CS","2021","White","Department for Transport","North East (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Transport","North West (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Transport","Scotland","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Transport","South East (England)","55","[c]","36330","31380"
"Leaver CS","2021","White","Department for Transport","South West (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Transport","Wales","230","[c]","23650","21590"
"Leaver CS","2021","White","Department for Transport","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Transport","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Work and Pensions","East Midlands (England)","160","[c]","25550","26120"
"Leaver CS","2021","White","Department for Work and Pensions","East of England","175","[c]","26870","27570"
"Leaver CS","2021","White","Department for Work and Pensions","London","160","[c]","35470","31060"
"Leaver CS","2021","White","Department for Work and Pensions","North East (England)","360","[c]","25620","21010"
"Leaver CS","2021","White","Department for Work and Pensions","North West (England)","635","[c]","26730","25540"
"Leaver CS","2021","White","Department for Work and Pensions","Scotland","305","[c]","25380","21010"
"Leaver CS","2021","White","Department for Work and Pensions","South East (England)","245","[c]","26590","26890"
"Leaver CS","2021","White","Department for Work and Pensions","South West (England)","210","[c]","24650","21010"
"Leaver CS","2021","White","Department for Work and Pensions","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Work and Pensions","Wales","190","[c]","25000","21010"
"Leaver CS","2021","White","Department for Work and Pensions","West Midlands (England)","215","[c]","25760","26120"
"Leaver CS","2021","White","Department for Work and Pensions","Yorkshire and The Humber","340","[c]","29030","27570"
"Leaver CS","2021","White","Department of Health and Social Care","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Department of Health and Social Care","East of England","90","[c]","38500","32960"
"Leaver CS","2021","White","Department of Health and Social Care","London","250","[c]","47200","40340"
"Leaver CS","2021","White","Department of Health and Social Care","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Department of Health and Social Care","North West (England)","35","[c]","42540","29470"
"Leaver CS","2021","White","Department of Health and Social Care","South East (England)","40","[c]","41960","36940"
"Leaver CS","2021","White","Department of Health and Social Care","South West (England)","90","[c]","35510","28590"
"Leaver CS","2021","White","Department of Health and Social Care","West Midlands (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Department of Health and Social Care","Yorkshire and The Humber","35","[c]","[c]","[c]"
"Leaver CS","2021","White","ESTYN","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Food Standards Agency","London","15","[c]","[c]","[c]"
