"Status","Year","Ethnicity","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Black","Finance","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Attorney General's Departments","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Cabinet Office","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department of Health and Social Care","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
