"Status","Year","Function_of_post","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Analysis","United Kingdom Statistics Authority","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","United Kingdom Statistics Authority","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","United Kingdom Statistics Authority","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","United Kingdom Statistics Authority","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","United Kingdom Statistics Authority","Social Research","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","United Kingdom Statistics Authority","Statistics","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","United Kingdom Statistics Authority","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales Office","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales Office","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Water Services Regulation Authority","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Water Services Regulation Authority","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Welsh Government","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Welsh Government","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Attorney General's Departments","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Attorney General's Departments","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Cabinet Office","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Cabinet Office","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Business, Energy and Industrial Strategy","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Business, Energy and Industrial Strategy","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Business, Energy and Industrial Strategy","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Business, Energy and Industrial Strategy","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Business, Energy and Industrial Strategy","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Business, Energy and Industrial Strategy","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Business, Energy and Industrial Strategy","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Business, Energy and Industrial Strategy","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Digital, Culture, Media and Sport","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Digital, Culture, Media and Sport","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Education","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Education","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Education","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Education","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Environment, Food and Rural Affairs","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Environment, Food and Rural Affairs","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for International Trade","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for International Trade","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Transport","Commercial","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Transport","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department of Health and Social Care","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department of Health and Social Care","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Foreign, Commonwealth and Development Office","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Foreign, Commonwealth and Development Office","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Foreign, Commonwealth and Development Office","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Foreign, Commonwealth and Development Office","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Defence","Commercial","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Defence","Commercial","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Defence","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Defence","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Defence","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Defence","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Defence","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Defence","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Defence","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Defence","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Housing, Communities and Local Government","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Housing, Communities and Local Government","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Justice","Commercial","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Justice","Commercial","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Justice","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Justice","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Justice","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Justice","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","National Crime Agency","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","National Crime Agency","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Other Cabinet Office Agencies","Commercial","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Other Cabinet Office Agencies","Commercial","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","The National Archives","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","The National Archives","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","UK Export Finance","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","UK Export Finance","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Attorney General's Departments","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Attorney General's Departments","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Attorney General's Departments","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Attorney General's Departments","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Attorney General's Departments","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Attorney General's Departments","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Cabinet Office","Unknown","Female","30","[c]","35380","34140"
"Leaver Dept.","2021","Communications","Cabinet Office","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Competition and Markets Authority","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Competition and Markets Authority","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Business, Energy and Industrial Strategy","Communications","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Business, Energy and Industrial Strategy","Communications","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Digital, Culture, Media and Sport","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Digital, Culture, Media and Sport","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Environment, Food and Rural Affairs","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Environment, Food and Rural Affairs","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Environment, Food and Rural Affairs","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Environment, Food and Rural Affairs","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for International Trade","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for International Trade","Communications","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Transport","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Transport","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Work and Pensions","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Work and Pensions","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department of Health and Social Care","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department of Health and Social Care","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department of Health and Social Care","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","ESTYN","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","ESTYN","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Food Standards Agency","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Food Standards Agency","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Foreign, Commonwealth and Development Office","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Foreign, Commonwealth and Development Office","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","HM Revenue and Customs","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","HM Revenue and Customs","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","HM Treasury","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","HM Treasury","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Defence","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Defence","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Defence","Communications","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Defence","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Defence","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Defence","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Housing, Communities and Local Government","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Housing, Communities and Local Government","Communications","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Justice","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Justice","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Justice","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Justice","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","National Crime Agency","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","National Crime Agency","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Northern Ireland Office","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Northern Ireland Office","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Office for Standards in Education","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Office for Standards in Education","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Office of Gas and Electricity Markets","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Office of Gas and Electricity Markets","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Office of Rail and Road","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Office of Rail and Road","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Other Cabinet Office Agencies","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Other Cabinet Office Agencies","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland Office","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland Office","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","UK Export Finance","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","UK Export Finance","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","UK Export Finance","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","UK Export Finance","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","United Kingdom Statistics Authority","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","United Kingdom Statistics Authority","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales Office","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales Office","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Attorney General's Departments","Counter Fraud","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Attorney General's Departments","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Cabinet Office","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Cabinet Office","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Department for Transport","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Department for Transport","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Food Standards Agency","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Food Standards Agency","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","HM Treasury","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","HM Treasury","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","UK Export Finance","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","UK Export Finance","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Cabinet Office","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Cabinet Office","Unknown","Male","35","[c]","52280","54700"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Education","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Education","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for International Trade","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for International Trade","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for International Trade","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for International Trade","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Transport","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Transport","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Transport","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Transport","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","HM Treasury","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","HM Treasury","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Defence","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Defence","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Defence","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Defence","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Justice","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Justice","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Justice","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Justice","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Justice","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Justice","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Northern Ireland Office","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Northern Ireland Office","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Office for Standards in Education","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Office for Standards in Education","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Scottish Government","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Scottish Government","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Water Services Regulation Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Water Services Regulation Authority","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Welsh Government","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Welsh Government","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Attorney General's Departments","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Attorney General's Departments","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Cabinet Office","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Cabinet Office","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Chancellor's other departments","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Chancellor's other departments","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Charity Commission","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Charity Commission","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for Business, Energy and Industrial Strategy","Finance","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for Business, Energy and Industrial Strategy","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for Business, Energy and Industrial Strategy","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for Business, Energy and Industrial Strategy","Policy","Male","[c]","[c]","[c]","[c]"
