"Status","Year","Age","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Other ethnicity","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East of England","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","North East (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","North West (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South East (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South East (England)","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East Midlands (England)","AA","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East Midlands (England)","AO","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East Midlands (England)","EO","35","[c]","25940","26130"
"New entrant CS","2021","50-59","Unknown","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East Midlands (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East Midlands (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East of England","AA","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East of England","AO","40","[c]","22770","21430"
"New entrant CS","2021","50-59","Unknown","East of England","EO","35","[c]","27170","27570"
"New entrant CS","2021","50-59","Unknown","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East of England","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","London","AA","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","London","AO","55","[c]","24450","22680"
"New entrant CS","2021","50-59","Unknown","London","EO","65","[c]","29150","28670"
"New entrant CS","2021","50-59","Unknown","London","G6","30","[c]","77310","75000"
"New entrant CS","2021","50-59","Unknown","London","G7","60","[c]","55880","54110"
"New entrant CS","2021","50-59","Unknown","London","HEO","45","[c]","34090","33440"
"New entrant CS","2021","50-59","Unknown","London","SCS level","50","[c]","94560","75690"
"New entrant CS","2021","50-59","Unknown","London","SEO","50","[c]","41960","40930"
"New entrant CS","2021","50-59","Unknown","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North East (England)","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North East (England)","AO","75","[c]","20480","20140"
"New entrant CS","2021","50-59","Unknown","North East (England)","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North East (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North West (England)","AA","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North West (England)","AO","90","[c]","20820","21010"
"New entrant CS","2021","50-59","Unknown","North West (England)","EO","45","[c]","26410","27240"
"New entrant CS","2021","50-59","Unknown","North West (England)","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North West (England)","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North West (England)","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North West (England)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North West (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Northern Ireland","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Northern Ireland","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Scotland","AA","30","[c]","20730","20060"
"New entrant CS","2021","50-59","Unknown","Scotland","AO","75","[c]","21450","20140"
"New entrant CS","2021","50-59","Unknown","Scotland","EO","35","[c]","26390","26160"
"New entrant CS","2021","50-59","Unknown","Scotland","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Scotland","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Scotland","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Scotland","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Scotland","SEO","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South East (England)","AA","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South East (England)","AO","60","[c]","24140","21430"
"New entrant CS","2021","50-59","Unknown","South East (England)","EO","80","[c]","28190","27570"
"New entrant CS","2021","50-59","Unknown","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South East (England)","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South East (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South East (England)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South East (England)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South East (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South West (England)","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South West (England)","AO","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South West (England)","EO","35","[c]","26850","27570"
"New entrant CS","2021","50-59","Unknown","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South West (England)","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South West (England)","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South West (England)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","Unknown","65","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Wales","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Wales","AO","50","[c]","21470","21590"
"New entrant CS","2021","50-59","Unknown","Wales","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Wales","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Wales","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","West Midlands (England)","AO","35","[c]","21640","20140"
"New entrant CS","2021","50-59","Unknown","West Midlands (England)","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","West Midlands (England)","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","West Midlands (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Yorkshire and The Humber","AA","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Yorkshire and The Humber","AO","45","[c]","21810","21010"
"New entrant CS","2021","50-59","Unknown","Yorkshire and The Humber","EO","35","[c]","26140","26130"
"New entrant CS","2021","50-59","Unknown","Yorkshire and The Humber","G6","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Yorkshire and The Humber","G7","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Yorkshire and The Humber","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Yorkshire and The Humber","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Yorkshire and The Humber","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","East Midlands (England)","AA","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","East Midlands (England)","AO","65","[c]","21240","21010"
"New entrant CS","2021","50-59","White","East Midlands (England)","EO","125","[c]","27160","27570"
"New entrant CS","2021","50-59","White","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","East Midlands (England)","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","East Midlands (England)","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","East Midlands (England)","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","East of England","AA","35","[c]","19250","18760"
"New entrant CS","2021","50-59","White","East of England","AO","75","[c]","22590","21290"
"New entrant CS","2021","50-59","White","East of England","EO","185","[c]","28020","27570"
"New entrant CS","2021","50-59","White","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","East of England","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","East of England","HEO","30","[c]","32840","33000"
"New entrant CS","2021","50-59","White","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","East of England","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","East of England","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","London","AO","60","[c]","23880","24310"
"New entrant CS","2021","50-59","White","London","EO","180","[c]","30510","31060"
"New entrant CS","2021","50-59","White","London","G6","45","[c]","69870","67850"
"New entrant CS","2021","50-59","White","London","G7","95","[c]","56050","54700"
"New entrant CS","2021","50-59","White","London","HEO","60","[c]","35330","35000"
"New entrant CS","2021","50-59","White","London","SCS level","30","[c]","105180","103320"
"New entrant CS","2021","50-59","White","London","SEO","95","[c]","41940","40450"
"New entrant CS","2021","50-59","White","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","North East (England)","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","North East (England)","AO","155","[c]","20980","21010"
"New entrant CS","2021","50-59","White","North East (England)","EO","65","[c]","27040","27570"
"New entrant CS","2021","50-59","White","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","North East (England)","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","North East (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","North East (England)","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","North East (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","North West (England)","AA","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","North West (England)","AO","225","[c]","20910","21010"
"New entrant CS","2021","50-59","White","North West (England)","EO","190","[c]","27770","27570"
"New entrant CS","2021","50-59","White","North West (England)","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","North West (England)","G7","35","[c]","55350","56000"
"New entrant CS","2021","50-59","White","North West (England)","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","North West (England)","SEO","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","North West (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Northern Ireland","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Northern Ireland","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Scotland","AA","50","[c]","20060","20060"
"New entrant CS","2021","50-59","White","Scotland","AO","145","[c]","20940","21010"
"New entrant CS","2021","50-59","White","Scotland","EO","150","[c]","27240","27570"
"New entrant CS","2021","50-59","White","Scotland","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Scotland","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Scotland","HEO","40","[c]","31710","30650"
"New entrant CS","2021","50-59","White","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Scotland","SEO","30","[c]","39470","38540"
"New entrant CS","2021","50-59","White","Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","South East (England)","AA","40","[c]","19430","19560"
"New entrant CS","2021","50-59","White","South East (England)","AO","160","[c]","22750","21010"
"New entrant CS","2021","50-59","White","South East (England)","EO","365","[c]","28270","27570"
"New entrant CS","2021","50-59","White","South East (England)","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","South East (England)","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","South East (England)","HEO","70","[c]","33450","33000"
"New entrant CS","2021","50-59","White","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","South East (England)","SEO","50","[c]","38830","39830"
"New entrant CS","2021","50-59","White","South East (England)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","South West (England)","AA","40","[c]","18870","19560"
"New entrant CS","2021","50-59","White","South West (England)","AO","135","[c]","21620","21010"
"New entrant CS","2021","50-59","White","South West (England)","EO","205","[c]","27280","27570"
"New entrant CS","2021","50-59","White","South West (England)","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","South West (England)","G7","50","[c]","53750","53750"
"New entrant CS","2021","50-59","White","South West (England)","HEO","55","[c]","32790","33000"
"New entrant CS","2021","50-59","White","South West (England)","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","South West (England)","SEO","75","[c]","40620","40000"
"New entrant CS","2021","50-59","White","South West (England)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Unknown","EO","35","[c]","27530","27570"
"New entrant CS","2021","50-59","White","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Wales","AA","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Wales","AO","70","[c]","21130","21010"
"New entrant CS","2021","50-59","White","Wales","EO","45","[c]","27160","27570"
"New entrant CS","2021","50-59","White","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Wales","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Wales","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Wales","SEO","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","West Midlands (England)","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","West Midlands (England)","AO","75","[c]","21560","21010"
"New entrant CS","2021","50-59","White","West Midlands (England)","EO","135","[c]","27570","27570"
"New entrant CS","2021","50-59","White","West Midlands (England)","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","West Midlands (England)","G7","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","West Midlands (England)","HEO","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","West Midlands (England)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","West Midlands (England)","SEO","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Yorkshire and The Humber","AA","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Yorkshire and The Humber","AO","95","[c]","21300","21010"
"New entrant CS","2021","50-59","White","Yorkshire and The Humber","EO","160","[c]","27600","27570"
"New entrant CS","2021","50-59","White","Yorkshire and The Humber","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Yorkshire and The Humber","G7","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Yorkshire and The Humber","HEO","40","[c]","32860","31990"
"New entrant CS","2021","50-59","White","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Yorkshire and The Humber","SEO","30","[c]","40470","37430"
"New entrant CS","2021","50-59","White","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
