"Status","Year","Age","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outside London","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outside London","SEO","Unknown","70","[c]","46100","42410"
"Leaver CS","2021","65+","Outside London","Unknown","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outside London","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outside London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","AO","Heterosexual / straight","65","[c]","23800","23850"
"Leaver Dept.","2021","20-29","London","AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","AO","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","EO","Heterosexual / straight","265","[c]","28270","27760"
"Leaver Dept.","2021","20-29","London","EO","LGBO","35","[c]","27710","27310"
"Leaver Dept.","2021","20-29","London","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","EO","Unknown","175","[c]","28160","27550"
"Leaver Dept.","2021","20-29","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","G7","Heterosexual / straight","135","[c]","54070","53380"
"Leaver Dept.","2021","20-29","London","G7","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","G7","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","G7","Unknown","105","[c]","53660","53200"
"Leaver Dept.","2021","20-29","London","HEO","Heterosexual / straight","460","[c]","33520","33570"
"Leaver Dept.","2021","20-29","London","HEO","LGBO","75","[c]","33600","33210"
"Leaver Dept.","2021","20-29","London","HEO","Undeclared","45","[c]","33860","32960"
"Leaver Dept.","2021","20-29","London","HEO","Unknown","380","[c]","33470","33120"
"Leaver Dept.","2021","20-29","London","SEO","Heterosexual / straight","145","[c]","40700","40480"
"Leaver Dept.","2021","20-29","London","SEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","SEO","Unknown","105","[c]","40590","39530"
"Leaver Dept.","2021","20-29","London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","AA","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","AO","Heterosexual / straight","260","[c]","20780","21010"
"Leaver Dept.","2021","20-29","Outside London","AO","LGBO","35","[c]","21110","21010"
"Leaver Dept.","2021","20-29","Outside London","AO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","AO","Unknown","400","[c]","20800","20920"
"Leaver Dept.","2021","20-29","Outside London","EO","Heterosexual / straight","250","[c]","25110","25630"
"Leaver Dept.","2021","20-29","Outside London","EO","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","EO","Unknown","155","[c]","26000","26860"
"Leaver Dept.","2021","20-29","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","HEO","Heterosexual / straight","160","[c]","29650","30190"
"Leaver Dept.","2021","20-29","Outside London","HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","HEO","Unknown","120","[c]","30950","30230"
"Leaver Dept.","2021","20-29","Outside London","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","SEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","HEO","Heterosexual / straight","115","[c]","32280","32000"
"Leaver Dept.","2021","20-29","Unknown","HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","HEO","Unknown","275","[c]","30890","32000"
"Leaver Dept.","2021","20-29","Unknown","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","EO","Heterosexual / straight","100","[c]","28680","28650"
"Leaver Dept.","2021","30-39","London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","EO","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","G6","Heterosexual / straight","105","[c]","66030","65300"
"Leaver Dept.","2021","30-39","London","G6","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","G6","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","G6","Unknown","55","[c]","66640","64700"
"Leaver Dept.","2021","30-39","London","G7","Heterosexual / straight","320","[c]","54650","53870"
"Leaver Dept.","2021","30-39","London","G7","LGBO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","G7","Undeclared","50","[c]","54320","53680"
"Leaver Dept.","2021","30-39","London","G7","Unknown","185","[c]","54500","54070"
"Leaver Dept.","2021","30-39","London","HEO","Heterosexual / straight","185","[c]","34350","34240"
"Leaver Dept.","2021","30-39","London","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","HEO","Unknown","130","[c]","33950","33510"
"Leaver Dept.","2021","30-39","London","SCS level","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","SCS level","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","SEO","Heterosexual / straight","160","[c]","41900","41760"
"Leaver Dept.","2021","30-39","London","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","SEO","Unknown","100","[c]","41710","41370"
"Leaver Dept.","2021","30-39","London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","AA","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","AO","Heterosexual / straight","225","[c]","20750","21010"
"Leaver Dept.","2021","30-39","Outside London","AO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","AO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","AO","Unknown","260","[c]","20830","21010"
"Leaver Dept.","2021","30-39","Outside London","EO","Heterosexual / straight","280","[c]","25720","25780"
"Leaver Dept.","2021","30-39","Outside London","EO","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","EO","Unknown","160","[c]","26420","26890"
"Leaver Dept.","2021","30-39","Outside London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","G6","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","G7","Heterosexual / straight","75","[c]","52350","52730"
"Leaver Dept.","2021","30-39","Outside London","G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","G7","Unknown","45","[c]","50130","49100"
"Leaver Dept.","2021","30-39","Outside London","HEO","Heterosexual / straight","180","[c]","30890","30980"
"Leaver Dept.","2021","30-39","Outside London","HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","HEO","Unknown","120","[c]","31440","30910"
"Leaver Dept.","2021","30-39","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","SEO","Heterosexual / straight","110","[c]","38800","38180"
"Leaver Dept.","2021","30-39","Outside London","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","SEO","Unknown","70","[c]","39240","37350"
"Leaver Dept.","2021","30-39","Outside London","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","HEO","Heterosexual / straight","30","[c]","32720","32000"
"Leaver Dept.","2021","30-39","Unknown","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","HEO","Unknown","60","[c]","31040","32000"
