"Status","Year","Disability","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Counter Fraud","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Devon","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Dorset and Somerset","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","East Wales","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Hampshire and Isle of Wight","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Inner London - West","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Inner London - West","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Southern Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","West Midlands","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","West Wales and The Valleys","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","East Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","East Wales","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Inner London - West","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Inner London - West","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Inner London - West","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Inner London - West","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Inner London - West","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Greater Manchester","Female","[c]","[c]","[c]","[c]"
