"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Scotland","SCS level","20","[c]","92380","83230"
"Leaver CS","2021","Unknown","Scotland","SEO","115","[c]","43870","46600"
"Leaver CS","2021","Unknown","South East (England)","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","AO","280","[c]","21770","21010"
"Leaver CS","2021","Unknown","South East (England)","EO","265","[c]","28230","27570"
"Leaver CS","2021","Unknown","South East (England)","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","HEO","70","[c]","34340","33690"
"Leaver CS","2021","Unknown","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","SEO","35","[c]","40720","41060"
"Leaver CS","2021","Unknown","South East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","AO","205","[c]","20870","21010"
"Leaver CS","2021","Unknown","South West (England)","EO","180","[c]","27210","27570"
"Leaver CS","2021","Unknown","South West (England)","G6","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","G7","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","HEO","85","[c]","33000","32740"
"Leaver CS","2021","Unknown","South West (England)","SEO","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AO","40","[c]","21510","21010"
"Leaver CS","2021","Unknown","Unknown","EO","30","[c]","27390","27570"
"Leaver CS","2021","Unknown","Unknown","G6","25","[c]","77280","70880"
"Leaver CS","2021","Unknown","Unknown","G7","15","[c]","53500","53060"
"Leaver CS","2021","Unknown","Unknown","HEO","40","[c]","30940","29250"
"Leaver CS","2021","Unknown","Unknown","SCS level","20","[c]","106010","99170"
"Leaver CS","2021","Unknown","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","330","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","AO","385","[c]","20730","21010"
"Leaver CS","2021","Unknown","Wales","EO","225","[c]","27150","27570"
"Leaver CS","2021","Unknown","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","HEO","90","[c]","33420","33870"
"Leaver CS","2021","Unknown","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","SEO","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","AO","345","[c]","20660","21010"
"Leaver CS","2021","Unknown","West Midlands (England)","EO","260","[c]","27140","27570"
"Leaver CS","2021","Unknown","West Midlands (England)","G6","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","HEO","80","[c]","33060","33170"
"Leaver CS","2021","Unknown","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","SEO","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","AO","450","[c]","20780","21010"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","EO","395","[c]","27100","27570"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","G6","25","[c]","64500","62280"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","G7","70","[c]","53390","52350"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","HEO","170","[c]","32800","32770"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","SEO","80","[c]","38040","38070"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","SEO","15","[c]","42190","42790"
"Leaver Dept.","2021","Commercial","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South East (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","EO","10","[c]","22610","23150"
"Leaver Dept.","2021","Commercial","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","G7","10","[c]","50300","51280"
"Leaver Dept.","2021","Commercial","South West (England)","HEO","25","[c]","27840","28900"
"Leaver Dept.","2021","Commercial","South West (England)","SEO","20","[c]","37810","38870"
"Leaver Dept.","2021","Commercial","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","EO","15","[c]","27650","27650"
"Leaver Dept.","2021","Communications","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","G7","30","[c]","53550","53250"
"Leaver Dept.","2021","Communications","London","HEO","40","[c]","34950","33210"
"Leaver Dept.","2021","Communications","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","SEO","45","[c]","43040","42710"
"Leaver Dept.","2021","Communications","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","G7","25","[c]","57110","56020"
"Leaver Dept.","2021","Digital, Data and Technology","London","HEO","25","[c]","34650","33300"
"Leaver Dept.","2021","Digital, Data and Technology","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","SEO","20","[c]","41400","40500"
"Leaver Dept.","2021","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South West (England)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South West (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South West (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Wales","EO","15","[c]","25580","26350"
"Leaver Dept.","2021","Digital, Data and Technology","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Wales","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Wales","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Wales","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","London","G7","35","[c]","55080","53600"
"Leaver Dept.","2021","Economics","London","HEO","50","[c]","32570","32620"
"Leaver Dept.","2021","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","London","EO","10","[c]","28330","29130"
"Leaver Dept.","2021","Finance","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","London","G7","40","[c]","56830","54260"
"Leaver Dept.","2021","Finance","London","HEO","20","[c]","33730","33630"
"Leaver Dept.","2021","Finance","London","SCS level","15","[c]","86780","78060"
"Leaver Dept.","2021","Finance","London","SEO","25","[c]","42940","42820"
"Leaver Dept.","2021","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South West (England)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South West (England)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South West (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Wales","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East of England","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","EO","15","[c]","28120","27920"
"Leaver Dept.","2021","Human Resources","London","G6","10","[c]","64740","64210"
"Leaver Dept.","2021","Human Resources","London","G7","30","[c]","56670","56270"
"Leaver Dept.","2021","Human Resources","London","HEO","45","[c]","32300","32180"
"Leaver Dept.","2021","Human Resources","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","SEO","25","[c]","41340","40940"
"Leaver Dept.","2021","Human Resources","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North West (England)","AO","15","[c]","21260","20920"
"Leaver Dept.","2021","Human Resources","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North West (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North West (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South East (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South West (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South West (England)","G6","[c]","[c]","[c]","[c]"
