"Status","Year","Age","Disability","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Unknown","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Work and Pensions","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Work and Pensions","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department of Health and Social Care","London","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department of Health and Social Care","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department of Health and Social Care","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Foreign, Commonwealth and Development Office","London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","HM Revenue and Customs","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","HM Revenue and Customs","East of England","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","HM Revenue and Customs","London","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","HM Revenue and Customs","North East (England)","50","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","HM Revenue and Customs","North West (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","HM Revenue and Customs","Scotland","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","HM Revenue and Customs","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","HM Revenue and Customs","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","HM Revenue and Customs","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","HM Revenue and Customs","Wales","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","HM Revenue and Customs","West Midlands (England)","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","HM Revenue and Customs","Yorkshire and The Humber","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Ministry of Defence","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Ministry of Defence","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Ministry of Defence","London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Ministry of Defence","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Ministry of Defence","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Ministry of Defence","South East (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Ministry of Defence","South West (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Ministry of Defence","Unknown","40","[c]","42830","37680"
"Leaver CS","2021","60-64","Unknown","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Ministry of Defence","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Ministry of Justice","London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Ministry of Justice","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Ministry of Justice","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Office for Standards in Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Scotland Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Scottish Government","Scotland","90","[c]","43280","35110"
"Leaver CS","2021","60-64","Unknown","United Kingdom Statistics Authority","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Transport","Wales","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Work and Pensions","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Work and Pensions","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Work and Pensions","London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Work and Pensions","North East (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Work and Pensions","North West (England)","30","[c]","23560","21010"
"Leaver CS","2021","65+","Declared disabled","Department for Work and Pensions","Scotland","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Work and Pensions","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Work and Pensions","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Work and Pensions","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Work and Pensions","West Midlands (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Work and Pensions","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","ESTYN","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","HM Revenue and Customs","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","HM Revenue and Customs","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","HM Revenue and Customs","London","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","HM Revenue and Customs","North East (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","HM Revenue and Customs","North West (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","HM Revenue and Customs","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","HM Revenue and Customs","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","HM Revenue and Customs","Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","HM Revenue and Customs","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","HM Revenue and Customs","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Home Office","London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Home Office","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Defence","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Defence","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Defence","South West (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Defence","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Housing, Communities and Local Government","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Justice","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Justice","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Justice","London","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Justice","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Justice","North West (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Justice","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Justice","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Justice","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Justice","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Office for Standards in Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Office for Standards in Education","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Office for Standards in Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Office for Standards in Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Scottish Government","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Attorney General's Departments","London","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
