"Status","Year","Age","Disability","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Declared disabled","Legal","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Operational Delivery","160","[c]","26160","21590"
"Leaver CS","2021","60-64","Declared disabled","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Other","35","[c]","28570","26800"
"Leaver CS","2021","60-64","Declared disabled","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Policy","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Property","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Science and Engineering","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Security","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","305","[c]","28970","27570"
"Leaver CS","2021","60-64","Declared disabled","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Commercial","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Communications","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Counter Fraud","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Digital, Data and Technology","40","[c]","45980","38470"
"Leaver CS","2021","60-64","Declared non-disabled","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Finance","40","[c]","47600","46510"
"Leaver CS","2021","60-64","Declared non-disabled","Human Resources","40","[c]","39390","36100"
"Leaver CS","2021","60-64","Declared non-disabled","Inspector of Education and Training","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Intelligence Analysis","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Internal Audit","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","International Trade","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Knowledge and Information Management","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Legal","65","[c]","57820","55610"
"Leaver CS","2021","60-64","Declared non-disabled","Medicine","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Operational Delivery","650","[c]","31850","26780"
"Leaver CS","2021","60-64","Declared non-disabled","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other","160","[c]","30490","26670"
"Leaver CS","2021","60-64","Declared non-disabled","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Policy","60","[c]","51280","41610"
"Leaver CS","2021","60-64","Declared non-disabled","Project Delivery","50","[c]","49950","41390"
"Leaver CS","2021","60-64","Declared non-disabled","Property","65","[c]","38640","33920"
"Leaver CS","2021","60-64","Declared non-disabled","Science and Engineering","45","[c]","40380","38300"
"Leaver CS","2021","60-64","Declared non-disabled","Security","60","[c]","32500","37100"
"Leaver CS","2021","60-64","Declared non-disabled","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","1565","[c]","30240","27570"
"Leaver CS","2021","60-64","Declared non-disabled","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Operational Delivery","120","[c]","28350","26040"
"Leaver CS","2021","60-64","Undeclared","Other","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Property","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Science and Engineering","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Security","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","135","[c]","34480","30650"
"Leaver CS","2021","60-64","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Digital, Data and Technology","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Finance","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Legal","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Medicine","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Operational Delivery","160","[c]","32570","28050"
"Leaver CS","2021","60-64","Unknown","Other","80","[c]","37480","33280"
"Leaver CS","2021","60-64","Unknown","Policy","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Project Delivery","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Property","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Science and Engineering","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Security","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","395","[c]","44420","34010"
"Leaver CS","2021","60-64","Unknown","Veterinarian","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Legal","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Operational Delivery","150","[c]","23700","21430"
"Leaver CS","2021","65+","Declared disabled","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Other","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Property","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Science and Engineering","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Security","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","325","[c]","25150","25890"
"Leaver CS","2021","65+","Declared disabled","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Communications","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Digital, Data and Technology","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Finance","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Human Resources","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Inspector of Education and Training","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Intelligence Analysis","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Knowledge and Information Management","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Legal","35","[c]","54930","55610"
"Leaver CS","2021","65+","Declared non-disabled","Medicine","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Operational Delivery","690","[c]","25410","21550"
"Leaver CS","2021","65+","Declared non-disabled","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Other","155","[c]","25690","21580"
"Leaver CS","2021","65+","Declared non-disabled","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Planning Inspectors","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Policy","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Project Delivery","45","[c]","37240","33660"
"Leaver CS","2021","65+","Declared non-disabled","Property","50","[c]","33840","33250"
"Leaver CS","2021","65+","Declared non-disabled","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Science and Engineering","45","[c]","34750","32730"
"Leaver CS","2021","65+","Declared non-disabled","Security","35","[c]","24550","20770"
"Leaver CS","2021","65+","Declared non-disabled","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","1060","[c]","26740","26120"
"Leaver CS","2021","65+","Declared non-disabled","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Operational Delivery","125","[c]","26620","26480"
"Leaver CS","2021","65+","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Other","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Science and Engineering","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Operational Delivery","125","[c]","29490","23270"
"Leaver CS","2021","65+","Unknown","Other","50","[c]","30800","28870"
"Leaver CS","2021","65+","Unknown","Policy","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Property","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Science and Engineering","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Security","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","235","[c]","36810","29570"
"Leaver CS","2021","65+","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Other","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","105","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Economics","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","International Trade","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Operational Delivery","35","[c]","25820","23310"
"Leaver Dept.","2021","20-29","Declared disabled","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Other","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Policy","50","[c]","35930","32620"
"Leaver Dept.","2021","20-29","Declared disabled","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Science and Engineering","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Statistics","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","110","[c]","31490","32000"
"Leaver Dept.","2021","20-29","Declared non-disabled","Commercial","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Communications","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Digital, Data and Technology","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Economics","45","[c]","37510","33990"
"Leaver Dept.","2021","20-29","Declared non-disabled","Finance","35","[c]","36700","33570"
"Leaver Dept.","2021","20-29","Declared non-disabled","Human Resources","65","[c]","31800","29880"
"Leaver Dept.","2021","20-29","Declared non-disabled","Intelligence Analysis","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","International Trade","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Legal","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Operational Delivery","410","[c]","25880","24050"
"Leaver Dept.","2021","20-29","Declared non-disabled","Operational Research","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Other","60","[c]","29190","27350"
"Leaver Dept.","2021","20-29","Declared non-disabled","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Policy","345","[c]","36170","33570"
"Leaver Dept.","2021","20-29","Declared non-disabled","Project Delivery","85","[c]","30380","28630"
"Leaver Dept.","2021","20-29","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Science and Engineering","30","[c]","29920","27540"
"Leaver Dept.","2021","20-29","Declared non-disabled","Security","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Social Research","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Statistics","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","1045","[c]","31320","31080"
"Leaver Dept.","2021","20-29","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Operational Delivery","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Policy","40","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","85","[c]","34830","33360"
"Leaver Dept.","2021","20-29","Unknown","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Communications","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Digital, Data and Technology","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Economics","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Human Resources","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","International Trade","30","[c]","36720","33500"
"Leaver Dept.","2021","20-29","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Operational Delivery","205","[c]","24790","22130"
"Leaver Dept.","2021","20-29","Unknown","Operational Research","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Other","35","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Policy","295","[c]","36150","33510"
"Leaver Dept.","2021","20-29","Unknown","Project Delivery","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Property","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Science and Engineering","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Security","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Statistics","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","785","[c]","32000","32000"
"Leaver Dept.","2021","30-39","Declared disabled","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Operational Delivery","45","[c]","27730","24110"
"Leaver Dept.","2021","30-39","Declared disabled","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Other","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Policy","40","[c]","45520","43750"
"Leaver Dept.","2021","30-39","Declared disabled","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Science and Engineering","[c]","[c]","[c]","[c]"
