"Status","Year","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","Male","30","[c]","32400","27130"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Female","810","[c]","26070","24500"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Male","635","[c]","28240","25500"
"Leaver CS","2021","Unknown","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Female","80","[c]","27400","26890"
"Leaver CS","2021","Unknown","Home Office","Male","60","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Female","150","[c]","30450","27510"
"Leaver CS","2021","Unknown","Ministry of Defence","Male","380","[c]","31740","29930"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","Female","765","[c]","23940","19930"
"Leaver CS","2021","Unknown","Ministry of Justice","Male","745","[c]","25440","21170"
"Leaver CS","2021","Unknown","National Crime Agency","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Crime Agency","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","Female","180","[c]","31360","25980"
"Leaver CS","2021","Unknown","Scottish Government","Male","210","[c]","33460","29910"
"Leaver CS","2021","Unknown","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Departments","Female","150","[c]","45620","50600"
"Leaver CS","2021","White","Attorney General's Departments","Male","110","[c]","52950","55310"
"Leaver CS","2021","White","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office","Female","60","[c]","45690","38640"
"Leaver CS","2021","White","Cabinet Office","Male","65","[c]","51800","52630"
"Leaver CS","2021","White","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Chancellor's other departments","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Chancellor's other departments","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Charity Commission","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Charity Commission","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Competition and Markets Authority","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Competition and Markets Authority","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Business, Energy and Industrial Strategy","Female","110","[c]","39560","33990"
"Leaver CS","2021","White","Department for Business, Energy and Industrial Strategy","Male","140","[c]","45870","40140"
"Leaver CS","2021","White","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Digital, Culture, Media and Sport","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Digital, Culture, Media and Sport","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Education","Female","120","[c]","46280","40860"
"Leaver CS","2021","White","Department for Education","Male","95","[c]","44370","40400"
"Leaver CS","2021","White","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Environment, Food and Rural Affairs","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Environment, Food and Rural Affairs","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for International Trade","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for International Trade","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Transport","Female","205","[c]","25890","21590"
"Leaver CS","2021","White","Department for Transport","Male","280","[c]","33120","26780"
"Leaver CS","2021","White","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Work and Pensions","Female","1955","[c]","26310","26120"
"Leaver CS","2021","White","Department for Work and Pensions","Male","1050","[c]","27640","26120"
"Leaver CS","2021","White","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department of Health and Social Care","Female","365","[c]","39480","33190"
"Leaver CS","2021","White","Department of Health and Social Care","Male","160","[c]","50090","37890"
"Leaver CS","2021","White","Department of Health and Social Care","Unknown","55","[c]","48830","40950"
"Leaver CS","2021","White","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Food Standards Agency","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Food Standards Agency","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Foreign, Commonwealth and Development Office","Female","75","[c]","39550","34730"
"Leaver CS","2021","White","Foreign, Commonwealth and Development Office","Male","120","[c]","47030","43700"
"Leaver CS","2021","White","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Land Registry","Female","115","[c]","30500","27130"
"Leaver CS","2021","White","HM Land Registry","Male","75","[c]","32860","27130"
"Leaver CS","2021","White","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs","Female","2245","[c]","28260","26000"
"Leaver CS","2021","White","HM Revenue and Customs","Male","1290","[c]","33600","26500"
"Leaver CS","2021","White","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Treasury","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Treasury","Male","55","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office","Female","440","[c]","28740","24890"
"Leaver CS","2021","White","Home Office","Male","440","[c]","32920","27240"
"Leaver CS","2021","White","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence","Female","895","[c]","29530","26340"
"Leaver CS","2021","White","Ministry of Defence","Male","1520","[c]","33450","30880"
"Leaver CS","2021","White","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Housing, Communities and Local Government","Female","45","[c]","43200","40170"
"Leaver CS","2021","White","Ministry of Housing, Communities and Local Government","Male","50","[c]","45760","42970"
"Leaver CS","2021","White","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Justice","Female","1885","[c]","25400","20100"
"Leaver CS","2021","White","Ministry of Justice","Male","1880","[c]","27610","21170"
"Leaver CS","2021","White","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","National Crime Agency","Female","45","[c]","43800","39360"
"Leaver CS","2021","White","National Crime Agency","Male","85","[c]","46130","43710"
"Leaver CS","2021","White","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Office for Standards in Education","Female","70","[c]","50870","51360"
"Leaver CS","2021","White","Office for Standards in Education","Male","35","[c]","60800","75500"
"Leaver CS","2021","White","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Office of Gas and Electricity Markets","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Office of Gas and Electricity Markets","Male","30","[c]","49360","45630"
"Leaver CS","2021","White","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Office of Qualifications and Examinations Regulation","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Office of Qualifications and Examinations Regulation","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Office of Rail and Road","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Other Cabinet Office Agencies","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Other Cabinet Office Agencies","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scottish Government","Female","235","[c]","36220","30160"
"Leaver CS","2021","White","Scottish Government","Male","275","[c]","38250","33650"
"Leaver CS","2021","White","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","The National Archives","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","White","The National Archives","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","White","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Export Finance","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Supreme Court","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Supreme Court","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","United Kingdom Statistics Authority","Female","80","[c]","30500","23520"
"Leaver CS","2021","White","United Kingdom Statistics Authority","Male","85","[c]","29350","21870"
"Leaver CS","2021","White","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Water Services Regulation Authority","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Water Services Regulation Authority","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Welsh Government","Female","65","[c]","40840","36500"
"Leaver CS","2021","White","Welsh Government","Male","60","[c]","46300","37410"
"Leaver CS","2021","White","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Attorney General's Departments","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Attorney General's Departments","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cabinet Office","Female","40","[c]","40090","34550"
"Leaver Dept.","2021","Asian","Cabinet Office","Male","35","[c]","40150","34640"
"Leaver Dept.","2021","Asian","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Department for Business, Energy and Industrial Strategy","Female","30","[c]","38200","34650"
"Leaver Dept.","2021","Asian","Department for Business, Energy and Industrial Strategy","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Department for Digital, Culture, Media and Sport","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Department for Education","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Department for Education","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Department for International Trade","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Department for International Trade","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Department for Transport","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Department for Transport","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Department for Work and Pensions","Female","55","[c]","28920","27570"
"Leaver Dept.","2021","Asian","Department for Work and Pensions","Male","60","[c]","28770","27570"
"Leaver Dept.","2021","Asian","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Department of Health and Social Care","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Foreign, Commonwealth and Development Office","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Foreign, Commonwealth and Development Office","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","HM Revenue and Customs","Female","80","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","HM Revenue and Customs","Male","85","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","HM Treasury","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","HM Treasury","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Home Office","Female","85","[c]","35790","33960"
"Leaver Dept.","2021","Asian","Home Office","Male","50","[c]","31990","28560"
"Leaver Dept.","2021","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Ministry of Defence","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Ministry of Defence","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Ministry of Housing, Communities and Local Government","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Ministry of Housing, Communities and Local Government","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Ministry of Justice","Female","90","[c]","27530","22620"
"Leaver Dept.","2021","Asian","Ministry of Justice","Male","60","[c]","27760","22570"
"Leaver Dept.","2021","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","National Crime Agency","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office for Standards in Education","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office for Standards in Education","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office of Gas and Electricity Markets","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","UK Export Finance","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Attorney General's Departments","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Cabinet Office","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Cabinet Office","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Business, Energy and Industrial Strategy","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Business, Energy and Industrial Strategy","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Digital, Culture, Media and Sport","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Education","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Education","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for International Trade","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Transport","Female","[c]","[c]","[c]","[c]"
