"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Psychology","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","East of England","East Anglia","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","London","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","London","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","London","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","North West (England)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","North West (England)","Lancashire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","North West (England)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","South East (England)","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Wales","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","West Midlands (England)","Shropshire and Staffordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Yorkshire and The Humber","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Yorkshire and The Humber","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East Midlands (England)","Lincolnshire","Outside London","10","[c]","28890","23850"
"Leaver CS","2021","Science and Engineering","East of England","Bedfordshire and Hertfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East of England","East Anglia","Outside London","95","[c]","31000","29620"
"Leaver CS","2021","Science and Engineering","East of England","Essex","Outside London","30","[c]","29610","28510"
"Leaver CS","2021","Science and Engineering","London","Inner London - East","London","20","[c]","45270","45130"
"Leaver CS","2021","Science and Engineering","London","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","Outer London - West and North West","London","60","[c]","36180","32880"
"Leaver CS","2021","Science and Engineering","North East (England)","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","North West (England)","Cumbria","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","North West (England)","Greater Manchester","Outside London","30","[c]","25590","23690"
"Leaver CS","2021","Science and Engineering","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","North West (England)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Overseas","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Scotland","Eastern Scotland","Outside London","10","[c]","26560","25190"
"Leaver CS","2021","Science and Engineering","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Scotland","West Central Scotland","Outside London","10","[c]","41840","38010"
"Leaver CS","2021","Science and Engineering","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","[c]","37190","38070"
"Leaver CS","2021","Science and Engineering","South East (England)","Hampshire and Isle of Wight","Outside London","35","[c]","32000","28650"
"Leaver CS","2021","Science and Engineering","South East (England)","Kent","Outside London","30","[c]","22080","17180"
"Leaver CS","2021","Science and Engineering","South East (England)","Surrey, East and West Sussex","Outside London","40","[c]","29180","24370"
"Leaver CS","2021","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","South West (England)","Devon","Outside London","15","[c]","25050","21910"
"Leaver CS","2021","Science and Engineering","South West (England)","Dorset and Somerset","Outside London","25","[c]","31320","29330"
"Leaver CS","2021","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","250","[c]","32890","30960"
"Leaver CS","2021","Science and Engineering","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Wales","East Wales","Outside London","10","[c]","38390","30800"
"Leaver CS","2021","Science and Engineering","Wales","West Wales and The Valleys","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","West Midlands (England)","West Midlands","Outside London","15","[c]","33660","34530"
"Leaver CS","2021","Science and Engineering","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Yorkshire and The Humber","North Yorkshire","Outside London","10","[c]","42160","30820"
"Leaver CS","2021","Science and Engineering","Yorkshire and The Humber","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Yorkshire and The Humber","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East of England","East Anglia","Outside London","20","[c]","27560","25890"
"Leaver CS","2021","Security","East of England","Essex","Outside London","10","[c]","38110","39070"
"Leaver CS","2021","Security","London","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","Inner London - West","London","30","[c]","35580","28740"
"Leaver CS","2021","Security","London","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","North West (England)","Cumbria","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","North West (England)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Northern Ireland","Northern Ireland","Outside London","10","[c]","20730","20310"
"Leaver CS","2021","Security","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","North Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","Southern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","West Central Scotland","Outside London","50","[c]","32490","38120"
"Leaver CS","2021","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","55","[c]","34490","30630"
"Leaver CS","2021","Security","South East (England)","Hampshire and Isle of Wight","Outside London","45","[c]","27580","25680"
"Leaver CS","2021","Security","South East (England)","Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South West (England)","Devon","Outside London","30","[c]","25830","20490"
"Leaver CS","2021","Security","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","30","[c]","30240","32740"
"Leaver CS","2021","Security","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Wales","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Midlands (England)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Yorkshire and The Humber","North Yorkshire","Outside London","15","[c]","33600","38120"
"Leaver CS","2021","Security","Yorkshire and The Humber","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Yorkshire and The Humber","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","London","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","London","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","London","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","South East (England)","Hampshire and Isle of Wight","Outside London","10","[c]","30900","29540"
"Leaver CS","2021","Social Research","Wales","East Wales","Outside London","15","[c]","36360","37520"
"Leaver CS","2021","Social Research","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","West Midlands (England)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Yorkshire and The Humber","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","London","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","London","Inner London - West","London","15","[c]","34170","26340"
"Leaver CS","2021","Statistics","London","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","South East (England)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Wales","East Wales","Outside London","15","[c]","36200","29540"
"Leaver CS","2021","Statistics","Yorkshire and The Humber","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","250","[c]","25210","21010"
"Leaver CS","2021","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","295","[c]","24670","25600"
"Leaver CS","2021","Unknown","East Midlands (England)","Lincolnshire","Outside London","110","[c]","27500","27230"
"Leaver CS","2021","Unknown","East of England","Bedfordshire and Hertfordshire","Outside London","245","[c]","27970","26910"
"Leaver CS","2021","Unknown","East of England","East Anglia","Outside London","305","[c]","25020","26890"
"Leaver CS","2021","Unknown","East of England","Essex","Outside London","165","[c]","27470","28570"
"Leaver CS","2021","Unknown","London","Inner London - East","London","340","[c]","35720","31060"
"Leaver CS","2021","Unknown","London","Inner London - West","London","1060","[c]","45290","36620"
"Leaver CS","2021","Unknown","London","Outer London - East and North East","London","105","[c]","29790","31060"
"Leaver CS","2021","Unknown","London","Outer London - South","London","225","[c]","34100","30360"
"Leaver CS","2021","Unknown","London","Outer London - West and North West","London","220","[c]","30090","31060"
"Leaver CS","2021","Unknown","North East (England)","Northumberland and Tyne and Wear","Outside London","875","[c]","25370","21010"
"Leaver CS","2021","Unknown","North East (England)","Tees Valley and Durham","Outside London","325","[c]","23420","21010"
"Leaver CS","2021","Unknown","North West (England)","Cheshire","Outside London","70","[c]","23000","21010"
"Leaver CS","2021","Unknown","North West (England)","Cumbria","Outside London","25","[c]","26080","27230"
"Leaver CS","2021","Unknown","North West (England)","Greater Manchester","Outside London","500","[c]","26830","26890"
"Leaver CS","2021","Unknown","North West (England)","Lancashire","Outside London","455","[c]","25460","21010"
"Leaver CS","2021","Unknown","North West (England)","Merseyside","Outside London","420","[c]","25100","24110"
"Leaver CS","2021","Unknown","Northern Ireland","Northern Ireland","Outside London","125","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Overseas","Overseas","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Eastern Scotland","Outside London","775","[c]","35830","27870"
"Leaver CS","2021","Unknown","Scotland","Highlands and Islands","Outside London","50","[c]","28790","26530"
"Leaver CS","2021","Unknown","Scotland","North Eastern Scotland","Outside London","100","[c]","33440","27570"
"Leaver CS","2021","Unknown","Scotland","Southern Scotland","Outside London","185","[c]","26960","27150"
"Leaver CS","2021","Unknown","Scotland","West Central Scotland","Outside London","370","[c]","30110","26890"
"Leaver CS","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","135","[c]","28020","27570"
"Leaver CS","2021","Unknown","South East (England)","Hampshire and Isle of Wight","Outside London","150","[c]","28650","26840"
"Leaver CS","2021","Unknown","South East (England)","Kent","Outside London","215","[c]","28160","27240"
"Leaver CS","2021","Unknown","South East (England)","Surrey, East and West Sussex","Outside London","200","[c]","26100","24820"
"Leaver CS","2021","Unknown","South West (England)","Cornwall and Isles of Scilly","Outside London","25","[c]","22630","21010"
"Leaver CS","2021","Unknown","South West (England)","Devon","Outside London","295","[c]","24530","21010"
"Leaver CS","2021","Unknown","South West (England)","Dorset and Somerset","Outside London","65","[c]","26200","21010"
"Leaver CS","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","195","[c]","27760","27570"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","515","[c]","45900","31060"
"Leaver CS","2021","Unknown","Wales","East Wales","Outside London","560","[c]","24950","24110"
"Leaver CS","2021","Unknown","Wales","West Wales and The Valleys","Outside London","240","[c]","24550","21010"
"Leaver CS","2021","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","65","[c]","24980","26880"
"Leaver CS","2021","Unknown","West Midlands (England)","Shropshire and Staffordshire","Outside London","135","[c]","25430","26120"
"Leaver CS","2021","Unknown","West Midlands (England)","West Midlands","Outside London","605","[c]","25460","23710"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","245","[c]","24930","26890"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","North Yorkshire","Outside London","50","[c]","28920","27570"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","South Yorkshire","Outside London","360","[c]","26940","24930"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","West Yorkshire","Outside London","580","[c]","30250","27570"
"Leaver CS","2021","Veterinarian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Wales","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","East Anglia","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Inner London - West","London","20","[c]","39380","38540"
"Leaver Dept.","2021","Commercial","London","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North East (England)","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South East (England)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","65","[c]","35090","32410"
"Leaver Dept.","2021","Commercial","Wales","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Midlands (England)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","Inner London - East","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","Inner London - West","London","140","[c]","44390","40140"
"Leaver Dept.","2021","Communications","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","East Wales","Outside London","15","[c]","43010","37410"
"Leaver Dept.","2021","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Yorkshire and The Humber","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","London","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","Inner London - West","London","10","[c]","44760","36740"
"Leaver Dept.","2021","Counter Fraud","North West (England)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Wales","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","West Midlands (England)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Yorkshire and The Humber","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","Inner London - East","London","15","[c]","52720","48900"
"Leaver Dept.","2021","Digital, Data and Technology","London","Inner London - West","London","60","[c]","52310","51580"
"Leaver Dept.","2021","Digital, Data and Technology","London","Outer London - South","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North East (England)","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North West (England)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North West (England)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South East (England)","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","39170","37710"
"Leaver Dept.","2021","Digital, Data and Technology","Wales","East Wales","Outside London","15","[c]","42550","36420"
"Leaver Dept.","2021","Digital, Data and Technology","Wales","West Wales and The Valleys","Outside London","25","[c]","36080","31080"
"Leaver Dept.","2021","Digital, Data and Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","West Midlands (England)","West Midlands","Outside London","10","[c]","[c]","[c]"
