"Status","Year","Age","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Department for Work and Pensions","Bath and North East Somerset, North Somerset and South Gloucestershire","25","[c]","27850","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Bedford","10","[c]","27390","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Berkshire","35","[c]","28510","29290"
"New entrant CS","2021","50-59","Department for Work and Pensions","Bexley and Greenwich","15","[c]","31040","31060"
"New entrant CS","2021","50-59","Department for Work and Pensions","Birmingham","25","[c]","26470","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Blackpool","120","[c]","24640","21010"
"New entrant CS","2021","50-59","Department for Work and Pensions","Bournemouth and Poole","25","[c]","26520","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Bradford","20","[c]","26110","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Brent","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Brighton and Hove","25","[c]","26810","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Bristol, City of","20","[c]","27490","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Bromley","20","[c]","28090","28090"
"New entrant CS","2021","50-59","Department for Work and Pensions","Buckinghamshire CC","25","[c]","26810","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Calderdale and Kirklees","20","[c]","26970","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Cambridgeshire CC","20","[c]","27250","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Cardiff and Vale of Glamorgan","15","[c]","25040","26970"
"New entrant CS","2021","50-59","Department for Work and Pensions","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Central Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Central Valleys","15","[c]","25040","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Cheshire East","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Cheshire West and Chester","25","[c]","22580","21010"
"New entrant CS","2021","50-59","Department for Work and Pensions","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","City of Edinburgh","20","[c]","26840","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Clackmannanshire and Fife","15","[c]","26050","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Cornwall and Isles of Scilly","25","[c]","25870","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Coventry","10","[c]","27570","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Croydon","15","[c]","28310","31060"
"New entrant CS","2021","50-59","Department for Work and Pensions","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Derby","20","[c]","23800","21010"
"New entrant CS","2021","50-59","Department for Work and Pensions","Devon CC","45","[c]","25430","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Dorset CC","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Dudley","20","[c]","25270","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Durham CC","15","[c]","21480","21010"
"New entrant CS","2021","50-59","Department for Work and Pensions","Ealing","20","[c]","30410","31060"
"New entrant CS","2021","50-59","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","East Derbyshire","10","[c]","26970","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","East Kent","50","[c]","27890","29290"
"New entrant CS","2021","50-59","Department for Work and Pensions","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","East Merseyside","15","[c]","26750","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","East Riding of Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","East Surrey","20","[c]","28150","29290"
"New entrant CS","2021","50-59","Department for Work and Pensions","East Sussex CC","55","[c]","24760","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Enfield","10","[c]","30070","31060"
"New entrant CS","2021","50-59","Department for Work and Pensions","Essex Haven Gateway","20","[c]","29030","29290"
"New entrant CS","2021","50-59","Department for Work and Pensions","Essex Thames Gateway","20","[c]","27040","29290"
"New entrant CS","2021","50-59","Department for Work and Pensions","Falkirk","15","[c]","21450","21010"
"New entrant CS","2021","50-59","Department for Work and Pensions","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Glasgow City","30","[c]","23550","21010"
"New entrant CS","2021","50-59","Department for Work and Pensions","Gloucestershire","30","[c]","26660","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Greater Manchester North East","30","[c]","26950","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Greater Manchester North West","20","[c]","23560","21010"
"New entrant CS","2021","50-59","Department for Work and Pensions","Greater Manchester South East","25","[c]","23860","21010"
"New entrant CS","2021","50-59","Department for Work and Pensions","Greater Manchester South West","10","[c]","25880","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Gwent Valleys","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Gwynedd","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Hackney and Newham","15","[c]","30190","31060"
"New entrant CS","2021","50-59","Department for Work and Pensions","Haringey and Islington","25","[c]","29750","31060"
"New entrant CS","2021","50-59","Department for Work and Pensions","Harrow and Hillingdon","25","[c]","30800","31060"
"New entrant CS","2021","50-59","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","15","[c]","24500","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Heart of Essex","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Herefordshire, County of","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Hertfordshire","55","[c]","28270","29290"
"New entrant CS","2021","50-59","Department for Work and Pensions","Hounslow and Richmond upon Thames","15","[c]","31060","31060"
"New entrant CS","2021","50-59","Department for Work and Pensions","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Inverness and Nairn and Moray, Badenoch and Strathspey","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Isle of Wight","15","[c]","27100","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","15","[c]","30150","31060"
"New entrant CS","2021","50-59","Department for Work and Pensions","Kent Thames Gateway","20","[c]","28520","29290"
"New entrant CS","2021","50-59","Department for Work and Pensions","Kingston upon Hull, City of","10","[c]","27020","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Lambeth","30","[c]","28480","31060"
"New entrant CS","2021","50-59","Department for Work and Pensions","Lancaster and Wyre","20","[c]","23390","21010"
"New entrant CS","2021","50-59","Department for Work and Pensions","Leeds","65","[c]","28220","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Leicester","20","[c]","24840","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Lewisham and Southwark","20","[c]","29080","31060"
"New entrant CS","2021","50-59","Department for Work and Pensions","Lincolnshire","20","[c]","26940","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Luton","10","[c]","24830","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Manchester","45","[c]","34490","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Medway","15","[c]","28920","29290"
"New entrant CS","2021","50-59","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","30","[c]","30490","31060"
"New entrant CS","2021","50-59","Department for Work and Pensions","Mid Kent","15","[c]","28500","29290"
"New entrant CS","2021","50-59","Department for Work and Pensions","Mid Lancashire","20","[c]","22880","21010"
"New entrant CS","2021","50-59","Department for Work and Pensions","Milton Keynes","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Monmouthshire and Newport","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","North and North East Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","North and West Norfolk","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","North Hampshire","20","[c]","26530","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","North Lanarkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","North Northamptonshire","35","[c]","27660","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","North Yorkshire CC","15","[c]","27570","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Northumberland","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Norwich and East Norfolk","15","[c]","27860","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Nottingham","35","[c]","26050","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Oxfordshire","20","[c]","26080","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Perth and Kinross and Stirling","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Peterborough","15","[c]","26790","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Plymouth","10","[c]","28240","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Portsmouth","15","[c]","26790","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Redbridge and Waltham Forest","20","[c]","28840","31060"
"New entrant CS","2021","50-59","Department for Work and Pensions","Sandwell","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Sefton","15","[c]","26470","26970"
"New entrant CS","2021","50-59","Department for Work and Pensions","Sheffield","55","[c]","25060","21010"
"New entrant CS","2021","50-59","Department for Work and Pensions","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Somerset","15","[c]","24100","21010"
"New entrant CS","2021","50-59","Department for Work and Pensions","South and West Derbyshire","10","[c]","27270","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","South Ayrshire","20","[c]","26580","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","South Hampshire","15","[c]","26340","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","South Teesside","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Southampton","10","[c]","26910","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Southend-on-Sea","15","[c]","27460","29290"
"New entrant CS","2021","50-59","Department for Work and Pensions","Staffordshire CC","20","[c]","26320","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Stoke-on-Trent","15","[c]","27570","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Suffolk","45","[c]","26310","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Sunderland","20","[c]","27270","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Swansea","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Swindon","15","[c]","26250","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Telford and Wrekin","15","[c]","27570","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Torbay","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Tower Hamlets","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Tyneside","145","[c]","23210","21010"
"New entrant CS","2021","50-59","Department for Work and Pensions","Unknown","60","[c]","27840","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Wakefield","10","[c]","27570","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Warrington","20","[c]","27570","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Warwickshire","10","[c]","24790","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","West Essex","10","[c]","28600","29290"
"New entrant CS","2021","50-59","Department for Work and Pensions","West Kent","15","[c]","29370","29290"
"New entrant CS","2021","50-59","Department for Work and Pensions","West Lothian","15","[c]","23470","21010"
"New entrant CS","2021","50-59","Department for Work and Pensions","West Northamptonshire","15","[c]","27060","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","West Surrey","25","[c]","28830","29290"
"New entrant CS","2021","50-59","Department for Work and Pensions","West Sussex (North East)","25","[c]","26820","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","West Sussex (South West)","25","[c]","26470","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Westminster","30","[c]","40120","31060"
"New entrant CS","2021","50-59","Department for Work and Pensions","Wiltshire","30","[c]","25110","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Wirral","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Wolverhampton","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Worcestershire","10","[c]","27570","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","York","20","[c]","26310","27570"
"New entrant CS","2021","50-59","Department of Health and Social Care","Barnet","15","[c]","41460","37030"
"New entrant CS","2021","50-59","Department of Health and Social Care","Birmingham","20","[c]","39570","28590"
"New entrant CS","2021","50-59","Department of Health and Social Care","Bristol, City of","15","[c]","36160","38890"
"New entrant CS","2021","50-59","Department of Health and Social Care","Cambridgeshire CC","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department of Health and Social Care","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department of Health and Social Care","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department of Health and Social Care","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department of Health and Social Care","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department of Health and Social Care","Hertfordshire","10","[c]","44890","40450"
"New entrant CS","2021","50-59","Department of Health and Social Care","Lambeth","105","[c]","44500","40070"
"New entrant CS","2021","50-59","Department of Health and Social Care","Leeds","65","[c]","43400","36820"
"New entrant CS","2021","50-59","Department of Health and Social Care","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department of Health and Social Care","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department of Health and Social Care","Liverpool","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department of Health and Social Care","Manchester","10","[c]","31310","31370"
"New entrant CS","2021","50-59","Department of Health and Social Care","Mid Kent","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department of Health and Social Care","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department of Health and Social Care","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department of Health and Social Care","Nottingham","15","[c]","41020","36330"
"New entrant CS","2021","50-59","Department of Health and Social Care","Oxfordshire","10","[c]","39910","34630"
"New entrant CS","2021","50-59","Department of Health and Social Care","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department of Health and Social Care","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department of Health and Social Care","Tower Hamlets","15","[c]","63900","65920"
"New entrant CS","2021","50-59","Department of Health and Social Care","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department of Health and Social Care","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department of Health and Social Care","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department of Health and Social Care","Westminster","75","[c]","50350","41840"
"New entrant CS","2021","50-59","Department of Health and Social Care","Wiltshire","30","[c]","41410","36330"
"New entrant CS","2021","50-59","Department of Health and Social Care","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","ESTYN","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Food Standards Agency","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Food Standards Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Food Standards Agency","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Food Standards Agency","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Food Standards Agency","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","Croydon","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","Dorset CC","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","Durham CC","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","Gloucestershire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","Nottingham","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","Peterborough","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","Plymouth","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","Swansea","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","Telford and Wrekin","10","[c]","22320","22350"
"New entrant CS","2021","50-59","HM Land Registry","Wirral","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","Belfast","20","[c]","21430","20140"
"New entrant CS","2021","50-59","HM Revenue and Customs","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","Birmingham","15","[c]","23890","20140"
"New entrant CS","2021","50-59","HM Revenue and Customs","Bradford","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","Bristol, City of","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","Cardiff and Vale of Glamorgan","30","[c]","21030","20140"
"New entrant CS","2021","50-59","HM Revenue and Customs","City of Edinburgh","60","[c]","22980","20140"
"New entrant CS","2021","50-59","HM Revenue and Customs","Croydon","25","[c]","42870","36160"
"New entrant CS","2021","50-59","HM Revenue and Customs","Durham CC","15","[c]","21310","20880"
"New entrant CS","2021","50-59","HM Revenue and Customs","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","Greater Manchester South West","45","[c]","23970","20140"
"New entrant CS","2021","50-59","HM Revenue and Customs","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","Leeds","20","[c]","26140","20140"
"New entrant CS","2021","50-59","HM Revenue and Customs","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","Liverpool","20","[c]","24460","20140"
"New entrant CS","2021","50-59","HM Revenue and Customs","Manchester","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","Nottingham","25","[c]","29910","25560"
"New entrant CS","2021","50-59","HM Revenue and Customs","Plymouth","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","Portsmouth","15","[c]","20140","20140"
"New entrant CS","2021","50-59","HM Revenue and Customs","Sefton","15","[c]","23100","20140"
"New entrant CS","2021","50-59","HM Revenue and Customs","South Lanarkshire","35","[c]","22320","20140"
"New entrant CS","2021","50-59","HM Revenue and Customs","Southend-on-Sea","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","Sunderland","20","[c]","20440","20140"
"New entrant CS","2021","50-59","HM Revenue and Customs","Telford and Wrekin","20","[c]","44530","45610"
"New entrant CS","2021","50-59","HM Revenue and Customs","Tower Hamlets","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","Tyneside","80","[c]","25840","20140"
"New entrant CS","2021","50-59","HM Revenue and Customs","Unknown","65","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Treasury","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Treasury","Norwich and East Norfolk","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Treasury","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Treasury","Westminster","10","[c]","44000","42230"
"New entrant CS","2021","50-59","Home Office","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Belfast","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Croydon","35","[c]","50540","48210"
"New entrant CS","2021","50-59","Home Office","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","East Kent","35","[c]","28230","24880"
"New entrant CS","2021","50-59","Home Office","Glasgow City","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Greater Manchester South West","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Harrow and Hillingdon","10","[c]","28660","28650"
"New entrant CS","2021","50-59","Home Office","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Kingston upon Hull, City of","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Leeds","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Liverpool","10","[c]","38780","30820"
"New entrant CS","2021","50-59","Home Office","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Manchester","15","[c]","25860","24880"
"New entrant CS","2021","50-59","Home Office","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Portsmouth","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Sefton","10","[c]","25070","21430"
"New entrant CS","2021","50-59","Home Office","Sheffield","20","[c]","29260","21430"
"New entrant CS","2021","50-59","Home Office","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Thurrock","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","West Sussex (North East)","10","[c]","26360","25960"
"New entrant CS","2021","50-59","Home Office","Westminster","25","[c]","57240","48040"
"New entrant CS","2021","50-59","Ministry of Defence","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence","Ards and North Down","[c]","[c]","[c]","[c]"
