"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Angus and Dundee City","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Angus and Dundee City","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Antrim and Newtownabbey","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Antrim and Newtownabbey","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Antrim and Newtownabbey","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Antrim and Newtownabbey","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Antrim and Newtownabbey","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Antrim and Newtownabbey","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Antrim and Newtownabbey","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Antrim and Newtownabbey","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Antrim and Newtownabbey","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ards and North Down","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ards and North Down","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ards and North Down","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ards and North Down","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ards and North Down","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ards and North Down","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ards and North Down","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ards and North Down","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ards and North Down","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ards and North Down","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ards and North Down","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ards and North Down","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Armagh City, Banbridge and Craigavon","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Armagh City, Banbridge and Craigavon","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Armagh City, Banbridge and Craigavon","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barking & Dagenham and Havering","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barking & Dagenham and Havering","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barking & Dagenham and Havering","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barking & Dagenham and Havering","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barking & Dagenham and Havering","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barking & Dagenham and Havering","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barking & Dagenham and Havering","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barking & Dagenham and Havering","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barking & Dagenham and Havering","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barking & Dagenham and Havering","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barking & Dagenham and Havering","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barking & Dagenham and Havering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","AA/AO","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","AA/AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Female","35","[c]","22450","22610"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Male","40","[c]","22620","22080"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Female","40","[c]","34710","33190"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Male","105","[c]","37670","39510"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Belfast","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Belfast","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Belfast","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Belfast","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Belfast","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Belfast","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Belfast","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Belfast","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Belfast","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Belfast","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Belfast","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Belfast","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bexley and Greenwich","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bexley and Greenwich","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bexley and Greenwich","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bexley and Greenwich","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bexley and Greenwich","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bexley and Greenwich","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bexley and Greenwich","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bexley and Greenwich","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bexley and Greenwich","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bexley and Greenwich","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bexley and Greenwich","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bexley and Greenwich","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Birmingham","AA/AO","Female","60","[c]","20300","20150"
"Leaver CS","2021","Declared non-disabled","Birmingham","AA/AO","Male","45","[c]","20540","20650"
"Leaver CS","2021","Declared non-disabled","Birmingham","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Birmingham","EO","Female","35","[c]","26070","26120"
"Leaver CS","2021","Declared non-disabled","Birmingham","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Birmingham","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Birmingham","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Birmingham","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Birmingham","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Birmingham","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Birmingham","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Birmingham","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Birmingham","SEO/HEO","Female","35","[c]","38110","36120"
"Leaver CS","2021","Declared non-disabled","Birmingham","SEO/HEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Birmingham","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Birmingham","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Birmingham","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Birmingham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackburn with Darwen","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackburn with Darwen","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackburn with Darwen","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackburn with Darwen","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackburn with Darwen","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackburn with Darwen","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackburn with Darwen","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackburn with Darwen","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackburn with Darwen","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackburn with Darwen","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackburn with Darwen","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackburn with Darwen","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","AA/AO","Female","65","[c]","20640","21010"
"Leaver CS","2021","Declared non-disabled","Blackpool","AA/AO","Male","40","[c]","20810","21010"
"Leaver CS","2021","Declared non-disabled","Blackpool","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","EO","Female","35","[c]","27190","27570"
"Leaver CS","2021","Declared non-disabled","Blackpool","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","AA/AO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Breckland and South Norfolk","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Breckland and South Norfolk","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Breckland and South Norfolk","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Breckland and South Norfolk","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Breckland and South Norfolk","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Breckland and South Norfolk","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Breckland and South Norfolk","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Breckland and South Norfolk","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Breckland and South Norfolk","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Breckland and South Norfolk","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Breckland and South Norfolk","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Breckland and South Norfolk","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Breckland and South Norfolk","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Breckland and South Norfolk","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Breckland and South Norfolk","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brent","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brent","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brent","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brent","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brent","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brent","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brent","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
