"Status","Year","Ethnicity","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Chinese","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Debt","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","West Yorkshire","[c]","[c]","[c]","[c]"
