"Status","Year","Ethnicity","Function_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Mixed","Property","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Kent","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Herefordshire, Worcestershire and Warwickshire","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Kent","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Devon","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Dorset and Somerset","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","East Wales","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Essex","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Essex","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Herefordshire, Worcestershire and Warwickshire","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Inner London - East","Tower Hamlets","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Inner London - West","Camden and City of London","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Inner London - West","Westminster","35","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Kent","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Kent","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Merseyside","Liverpool","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Northumberland and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
