"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA/AO","Undeclared","60","[c]","21690","20850"
"Leaver CS","2021","Unknown","Unknown","AA/AO","Unknown","2440","[c]","21100","21010"
"Leaver CS","2021","Unknown","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","Unknown","1170","[c]","27140","27570"
"Leaver CS","2021","Unknown","Unknown","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6/G7","Unknown","410","[c]","60470","58140"
"Leaver CS","2021","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SCS level","Unknown","85","[c]","95060","84380"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","Unknown","795","[c]","35790","35110"
"Leaver CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","605","[c]","34680","32100"
"Leaver CS","2021","Unknown","White","AA/AO","Heterosexual / straight","195","[c]","21760","20920"
"Leaver CS","2021","Unknown","White","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","AA/AO","Unknown","350","[c]","22210","21160"
"Leaver CS","2021","Unknown","White","EO","Heterosexual / straight","105","[c]","28850","28910"
"Leaver CS","2021","Unknown","White","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","EO","Unknown","125","[c]","28040","27570"
"Leaver CS","2021","Unknown","White","G6/G7","Heterosexual / straight","85","[c]","61650","56500"
"Leaver CS","2021","Unknown","White","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","G6/G7","Unknown","75","[c]","60080","56500"
"Leaver CS","2021","Unknown","White","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","SCS level","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","SEO/HEO","Heterosexual / straight","205","[c]","38290","38430"
"Leaver CS","2021","Unknown","White","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","SEO/HEO","Unknown","165","[c]","37100","37370"
"Leaver CS","2021","Unknown","White","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","AA/AO","Heterosexual / straight","70","[c]","20720","21010"
"Leaver Dept.","2021","Declared disabled","White","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","AA/AO","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","EO","Heterosexual / straight","125","[c]","26000","26740"
"Leaver Dept.","2021","Declared disabled","White","EO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","EO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","G6/G7","Heterosexual / straight","90","[c]","56570","54700"
"Leaver Dept.","2021","Declared disabled","White","G6/G7","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","SEO/HEO","Heterosexual / straight","200","[c]","35270","33960"
"Leaver Dept.","2021","Declared disabled","White","SEO/HEO","LGBO","40","[c]","34140","33570"
"Leaver Dept.","2021","Declared disabled","White","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","AA/AO","Heterosexual / straight","105","[c]","21470","21010"
"Leaver Dept.","2021","Declared non-disabled","Asian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","AA/AO","Unknown","75","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","EO","Heterosexual / straight","170","[c]","27570","27570"
"Leaver Dept.","2021","Declared non-disabled","Asian","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","EO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","G6/G7","Heterosexual / straight","65","[c]","57840","57440"
"Leaver Dept.","2021","Declared non-disabled","Asian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","SEO/HEO","Heterosexual / straight","195","[c]","35980","34770"
"Leaver Dept.","2021","Declared non-disabled","Asian","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","SEO/HEO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","AA/AO","Heterosexual / straight","45","[c]","21910","21370"
