"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Psychology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","South East (England)","Surrey, East and West Sussex","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","West Midlands (England)","Shropshire and Staffordshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Yorkshire and The Humber","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East Midlands (England)","Lincolnshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East of England","Bedfordshire and Hertfordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East of England","East Anglia","Female","60","[c]","27180","23690"
"Leaver CS","2021","Science and Engineering","East of England","East Anglia","Male","35","[c]","37980","35610"
"Leaver CS","2021","Science and Engineering","East of England","Essex","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East of England","Essex","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","Inner London - East","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","Inner London - East","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","Outer London - West and North West","Female","45","[c]","34200","32330"
"Leaver CS","2021","Science and Engineering","London","Outer London - West and North West","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","North East (England)","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","North East (England)","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","North West (England)","Cumbria","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","North West (England)","Greater Manchester","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","North West (England)","Greater Manchester","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","North West (England)","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Overseas","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Scotland","Eastern Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Scotland","West Central Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","South East (England)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","South East (England)","Hampshire and Isle of Wight","Male","30","[c]","31860","28650"
"Leaver CS","2021","Science and Engineering","South East (England)","Kent","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","South East (England)","Kent","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","South East (England)","Surrey, East and West Sussex","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","South East (England)","Surrey, East and West Sussex","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","South West (England)","Devon","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","South West (England)","Dorset and Somerset","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","South West (England)","Dorset and Somerset","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","65","[c]","30070","25260"
"Leaver CS","2021","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","190","[c]","33850","32730"
"Leaver CS","2021","Science and Engineering","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Wales","East Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Wales","West Wales and The Valleys","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","West Midlands (England)","West Midlands","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","West Midlands (England)","West Midlands","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Yorkshire and The Humber","North Yorkshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Yorkshire and The Humber","North Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Yorkshire and The Humber","West Yorkshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Midlands (England)","Derbyshire and Nottinghamshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East of England","East Anglia","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Security","East of England","Essex","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","East of England","Essex","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","Inner London - West","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","Inner London - West","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","Outer London - West and North West","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","North West (England)","Cumbria","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","North West (England)","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Northern Ireland","Northern Ireland","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","Eastern Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","North Eastern Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","Southern Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","West Central Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","West Central Scotland","Male","40","[c]","33100","39070"
"Leaver CS","2021","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","50","[c]","35070","30670"
"Leaver CS","2021","Security","South East (England)","Hampshire and Isle of Wight","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","South East (England)","Hampshire and Isle of Wight","Male","40","[c]","28350","27050"
"Leaver CS","2021","Security","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South East (England)","Kent","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South West (England)","Devon","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","South West (England)","Devon","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Security","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Wales","East Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Yorkshire and The Humber","North Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Yorkshire and The Humber","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","London","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","London","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","London","Inner London - West","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","London","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","London","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","South East (England)","Hampshire and Isle of Wight","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Wales","East Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Yorkshire and The Humber","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","London","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","London","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","London","Inner London - West","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","London","Inner London - West","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","London","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","London","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","South East (England)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Wales","East Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Wales","East Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Yorkshire and The Humber","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Female","145","[c]","25060","26190"
"Leaver CS","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Male","105","[c]","25540","21010"
"Leaver CS","2021","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","205","[c]","23960","21010"
"Leaver CS","2021","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","90","[c]","26150","27570"
"Leaver CS","2021","Unknown","East Midlands (England)","Lincolnshire","Female","75","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","Lincolnshire","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","Bedfordshire and Hertfordshire","Female","150","[c]","26170","25110"
"Leaver CS","2021","Unknown","East of England","Bedfordshire and Hertfordshire","Male","90","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","Bedfordshire and Hertfordshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","East Anglia","Female","185","[c]","24840","26890"
"Leaver CS","2021","Unknown","East of England","East Anglia","Male","120","[c]","25330","27570"
"Leaver CS","2021","Unknown","East of England","Essex","Female","100","[c]","27450","29170"
"Leaver CS","2021","Unknown","East of England","Essex","Male","70","[c]","27520","24530"
"Leaver CS","2021","Unknown","London","Inner London - East","Female","140","[c]","31060","31060"
"Leaver CS","2021","Unknown","London","Inner London - East","Male","145","[c]","32640","31060"
"Leaver CS","2021","Unknown","London","Inner London - East","Unknown","55","[c]","47760","40230"
"Leaver CS","2021","Unknown","London","Inner London - West","Female","530","[c]","41440","34440"
"Leaver CS","2021","Unknown","London","Inner London - West","Male","530","[c]","49100","40640"
"Leaver CS","2021","Unknown","London","Outer London - East and North East","Female","70","[c]","29660","31060"
"Leaver CS","2021","Unknown","London","Outer London - East and North East","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Outer London - South","Female","110","[c]","32020","29140"
"Leaver CS","2021","Unknown","London","Outer London - South","Male","110","[c]","36800","31060"
"Leaver CS","2021","Unknown","London","Outer London - West and North West","Female","135","[c]","29450","31060"
"Leaver CS","2021","Unknown","London","Outer London - West and North West","Male","85","[c]","30850","31060"
"Leaver CS","2021","Unknown","North East (England)","Northumberland and Tyne and Wear","Female","535","[c]","24840","21010"
"Leaver CS","2021","Unknown","North East (England)","Northumberland and Tyne and Wear","Male","340","[c]","26030","21010"
"Leaver CS","2021","Unknown","North East (England)","Tees Valley and Durham","Female","230","[c]","23940","21010"
"Leaver CS","2021","Unknown","North East (England)","Tees Valley and Durham","Male","95","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Cheshire","Female","45","[c]","21880","21010"
"Leaver CS","2021","Unknown","North West (England)","Cheshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Cumbria","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Cumbria","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Greater Manchester","Female","295","[c]","25870","26120"
"Leaver CS","2021","Unknown","North West (England)","Greater Manchester","Male","210","[c]","28640","27570"
"Leaver CS","2021","Unknown","North West (England)","Lancashire","Female","270","[c]","24840","21010"
"Leaver CS","2021","Unknown","North West (England)","Lancashire","Male","180","[c]","26490","21010"
"Leaver CS","2021","Unknown","North West (England)","Merseyside","Female","265","[c]","24700","21010"
"Leaver CS","2021","Unknown","North West (England)","Merseyside","Male","155","[c]","25770","24890"
"Leaver CS","2021","Unknown","Northern Ireland","Northern Ireland","Female","75","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Northern Ireland","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Overseas","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Eastern Scotland","Female","450","[c]","34080","27570"
"Leaver CS","2021","Unknown","Scotland","Eastern Scotland","Male","330","[c]","37720","29190"
"Leaver CS","2021","Unknown","Scotland","Highlands and Islands","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Highlands and Islands","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","North Eastern Scotland","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","North Eastern Scotland","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Southern Scotland","Female","105","[c]","26850","26890"
"Leaver CS","2021","Unknown","Scotland","Southern Scotland","Male","75","[c]","27090","27570"
"Leaver CS","2021","Unknown","Scotland","West Central Scotland","Female","225","[c]","30200","26890"
"Leaver CS","2021","Unknown","Scotland","West Central Scotland","Male","145","[c]","29980","26890"
"Leaver CS","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","70","[c]","27770","27570"
"Leaver CS","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","65","[c]","28350","28240"
