"Status","Year","Age","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Asian","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Unknown","London","40","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Unknown","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Operational Delivery","London","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Unknown","London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Unknown","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Unknown","London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Unknown","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
