"Status","Year","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Security","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","East of England","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Security","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Northern Ireland","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","Male","55","[c]","32590","38120"
"Leaver CS","2021","Security","South East (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Security","South East (England)","Male","100","[c]","31080","28750"
"Leaver CS","2021","Security","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","South West (England)","Male","55","[c]","26740","20210"
"Leaver CS","2021","Security","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Wales","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Yorkshire and The Humber","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","Female","455","[c]","26140","25080"
"Leaver CS","2021","Unknown","East Midlands (England)","Male","310","[c]","28300","27570"
"Leaver CS","2021","Unknown","East of England","Female","475","[c]","26050","25110"
"Leaver CS","2021","Unknown","East of England","Male","335","[c]","27540","26890"
"Leaver CS","2021","Unknown","East of England","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Female","1170","[c]","35690","31060"
"Leaver CS","2021","Unknown","London","Male","1050","[c]","39250","31360"
"Leaver CS","2021","Unknown","London","Unknown","75","[c]","48570","40850"
"Leaver CS","2021","Unknown","North East (England)","Female","780","[c]","24980","21010"
"Leaver CS","2021","Unknown","North East (England)","Male","450","[c]","26960","21010"
"Leaver CS","2021","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Female","970","[c]","25560","21430"
"Leaver CS","2021","Unknown","North West (England)","Male","665","[c]","27220","24890"
"Leaver CS","2021","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Female","105","[c]","27160","22330"
"Leaver CS","2021","Unknown","Northern Ireland","Male","65","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Female","65","[c]","37700","36960"
"Leaver CS","2021","Unknown","Overseas","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Female","880","[c]","31370","26890"
"Leaver CS","2021","Unknown","Scotland","Male","635","[c]","34330","27570"
"Leaver CS","2021","Unknown","South East (England)","Female","535","[c]","26510","25000"
"Leaver CS","2021","Unknown","South East (England)","Male","470","[c]","29840","27570"
"Leaver CS","2021","Unknown","South West (England)","Female","430","[c]","25900","21580"
"Leaver CS","2021","Unknown","South West (England)","Male","390","[c]","30170","27570"
"Leaver CS","2021","Unknown","Unknown","Female","265","[c]","28680","27570"
"Leaver CS","2021","Unknown","Unknown","Male","290","[c]","34740","32080"
"Leaver CS","2021","Unknown","Wales","Female","575","[c]","29520","26240"
"Leaver CS","2021","Unknown","Wales","Male","430","[c]","32330","27570"
"Leaver CS","2021","Unknown","West Midlands (England)","Female","570","[c]","27530","26890"
"Leaver CS","2021","Unknown","West Midlands (England)","Male","345","[c]","28260","26120"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Female","850","[c]","27980","26890"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Male","555","[c]","30420","26930"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","Female","100","[c]","42420","35650"
"Leaver Dept.","2021","Analysis","London","Male","105","[c]","42030","37570"
"Leaver Dept.","2021","Analysis","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","Female","95","[c]","41850","38540"
"Leaver Dept.","2021","Communications","London","Male","65","[c]","44510","39800"
"Leaver Dept.","2021","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","London","Female","65","[c]","48540","44650"
"Leaver Dept.","2021","Digital, Data & Technology","London","Male","65","[c]","51350","51600"
"Leaver Dept.","2021","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Scotland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Wales","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Wales","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","London","Female","50","[c]","51000","51610"
"Leaver Dept.","2021","Finance","London","Male","50","[c]","50300","45200"
"Leaver Dept.","2021","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scotland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South West (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Wales","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Wales","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East of England","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","Female","140","[c]","42220","34560"
"Leaver Dept.","2021","Human Resources","London","Male","75","[c]","44550","38540"
"Leaver Dept.","2021","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North East (England)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North West (England)","Female","35","[c]","33470","30710"
"Leaver Dept.","2021","Human Resources","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Scotland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Scotland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South West (England)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South West (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Wales","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Wales","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","Female","90","[c]","45920","50000"
"Leaver Dept.","2021","Legal","London","Male","55","[c]","47810","50250"
"Leaver Dept.","2021","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Scotland","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Scotland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Wales","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","East Midlands (England)","Female","70","[c]","22660","21170"
"Leaver Dept.","2021","No function","East Midlands (England)","Male","45","[c]","25900","21170"
"Leaver Dept.","2021","No function","East of England","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","East of England","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","London","Female","1160","[c]","43700","38750"
"Leaver Dept.","2021","No function","London","Male","940","[c]","44170","38820"
"Leaver Dept.","2021","No function","North East (England)","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","North West (England)","Female","85","[c]","24890","21110"
"Leaver Dept.","2021","No function","North West (England)","Male","55","[c]","26830","21410"
"Leaver Dept.","2021","No function","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Overseas","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Overseas","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Scotland","Female","50","[c]","28110","23450"
"Leaver Dept.","2021","No function","Scotland","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","South East (England)","Female","110","[c]","28830","26700"
"Leaver Dept.","2021","No function","South East (England)","Male","95","[c]","28350","24430"
"Leaver Dept.","2021","No function","South West (England)","Female","70","[c]","33600","30110"
"Leaver Dept.","2021","No function","South West (England)","Male","60","[c]","34990","34460"
"Leaver Dept.","2021","No function","Unknown","Female","330","[c]","34020","32000"
"Leaver Dept.","2021","No function","Unknown","Male","275","[c]","35260","32000"
"Leaver Dept.","2021","No function","Wales","Female","100","[c]","25910","21590"
"Leaver Dept.","2021","No function","Wales","Male","75","[c]","28910","21590"
"Leaver Dept.","2021","No function","West Midlands (England)","Female","125","[c]","24120","20650"
"Leaver Dept.","2021","No function","West Midlands (England)","Male","95","[c]","24090","21250"
"Leaver Dept.","2021","No function","Yorkshire and The Humber","Female","70","[c]","31030","30040"
"Leaver Dept.","2021","No function","Yorkshire and The Humber","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East of England","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Female","80","[c]","50140","52070"
"Leaver Dept.","2021","Project Delivery","London","Male","75","[c]","46900","45200"
"Leaver Dept.","2021","Project Delivery","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North East (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South East (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","Female","100","[c]","35710","31950"
"Leaver Dept.","2021","Project Delivery","South West (England)","Male","130","[c]","35070","32460"
"Leaver Dept.","2021","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wales","Female","5","[c]","[c]","[c]"
