"Status","Year","Ethnicity","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Chinese","Project Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Psychology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Psychology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Psychology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Psychology","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Psychology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Psychology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Psychology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Psychology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Psychology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Science and Engineering","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Science and Engineering","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Science and Engineering","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Science and Engineering","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Science and Engineering","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Science and Engineering","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Science and Engineering","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Science and Engineering","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Social Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Social Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Social Research","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Social Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Social Research","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Social Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Statistics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Statistics","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Statistics","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Statistics","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Statistics","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Statistics","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Statistics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tax","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tax","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tax","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tax","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tax","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tax","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tax","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tax","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tax","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tax","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Corporate Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Corporate Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Corporate Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Corporate Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Corporate Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Corporate Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data and Technology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data and Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data and Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data and Technology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data and Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data and Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inspector of Education and Training","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inspector of Education and Training","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inspector of Education and Training","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inspector of Education and Training","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inspector of Education and Training","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inspector of Education and Training","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inspector of Education and Training","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inspector of Education and Training","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inspector of Education and Training","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Intelligence Analysis","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Intelligence Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Intelligence Analysis","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Intelligence Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Intelligence Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
