"Status","Year","Profession_of_post","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Digital, Data and Technology","Wales","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","West Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Yorkshire and The Humber","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","London","London","Female","50","[c]","42340","36010"
"Leaver Dept.","2021","Economics","London","London","Male","50","[c]","43600","38600"
"Leaver Dept.","2021","Economics","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","London","London","Female","65","[c]","51410","50980"
"Leaver Dept.","2021","Finance","London","London","Male","60","[c]","51110","48720"
"Leaver Dept.","2021","Finance","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Wales","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Wales","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","West Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Yorkshire and The Humber","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East of England","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","London","Female","85","[c]","42660","37100"
"Leaver Dept.","2021","Human Resources","London","London","Male","45","[c]","45000","43170"
"Leaver Dept.","2021","Human Resources","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North West (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South West (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Wales","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Wales","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Yorkshire and The Humber","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","London","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","London","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","London","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","London","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","North West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","London","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","London","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","London","London","Female","40","[c]","42310","38540"
"Leaver Dept.","2021","International Trade","London","London","Male","45","[c]","41890","38540"
"Leaver Dept.","2021","International Trade","Overseas","Overseas","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Overseas","Overseas","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","London","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","London","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","South West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","London","Female","50","[c]","58530","57710"
"Leaver Dept.","2021","Legal","London","London","Male","35","[c]","57220","55790"
"Leaver Dept.","2021","Legal","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Wales","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","London","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","London","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","East Midlands (England)","Outside London","Female","70","[c]","21590","21170"
"Leaver Dept.","2021","Operational Delivery","East Midlands (England)","Outside London","Male","35","[c]","23370","20100"
"Leaver Dept.","2021","Operational Delivery","East of England","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","East of England","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","London","London","Female","320","[c]","37140","30850"
"Leaver Dept.","2021","Operational Delivery","London","London","Male","215","[c]","37830","32820"
"Leaver Dept.","2021","Operational Delivery","North East (England)","Outside London","Female","55","[c]","23870","21430"
"Leaver Dept.","2021","Operational Delivery","North East (England)","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","North West (England)","Outside London","Female","140","[c]","24630","21950"
"Leaver Dept.","2021","Operational Delivery","North West (England)","Outside London","Male","110","[c]","24870","24110"
"Leaver Dept.","2021","Operational Delivery","Northern Ireland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Scotland","Outside London","Female","75","[c]","28020","24130"
"Leaver Dept.","2021","Operational Delivery","Scotland","Outside London","Male","40","[c]","27560","24120"
"Leaver Dept.","2021","Operational Delivery","South East (England)","Outside London","Female","90","[c]","26970","23810"
"Leaver Dept.","2021","Operational Delivery","South East (England)","Outside London","Male","85","[c]","25580","23520"
"Leaver Dept.","2021","Operational Delivery","South West (England)","Outside London","Female","55","[c]","27960","21180"
"Leaver Dept.","2021","Operational Delivery","South West (England)","Outside London","Male","45","[c]","27460","22570"
"Leaver Dept.","2021","Operational Delivery","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Wales","Outside London","Female","100","[c]","25970","21590"
"Leaver Dept.","2021","Operational Delivery","Wales","Outside London","Male","80","[c]","27670","21590"
"Leaver Dept.","2021","Operational Delivery","West Midlands (England)","Outside London","Female","125","[c]","22870","20940"
"Leaver Dept.","2021","Operational Delivery","West Midlands (England)","Outside London","Male","95","[c]","23930","21170"
"Leaver Dept.","2021","Operational Delivery","Yorkshire and The Humber","Outside London","Female","75","[c]","27060","21990"
"Leaver Dept.","2021","Operational Delivery","Yorkshire and The Humber","Outside London","Male","60","[c]","25510","24110"
"Leaver Dept.","2021","Operational Research","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","London","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","London","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","South East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East of England","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","London","London","Female","80","[c]","38970","31540"
"Leaver Dept.","2021","Other","London","London","Male","60","[c]","44590","35810"
"Leaver Dept.","2021","Other","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","North West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","South West (England)","Outside London","Female","45","[c]","35130","26950"
"Leaver Dept.","2021","Other","South West (England)","Outside London","Male","35","[c]","34460","32540"
"Leaver Dept.","2021","Other","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","West Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Yorkshire and The Humber","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","London","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","London","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","London","Female","815","[c]","45550","40510"
"Leaver Dept.","2021","Policy","London","London","Male","640","[c]","44420","39260"
"Leaver Dept.","2021","Policy","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South West (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Wales","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Wales","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Yorkshire and The Humber","Outside London","Female","30","[c]","36640","36520"
"Leaver Dept.","2021","Policy","Yorkshire and The Humber","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East of England","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","London","Female","75","[c]","49450","45200"
"Leaver Dept.","2021","Project Delivery","London","London","Male","55","[c]","46850","44680"
"Leaver Dept.","2021","Project Delivery","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
