"Status","Year","Ethnicity","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Chinese","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Debt","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Debt","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Debt","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Debt","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Debt","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Debt","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Debt","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Debt","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Grants Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Grants Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Grants Management","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Grants Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Grants Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Grants Management","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Grants Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Grants Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Debt","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Debt","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Debt","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Debt","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Debt","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Debt","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Debt","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Debt","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
