"Status","Year","Disability","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","International Trade","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Outside London","Unknown","30","[c]","49580","55000"
"Leaver CS","2021","Unknown","Medicine","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","Outside London","Unknown","45","[c]","47090","34240"
"Leaver CS","2021","Unknown","Medicine","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","London","Heterosexual / straight","40","[c]","41570","33350"
"Leaver CS","2021","Unknown","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","London","Unknown","300","[c]","31810","26410"
"Leaver CS","2021","Unknown","Operational Delivery","Outside London","Heterosexual / straight","205","[c]","29870","25000"
"Leaver CS","2021","Unknown","Operational Delivery","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","Outside London","Undeclared","120","[c]","28350","22820"
"Leaver CS","2021","Unknown","Operational Delivery","Outside London","Unknown","1575","[c]","24900","21430"
"Leaver CS","2021","Unknown","Operational Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","London","Unknown","55","[c]","31020","28650"
"Leaver CS","2021","Unknown","Other","Outside London","Heterosexual / straight","65","[c]","30300","26670"
"Leaver CS","2021","Unknown","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","Outside London","Unknown","120","[c]","27760","23810"
"Leaver CS","2021","Unknown","Other","Overseas","Heterosexual / straight","30","[c]","36210","36960"
"Leaver CS","2021","Unknown","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","Overseas","Unknown","30","[c]","39410","36960"
"Leaver CS","2021","Unknown","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","Unknown","Unknown","145","[c]","35210","32400"
"Leaver CS","2021","Unknown","Planning","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning Inspectors","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning Inspectors","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","London","Unknown","220","[c]","39790","33170"
"Leaver CS","2021","Unknown","Policy","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","Outside London","Unknown","45","[c]","40890","35960"
"Leaver CS","2021","Unknown","Policy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Outside London","Unknown","45","[c]","31680","28120"
"Leaver CS","2021","Unknown","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Outside London","Unknown","75","[c]","27290","24500"
"Leaver CS","2021","Unknown","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Psychology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Psychology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Psychology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Psychology","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Outside London","Heterosexual / straight","35","[c]","34690","29610"
"Leaver CS","2021","Unknown","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Outside London","Unknown","130","[c]","32560","28430"
"Leaver CS","2021","Unknown","Science and Engineering","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Outside London","Heterosexual / straight","35","[c]","27560","22240"
"Leaver CS","2021","Unknown","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Outside London","Unknown","60","[c]","26600","24860"
"Leaver CS","2021","Unknown","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Heterosexual / straight","35","[c]","40060","36590"
"Leaver CS","2021","Unknown","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Unknown","570","[c]","37430","31060"
"Leaver CS","2021","Unknown","Unknown","Outside London","Heterosexual / straight","65","[c]","38420","33620"
"Leaver CS","2021","Unknown","Unknown","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Outside London","Unknown","2105","[c]","29230","27570"
"Leaver CS","2021","Unknown","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Overseas","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","460","[c]","47010","32000"
"Leaver CS","2021","Unknown","Veterinarian","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinarian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinarian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinarian","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Corporate Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Corporate Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Corporate Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Corporate Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Corporate Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data and Technology","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data and Technology","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data and Technology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Economics","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Economics","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Economics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Economics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Economics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Economics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Inspector of Education and Training","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Inspector of Education and Training","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Inspector of Education and Training","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Inspector of Education and Training","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Intelligence Analysis","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Intelligence Analysis","London","Undeclared","[c]","[c]","[c]","[c]"
