"Status","Year","Function_of_post","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Scottish Government (excl. agencies)","City of Edinburgh","15","[c]","38970","37580"
"Leaver Dept.","2021","Unknown","Scottish Government (excl. agencies)","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government (excl. agencies)","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Security Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Standards and Testing Agency","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Standards and Testing Agency","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Teaching Regulation Agency","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Intellectual Property Office","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Space Agency","Swindon","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Space Agency","Westminster","30","[c]","47750","43340"
"Leaver Dept.","2021","Unknown","Welsh Government (excl. agencies)","Cardiff and Vale of Glamorgan","20","[c]","35460","37410"
"Leaver Dept.","2021","Unknown","Welsh Government (excl. agencies)","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government (excl. agencies)","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government (excl. agencies)","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Revenue Authority","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Revenue Authority","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Cabinet Office (excl. agencies)","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Dorset CC","10","[c]","24780","21050"
"New entrant CS","2021","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Suffolk","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Charity Commission","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Competition and Markets Authority","Tower Hamlets","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Debt Management Office","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Defence Science and Technology Laboratory","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Defence Science and Technology Laboratory","Central Hampshire","10","[c]","30220","26000"
"New entrant CS","2021","Analysis","Defence Science and Technology Laboratory","Wiltshire","10","[c]","30190","27570"
"New entrant CS","2021","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Westminster","55","[c]","32760","33570"
"New entrant CS","2021","Analysis","Department for Digital, Culture, Media and Sport","Westminster","25","[c]","39570","42020"
"New entrant CS","2021","Analysis","Department for Education (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education (excl. agencies)","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education (excl. agencies)","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education (excl. agencies)","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education (excl. agencies)","Sheffield","10","[c]","31520","32870"
"New entrant CS","2021","Analysis","Department for Education (excl. agencies)","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Environment, Food and Rural Affairs (excl. agencies)","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for International Trade","Berkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for International Trade","Westminster","65","[c]","30120","31800"
"New entrant CS","2021","Analysis","Department for Transport (excl. agencies)","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Transport (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Transport (excl. agencies)","Westminster","95","[c]","34550","32690"
"New entrant CS","2021","Analysis","Department of Health and Social Care (excl. agencies)","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department of Health and Social Care (excl. agencies)","Leeds","15","[c]","35600","32790"
"New entrant CS","2021","Analysis","Department of Health and Social Care (excl. agencies)","Westminster","55","[c]","52580","53360"
"New entrant CS","2021","Analysis","Driver and Vehicle Licensing Agency","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Food Standards Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Food Standards Agency","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Food Standards Agency","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Government Actuary's Department","Camden and City of London","25","[c]","45430","47000"
"New entrant CS","2021","Analysis","Government Actuary's Department","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Courts and Tribunals Service","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Prison and Probation Service","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Revenue and Customs (excl. agencies)","Camden and City of London","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Revenue and Customs (excl. agencies)","Croydon","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Revenue and Customs (excl. agencies)","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Revenue and Customs (excl. agencies)","Liverpool","10","[c]","30880","31810"
"New entrant CS","2021","Analysis","HM Revenue and Customs (excl. agencies)","Manchester","35","[c]","31910","31810"
"New entrant CS","2021","Analysis","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Revenue and Customs (excl. agencies)","Tower Hamlets","25","[c]","34140","36160"
"New entrant CS","2021","Analysis","HM Revenue and Customs (excl. agencies)","Westminster","25","[c]","33480","36160"
"New entrant CS","2021","Analysis","HM Treasury (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Insolvency Service","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Maritime and Coastguard Agency","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","29020","27850"
"New entrant CS","2021","Analysis","Ministry of Defence (excl. agencies)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Defence (excl. agencies)","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Defence (excl. agencies)","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Defence (excl. agencies)","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Defence (excl. agencies)","Westminster","25","[c]","31840","33850"
"New entrant CS","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Westminster","35","[c]","30810","28000"
"New entrant CS","2021","Analysis","Ministry of Justice (excl. agencies)","Leeds","20","[c]","24240","22800"
"New entrant CS","2021","Analysis","Ministry of Justice (excl. agencies)","Tower Hamlets","45","[c]","35820","33930"
"New entrant CS","2021","Analysis","National Savings and Investments","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Gas and Electricity Markets","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Gas and Electricity Markets","Tower Hamlets","15","[c]","51850","50000"
"New entrant CS","2021","Analysis","Office of Rail and Road","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Rail and Road","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Rail and Road","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Rail and Road","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Planning Inspectorate","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Registers of Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","UK Export Finance","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","UK Intellectual Property Office","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","Monmouthshire and Newport","195","[c]","28890","29540"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","South Hampshire","75","[c]","28770","29540"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","Westminster","160","[c]","35630","32540"
"New entrant CS","2021","Analysis","Valuation Office Agency","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Valuation Office Agency","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Water Services Regulation Authority","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Water Services Regulation Authority","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Animal and Plant Health Agency","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Animal and Plant Health Agency","West Surrey","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Greater Manchester South West","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Leeds","10","[c]","68120","69000"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Lewisham and Southwark","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Tower Hamlets","25","[c]","46060","43500"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Unknown","20","[c]","78930","71000"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Westminster","130","[c]","76550","71250"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Companies House","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Competition and Markets Authority","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Crown Commercial Service","Birmingham","10","[c]","29680","31560"
"New entrant CS","2021","Commercial","Crown Commercial Service","Liverpool","25","[c]","33420","29800"
"New entrant CS","2021","Commercial","Crown Commercial Service","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Crown Commercial Service","Norwich and East Norfolk","15","[c]","29760","30050"
"New entrant CS","2021","Commercial","Crown Commercial Service","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Crown Commercial Service","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Crown Prosecution Service","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Crown Prosecution Service","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Debt Management Office","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","15","[c]","44630","41000"
"New entrant CS","2021","Commercial","Defence Equipment and Support","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Defence Science and Technology Laboratory","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education (excl. agencies)","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education (excl. agencies)","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education (excl. agencies)","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education (excl. agencies)","Sheffield","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Warrington","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for International Trade","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care (excl. agencies)","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care (excl. agencies)","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care (excl. agencies)","Leeds","30","[c]","34950","28970"
"New entrant CS","2021","Commercial","Department of Health and Social Care (excl. agencies)","Westminster","45","[c]","53340","40650"
"New entrant CS","2021","Commercial","Driver and Vehicle Licensing Agency","Swansea","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Driver and Vehicle Standards Agency","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Driver and Vehicle Standards Agency","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Driver and Vehicle Standards Agency","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Government Actuary's Department","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Health and Safety Executive","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Health and Safety Executive","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Prison and Probation Service","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Prison and Probation Service","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Prison and Probation Service","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Prison and Probation Service","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Prison and Probation Service","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Prison and Probation Service","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Prison and Probation Service","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Prison and Probation Service","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Prison and Probation Service","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs (excl. agencies)","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Treasury (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Insolvency Service","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Legal Aid Agency","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Met Office","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Met Office","Devon CC","10","[c]","40190","37420"
"New entrant CS","2021","Commercial","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","15","[c]","27470","26670"
"New entrant CS","2021","Commercial","Ministry of Defence (excl. agencies)","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence (excl. agencies)","Buckinghamshire CC","15","[c]","33160","34000"
"New entrant CS","2021","Commercial","Ministry of Defence (excl. agencies)","Cambridgeshire CC","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence (excl. agencies)","Central Hampshire","15","[c]","24380","20920"
"New entrant CS","2021","Commercial","Ministry of Defence (excl. agencies)","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence (excl. agencies)","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence (excl. agencies)","Glasgow City","10","[c]","30260","33000"
"New entrant CS","2021","Commercial","Ministry of Defence (excl. agencies)","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence (excl. agencies)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence (excl. agencies)","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence (excl. agencies)","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence (excl. agencies)","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence (excl. agencies)","Portsmouth","10","[c]","27510","26670"
"New entrant CS","2021","Commercial","Ministry of Defence (excl. agencies)","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence (excl. agencies)","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence (excl. agencies)","Wiltshire","25","[c]","24240","20920"
"New entrant CS","2021","Commercial","Ministry of Defence (excl. agencies)","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Housing, Communities and Local Government (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice (excl. agencies)","Leeds","15","[c]","32050","34090"
"New entrant CS","2021","Commercial","Ministry of Justice (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice (excl. agencies)","Staffordshire CC","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice (excl. agencies)","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice (excl. agencies)","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice (excl. agencies)","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","National Crime Agency","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Public Health England","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Public Health England","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Public Health England","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Registers of Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scottish Courts and Tribunals Service","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scottish Prison Service","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Submarine Delivery Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","44950","44000"
"New entrant CS","2021","Commercial","Submarine Delivery Agency","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Submarine Delivery Agency","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","The National Archives","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","UK Export Finance","Westminster","45","[c]","49180","47000"
"New entrant CS","2021","Commercial","UK Hydrographic Office","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","United Kingdom Statistics Authority","Monmouthshire and Newport","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","United Kingdom Statistics Authority","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Advisory, Conciliation and Arbitration Service","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Attorney General's Office","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office (excl. agencies)","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office (excl. agencies)","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office (excl. agencies)","Westminster","80","[c]","36170","34550"
"New entrant CS","2021","Communications","Centre for Environment, Fisheries and Aquaculture Science","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Charity Commission","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Charity Commission","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Companies House","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Competition and Markets Authority","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Crown Prosecution Service","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Crown Prosecution Service","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Crown Prosecution Service","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Crown Prosecution Service","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Debt Management Office","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Defence Equipment and Support","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Defence Equipment and Support","Harrow and Hillingdon","15","[c]","22270","19520"
