"Status","Year","Age","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Chinese","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","ESTYN","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Housing, Communities and Local Government","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Housing, Communities and Local Government","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Office for Standards in Education","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Office for Standards in Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Other Cabinet Office Agencies","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Other Cabinet Office Agencies","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Other Cabinet Office Agencies","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Scotland Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Wales Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Work and Pensions","London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department of Health and Social Care","London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","ESTYN","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Home Office","London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
