"Status","Year","Age","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Water Services Regulation Authority","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Welsh Government","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Welsh Government","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Attorney General's Departments","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Attorney General's Departments","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cabinet Office","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cabinet Office","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Competition and Markets Authority","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Competition and Markets Authority","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Business, Energy and Industrial Strategy","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Business, Energy and Industrial Strategy","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Digital, Culture, Media and Sport","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Digital, Culture, Media and Sport","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs","Female","40","[c]","38290","35900"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for International Trade","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for International Trade","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Transport","Female","45","[c]","29430","26100"
"Leaver CS","2021","40-49","Department for Transport","Male","50","[c]","34260","28700"
"Leaver CS","2021","40-49","Department for Work and Pensions","Female","305","[c]","26430","25860"
"Leaver CS","2021","40-49","Department for Work and Pensions","Male","225","[c]","27740","25110"
"Leaver CS","2021","40-49","Department of Health and Social Care","Female","95","[c]","41200","40130"
"Leaver CS","2021","40-49","Department of Health and Social Care","Male","60","[c]","43900","39930"
"Leaver CS","2021","40-49","Department of Health and Social Care","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Foreign, Commonwealth and Development Office","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Foreign, Commonwealth and Development Office","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Revenue and Customs","Female","430","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Revenue and Customs","Male","220","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Treasury","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Treasury","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office","Female","90","[c]","32290","25640"
"Leaver CS","2021","40-49","Home Office","Male","80","[c]","34870","27880"
"Leaver CS","2021","40-49","Ministry of Defence","Female","195","[c]","34390","30620"
"Leaver CS","2021","40-49","Ministry of Defence","Male","165","[c]","35350","32430"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Female","390","[c]","29370","22680"
"Leaver CS","2021","40-49","Ministry of Justice","Male","350","[c]","32420","23430"
"Leaver CS","2021","40-49","National Crime Agency","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government","Female","60","[c]","36000","30650"
"Leaver CS","2021","40-49","Scottish Government","Male","45","[c]","37690","33550"
"Leaver CS","2021","40-49","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Government","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Government","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Female","50","[c]","51840","55610"
"Leaver CS","2021","50-59","Attorney General's Departments","Male","35","[c]","64400","61860"
"Leaver CS","2021","50-59","Cabinet Office","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cabinet Office","Male","40","[c]","80510","66200"
"Leaver CS","2021","50-59","Chancellor's other departments","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Charity Commission","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Competition and Markets Authority","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Male","50","[c]","54090","47340"
"Leaver CS","2021","50-59","Department for Digital, Culture, Media and Sport","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Education","Female","30","[c]","48250","50630"
"Leaver CS","2021","50-59","Department for Education","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs","Female","45","[c]","33360","29180"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs","Male","40","[c]","46640","40330"
"Leaver CS","2021","50-59","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","Female","50","[c]","29530","21590"
"Leaver CS","2021","50-59","Department for Transport","Male","75","[c]","36270","28220"
"Leaver CS","2021","50-59","Department for Work and Pensions","Female","670","[c]","27400","27570"
"Leaver CS","2021","50-59","Department for Work and Pensions","Male","360","[c]","29000","27570"
"Leaver CS","2021","50-59","Department of Health and Social Care","Female","85","[c]","48480","44500"
"Leaver CS","2021","50-59","Department of Health and Social Care","Male","50","[c]","56440","45770"
"Leaver CS","2021","50-59","Department of Health and Social Care","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","Female","35","[c]","33940","30150"
"Leaver CS","2021","50-59","HM Land Registry","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","Female","1310","[c]","29820","26500"
"Leaver CS","2021","50-59","HM Revenue and Customs","Male","695","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Female","155","[c]","31780","27240"
"Leaver CS","2021","50-59","Home Office","Male","170","[c]","35180","27370"
"Leaver CS","2021","50-59","Ministry of Defence","Female","230","[c]","31650","26670"
"Leaver CS","2021","50-59","Ministry of Defence","Male","480","[c]","37510","34260"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Female","530","[c]","28120","22240"
"Leaver CS","2021","50-59","Ministry of Justice","Male","565","[c]","32440","22450"
"Leaver CS","2021","50-59","National Crime Agency","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Male","40","[c]","50990","45340"
"Leaver CS","2021","50-59","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","Female","80","[c]","40350","33650"
"Leaver CS","2021","50-59","Scottish Government","Male","115","[c]","40190","33650"
"Leaver CS","2021","50-59","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Female","45","[c]","58050","55610"
"Leaver CS","2021","60-64","Attorney General's Departments","Male","35","[c]","55270","55610"
"Leaver CS","2021","60-64","Cabinet Office","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","Female","35","[c]","36300","31660"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","Male","45","[c]","43840","40580"
"Leaver CS","2021","60-64","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for International Trade","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Female","45","[c]","24230","21590"
"Leaver CS","2021","60-64","Department for Transport","Male","75","[c]","36740","30910"
"Leaver CS","2021","60-64","Department for Work and Pensions","Female","620","[c]","27290","26890"
"Leaver CS","2021","60-64","Department for Work and Pensions","Male","285","[c]","31120","27570"
"Leaver CS","2021","60-64","Department of Health and Social Care","Female","55","[c]","56860","44500"
"Leaver CS","2021","60-64","Department of Health and Social Care","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Female","35","[c]","32650","27130"
"Leaver CS","2021","60-64","HM Land Registry","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Female","690","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Male","515","[c]","35840","33250"
"Leaver CS","2021","60-64","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","Female","75","[c]","28930","27240"
"Leaver CS","2021","60-64","Home Office","Male","90","[c]","33490","30310"
"Leaver CS","2021","60-64","Ministry of Defence","Female","215","[c]","30450","26670"
"Leaver CS","2021","60-64","Ministry of Defence","Male","505","[c]","36460","33300"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Female","330","[c]","26770","20100"
"Leaver CS","2021","60-64","Ministry of Justice","Male","350","[c]","28690","20690"
"Leaver CS","2021","60-64","National Crime Agency","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","Female","80","[c]","41350","35110"
"Leaver CS","2021","60-64","Scottish Government","Male","120","[c]","42630","35110"
"Leaver CS","2021","60-64","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Female","45","[c]","23300","21590"
"Leaver CS","2021","65+","Department for Transport","Male","85","[c]","33420","26780"
"Leaver CS","2021","65+","Department for Work and Pensions","Female","520","[c]","25220","25110"
"Leaver CS","2021","65+","Department for Work and Pensions","Male","275","[c]","27480","26120"
"Leaver CS","2021","65+","Department of Health and Social Care","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","Female","435","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","Male","290","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","Female","90","[c]","25610","21430"
"Leaver CS","2021","65+","Home Office","Male","70","[c]","29730","27240"
"Leaver CS","2021","65+","Ministry of Defence","Female","150","[c]","26870","21580"
"Leaver CS","2021","65+","Ministry of Defence","Male","400","[c]","31060","28910"
"Leaver CS","2021","65+","Ministry of Housing, Communities and Local Government","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Housing, Communities and Local Government","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Justice","Female","315","[c]","21800","20100"
"Leaver CS","2021","65+","Ministry of Justice","Male","380","[c]","22830","20100"
"Leaver CS","2021","65+","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","National Crime Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office for Standards in Education","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office for Standards in Education","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scottish Government","Female","40","[c]","32410","24910"
"Leaver CS","2021","65+","Scottish Government","Male","75","[c]","35020","31910"
"Leaver CS","2021","65+","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","United Kingdom Statistics Authority","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","United Kingdom Statistics Authority","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Welsh Government","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Welsh Government","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Transport","Male","[c]","[c]","[c]","[c]"
