"Status","Year","Age","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Merseyside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Merseyside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Eastern Scotland","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Eastern Scotland","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Eastern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Yorkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Yorkshire","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northumberland and Tyne and Wear","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northumberland and Tyne and Wear","AA/AO","AO","75","[c]","20760","21010"
"Leaver CS","2021","30-39","Northumberland and Tyne and Wear","EO","EO","25","[c]","26920","27570"
"Leaver CS","2021","30-39","Northumberland and Tyne and Wear","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northumberland and Tyne and Wear","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northumberland and Tyne and Wear","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - East and North East","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - East and North East","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - East and North East","EO","EO","15","[c]","30620","31060"
"Leaver CS","2021","30-39","Outer London - East and North East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - East and North East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - East and North East","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - South","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - South","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - South","EO","EO","25","[c]","29950","31060"
"Leaver CS","2021","30-39","Outer London - South","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - South","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - South","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - South","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - South","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - West and North West","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - West and North West","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - West and North West","EO","EO","40","[c]","28470","28460"
"Leaver CS","2021","30-39","Outer London - West and North West","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - West and North West","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - West and North West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - West and North West","SEO/HEO","HEO","10","[c]","33570","33330"
"Leaver CS","2021","30-39","Outer London - West and North West","SEO/HEO","SEO","15","[c]","41570","40270"
"Leaver CS","2021","30-39","Outer London - West and North West","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","SEO/HEO","HEO","20","[c]","34650","35000"
"Leaver CS","2021","30-39","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Shropshire and Staffordshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Shropshire and Staffordshire","AA/AO","AO","35","[c]","20120","18880"
"Leaver CS","2021","30-39","Shropshire and Staffordshire","EO","EO","15","[c]","26080","27570"
"Leaver CS","2021","30-39","Shropshire and Staffordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Shropshire and Staffordshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Shropshire and Staffordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South Yorkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South Yorkshire","AA/AO","AO","25","[c]","21120","21010"
"Leaver CS","2021","30-39","South Yorkshire","EO","EO","20","[c]","26260","26100"
"Leaver CS","2021","30-39","South Yorkshire","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South Yorkshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South Yorkshire","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Southern Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Southern Scotland","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Southern Scotland","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Southern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Southern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Southern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Surrey, East and West Sussex","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Surrey, East and West Sussex","AA/AO","AO","35","[c]","22920","21010"
"Leaver CS","2021","30-39","Surrey, East and West Sussex","EO","EO","15","[c]","26410","26550"
"Leaver CS","2021","30-39","Surrey, East and West Sussex","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Surrey, East and West Sussex","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Surrey, East and West Sussex","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Surrey, East and West Sussex","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Tees Valley and Durham","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Tees Valley and Durham","AA/AO","AO","40","[c]","21050","21010"
"Leaver CS","2021","30-39","Tees Valley and Durham","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Tees Valley and Durham","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Tees Valley and Durham","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Tees Valley and Durham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Tees Valley and Durham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Tees Valley and Durham","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Unknown","85","[c]","27040","29000"
"Leaver CS","2021","30-39","West Central Scotland","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Central Scotland","AA/AO","AO","30","[c]","22290","21010"
"Leaver CS","2021","30-39","West Central Scotland","EO","EO","30","[c]","27750","27570"
"Leaver CS","2021","30-39","West Central Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Central Scotland","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Central Scotland","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Central Scotland","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Midlands","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Midlands","AA/AO","AO","55","[c]","20700","20650"
"Leaver CS","2021","30-39","West Midlands","EO","EO","25","[c]","25350","26000"
"Leaver CS","2021","30-39","West Midlands","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Midlands","G6/G7","G7","15","[c]","56450","51500"
"Leaver CS","2021","30-39","West Midlands","SEO/HEO","HEO","20","[c]","35010","34190"
"Leaver CS","2021","30-39","West Midlands","SEO/HEO","SEO","15","[c]","38390","36690"
"Leaver CS","2021","30-39","West Midlands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Wales and The Valleys","AA/AO","AA","15","[c]","17900","18060"
"Leaver CS","2021","30-39","West Wales and The Valleys","AA/AO","AO","55","[c]","21420","21590"
"Leaver CS","2021","30-39","West Wales and The Valleys","EO","EO","25","[c]","28280","27570"
"Leaver CS","2021","30-39","West Wales and The Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Wales and The Valleys","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Wales and The Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Wales and The Valleys","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Yorkshire","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Yorkshire","AA/AO","AO","55","[c]","20480","21010"
"Leaver CS","2021","30-39","West Yorkshire","EO","EO","35","[c]","27150","27570"
"Leaver CS","2021","30-39","West Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Yorkshire","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Yorkshire","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Yorkshire","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Yorkshire","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bedfordshire and Hertfordshire","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bedfordshire and Hertfordshire","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bedfordshire and Hertfordshire","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bedfordshire and Hertfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bedfordshire and Hertfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bedfordshire and Hertfordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bedfordshire and Hertfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bedfordshire and Hertfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bedfordshire and Hertfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","35","[c]","22670","21010"
"Leaver CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","25","[c]","29660","28570"
"Leaver CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cheshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cheshire","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cheshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cheshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cheshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cheshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cornwall and Isles of Scilly","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cornwall and Isles of Scilly","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cornwall and Isles of Scilly","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cornwall and Isles of Scilly","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cornwall and Isles of Scilly","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cornwall and Isles of Scilly","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cumbria","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cumbria","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Derbyshire and Nottinghamshire","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Derbyshire and Nottinghamshire","AA/AO","AO","35","[c]","20320","20500"
"Leaver CS","2021","40-49","Derbyshire and Nottinghamshire","EO","EO","20","[c]","26180","27130"
"Leaver CS","2021","40-49","Derbyshire and Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Derbyshire and Nottinghamshire","SEO/HEO","HEO","15","[c]","32710","31210"
"Leaver CS","2021","40-49","Derbyshire and Nottinghamshire","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Derbyshire and Nottinghamshire","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Devon","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Devon","AA/AO","AO","35","[c]","20900","21010"
"Leaver CS","2021","40-49","Devon","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Devon","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Devon","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Devon","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Devon","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Devon","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Dorset and Somerset","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Dorset and Somerset","AA/AO","AO","20","[c]","20650","21010"
"Leaver CS","2021","40-49","Dorset and Somerset","EO","EO","20","[c]","28420","27570"
"Leaver CS","2021","40-49","Dorset and Somerset","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Dorset and Somerset","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Anglia","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Anglia","AA/AO","AO","55","[c]","21230","20500"
"Leaver CS","2021","40-49","East Anglia","EO","EO","25","[c]","27040","27570"
"Leaver CS","2021","40-49","East Anglia","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Anglia","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Anglia","SEO/HEO","SEO","15","[c]","40410","40550"
"Leaver CS","2021","40-49","East Anglia","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Wales","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Wales","AA/AO","AO","45","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Wales","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Wales","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Wales","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Wales","SEO/HEO","SEO","20","[c]","40670","39470"
"Leaver CS","2021","40-49","East Yorkshire and Northern Lincolnshire","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Yorkshire and Northern Lincolnshire","AA/AO","AO","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Yorkshire and Northern Lincolnshire","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Yorkshire and Northern Lincolnshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Yorkshire and Northern Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Eastern Scotland","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Eastern Scotland","AA/AO","AO","65","[c]","21750","21010"
"Leaver CS","2021","40-49","Eastern Scotland","EO","EO","30","[c]","27610","27360"
"Leaver CS","2021","40-49","Eastern Scotland","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Eastern Scotland","G6/G7","G7","10","[c]","54030","52000"
"Leaver CS","2021","40-49","Eastern Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Eastern Scotland","SEO/HEO","HEO","15","[c]","34910","35110"
"Leaver CS","2021","40-49","Eastern Scotland","SEO/HEO","SEO","15","[c]","42530","42890"
"Leaver CS","2021","40-49","Essex","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Essex","AA/AO","AO","20","[c]","22780","22520"
"Leaver CS","2021","40-49","Essex","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Essex","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Essex","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Essex","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","20","[c]","21850","20950"
"Leaver CS","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","25","[c]","26150","26670"
"Leaver CS","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","25","[c]","53470","52140"
"Leaver CS","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","30","[c]","31130","32180"
"Leaver CS","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","20","[c]","41520","40580"
"Leaver CS","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Greater Manchester","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Greater Manchester","AA/AO","AO","40","[c]","20860","21010"
"Leaver CS","2021","40-49","Greater Manchester","EO","EO","25","[c]","26720","27570"
"Leaver CS","2021","40-49","Greater Manchester","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Greater Manchester","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Greater Manchester","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Greater Manchester","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Greater Manchester","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Greater Manchester","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Hampshire and Isle of Wight","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Hampshire and Isle of Wight","AA/AO","AO","25","[c]","21600","21010"
"Leaver CS","2021","40-49","Hampshire and Isle of Wight","EO","EO","30","[c]","28110","27570"
"Leaver CS","2021","40-49","Hampshire and Isle of Wight","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Hampshire and Isle of Wight","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Hampshire and Isle of Wight","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Hampshire and Isle of Wight","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Hampshire and Isle of Wight","SEO/HEO","SEO","15","[c]","40650","39510"
"Leaver CS","2021","40-49","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Herefordshire, Worcestershire and Warwickshire","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Herefordshire, Worcestershire and Warwickshire","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Herefordshire, Worcestershire and Warwickshire","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Herefordshire, Worcestershire and Warwickshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Highlands and Islands","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Highlands and Islands","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Highlands and Islands","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Highlands and Islands","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Highlands and Islands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inner London - East","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inner London - East","AA/AO","AO","15","[c]","23160","23260"
"Leaver CS","2021","40-49","Inner London - East","EO","EO","25","[c]","29980","30010"
"Leaver CS","2021","40-49","Inner London - East","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inner London - East","G6/G7","G7","35","[c]","55780","54700"
"Leaver CS","2021","40-49","Inner London - East","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inner London - East","SEO/HEO","HEO","20","[c]","33710","32900"
"Leaver CS","2021","40-49","Inner London - East","SEO/HEO","SEO","20","[c]","42160","40870"
"Leaver CS","2021","40-49","Inner London - East","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inner London - West","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inner London - West","AA/AO","AO","35","[c]","23680","23360"
"Leaver CS","2021","40-49","Inner London - West","EO","EO","35","[c]","28000","28000"
"Leaver CS","2021","40-49","Inner London - West","G6/G7","G6","55","[c]","70140","69810"
"Leaver CS","2021","40-49","Inner London - West","G6/G7","G7","100","[c]","57400","55760"
"Leaver CS","2021","40-49","Inner London - West","SCS level","SCS level","65","[c]","93540","89890"
"Leaver CS","2021","40-49","Inner London - West","SEO/HEO","HEO","40","[c]","34290","33740"
"Leaver CS","2021","40-49","Inner London - West","SEO/HEO","SEO","35","[c]","42580","40920"
"Leaver CS","2021","40-49","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Kent","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Kent","AA/AO","AO","40","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Kent","EO","EO","20","[c]","27820","29290"
"Leaver CS","2021","40-49","Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Kent","SEO/HEO","HEO","10","[c]","[c]","[c]"
