"Status","Year","Ethnicity","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","White","No function","Luton","115","100","24000","22920"
"In post","2021","White","No function","Manchester","2845","2680","32960","29360"
"In post","2021","White","No function","Medway","775","735","31340","29920"
"In post","2021","White","No function","Merton, Kingston upon Thames and Sutton","190","175","32230","30780"
"In post","2021","White","No function","Mid Kent","520","480","29950","27530"
"In post","2021","White","No function","Mid Lancashire","1925","1725","28200","25560"
"In post","2021","White","No function","Milton Keynes","685","660","29330","27400"
"In post","2021","White","No function","Monmouthshire and Newport","1725","1590","32470","29540"
"In post","2021","White","No function","Na h-Eileanan Siar","25","25","[c]","[c]"
"In post","2021","White","No function","North and North East Lincolnshire","130","115","26770","23840"
"In post","2021","White","No function","North and West Norfolk","345","315","28720","27470"
"In post","2021","White","No function","North Hampshire","230","215","38390","31040"
"In post","2021","White","No function","North Lanarkshire","215","205","30270","28410"
"In post","2021","White","No function","North Northamptonshire","40","40","28710","27680"
"In post","2021","White","No function","North Nottinghamshire","535","505","29050","26810"
"In post","2021","White","No function","North Yorkshire CC","295","270","31400","28800"
"In post","2021","White","No function","Northumberland","55","50","28920","28200"
"In post","2021","White","No function","Norwich and East Norfolk","650","610","27710","24800"
"In post","2021","White","No function","Nottingham","2805","2600","31570","27150"
"In post","2021","White","No function","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","White","No function","Overseas","1355","1350","53600","54470"
"In post","2021","White","No function","Oxfordshire","955","880","33910","31040"
"In post","2021","White","No function","Perth and Kinross and Stirling","275","260","32390","33650"
"In post","2021","White","No function","Peterborough","340","310","30040","27130"
"In post","2021","White","No function","Plymouth","495","435","29490","27130"
"In post","2021","White","No function","Portsmouth","645","555","26850","25560"
"In post","2021","White","No function","Powys","30","30","30660","27980"
"In post","2021","White","No function","Redbridge and Waltham Forest","75","65","26970","26570"
"In post","2021","White","No function","Sandwell","40","35","27210","26780"
"In post","2021","White","No function","Scottish Borders","25","25","[c]","[c]"
"In post","2021","White","No function","Sefton","1665","1490","29410","25560"
"In post","2021","White","No function","Sheffield","1020","945","35290","32770"
"In post","2021","White","No function","Shetland Islands","25","25","[c]","[c]"
"In post","2021","White","No function","Shropshire CC","395","370","29280","26780"
"In post","2021","White","No function","Solihull","15","15","[c]","[c]"
"In post","2021","White","No function","Somerset","570","530","30790","29290"
"In post","2021","White","No function","South and West Derbyshire","610","565","33330","31650"
"In post","2021","White","No function","South Ayrshire","40","35","27750","25710"
"In post","2021","White","No function","South Hampshire","1475","1160","26090","22660"
"In post","2021","White","No function","South Lanarkshire","1150","965","25780","22220"
"In post","2021","White","No function","South Nottinghamshire","440","415","31900","28990"
"In post","2021","White","No function","South Teesside","235","205","24600","21760"
"In post","2021","White","No function","South West Wales","255","240","27950","26310"
"In post","2021","White","No function","Southampton","425","390","35060","29470"
"In post","2021","White","No function","Southend-on-Sea","235","205","27820","25870"
"In post","2021","White","No function","Staffordshire CC","1920","1805","29010","26850"
"In post","2021","White","No function","Stoke-on-Trent","470","430","22030","18890"
"In post","2021","White","No function","Suffolk","1295","1215","29600","28200"
"In post","2021","White","No function","Sunderland","1830","1500","24010","21440"
"In post","2021","White","No function","Swansea","5060","4360","23930","21590"
"In post","2021","White","No function","Swindon","100","90","24350","22180"
"In post","2021","White","No function","Telford and Wrekin","360","315","28340","27130"
"In post","2021","White","No function","Thurrock","10","10","[c]","[c]"
"In post","2021","White","No function","Torbay","55","50","29080","23840"
"In post","2021","White","No function","Tower Hamlets","745","725","48190","43960"
"In post","2021","White","No function","Tyneside","3595","3150","27100","21590"
"In post","2021","White","No function","Unknown","140","135","43310","43670"
"In post","2021","White","No function","Wakefield","1040","955","30610","31650"
"In post","2021","White","No function","Walsall","60","50","25320","22920"
"In post","2021","White","No function","Wandsworth","320","305","34170","33260"
"In post","2021","White","No function","Warrington","1505","1450","33390","31940"
"In post","2021","White","No function","Warwickshire","245","230","29870","26700"
"In post","2021","White","No function","West Cumbria","255","235","27550","25790"
"In post","2021","White","No function","West Essex","55","50","35470","32690"
"In post","2021","White","No function","West Kent","150","140","38800","37320"
"In post","2021","White","No function","West Lothian","55","55","29500","27680"
"In post","2021","White","No function","West Northamptonshire","565","515","25710","22920"
"In post","2021","White","No function","West Surrey","980","920","32040","29920"
"In post","2021","White","No function","West Sussex (North East)","130","120","38760","35900"
"In post","2021","White","No function","West Sussex (South West)","220","210","28630","27380"
"In post","2021","White","No function","Westminster","14680","14335","49440","51730"
"In post","2021","White","No function","Wiltshire","2225","2130","37680","37320"
"In post","2021","White","No function","Wirral","460","405","28850","27130"
"In post","2021","White","No function","Wolverhampton","135","120","23610","21530"
"In post","2021","White","No function","Worcestershire","1240","1190","28290","25570"
"In post","2021","White","No function","York","890","845","38440","32690"
"In post","2021","White","Project Delivery","Aberdeen City and Aberdeenshire","15","15","[c]","[c]"
"In post","2021","White","Project Delivery","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Antrim and Newtownabbey","10","10","[c]","[c]"
"In post","2021","White","Project Delivery","Ards and North Down","10","10","[c]","[c]"
"In post","2021","White","Project Delivery","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","6675","6450","39070","37370"
"In post","2021","White","Project Delivery","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Belfast","30","30","42120","38630"
"In post","2021","White","Project Delivery","Berkshire","60","55","47660","43300"
"In post","2021","White","Project Delivery","Bexley and Greenwich","20","20","[c]","[c]"
"In post","2021","White","Project Delivery","Birmingham","180","175","45060","40580"
"In post","2021","White","Project Delivery","Blackpool","5","5","[c]","[c]"
"In post","2021","White","Project Delivery","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Bradford","100","95","41200","38630"
"In post","2021","White","Project Delivery","Brent","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Bristol, City of","115","110","43710","39380"
"In post","2021","White","Project Delivery","Buckinghamshire CC","115","110","38850","35300"
"In post","2021","White","Project Delivery","Caithness and Sutherland and Ross and Cromarty","25","20","[c]","[c]"
"In post","2021","White","Project Delivery","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Cambridgeshire CC","200","195","39800","40000"
"In post","2021","White","Project Delivery","Camden and City of London","65","65","50440","45880"
"In post","2021","White","Project Delivery","Cardiff and Vale of Glamorgan","140","130","41230","38630"
"In post","2021","White","Project Delivery","Central Bedfordshire","65","65","34970","33300"
"In post","2021","White","Project Delivery","Central Hampshire","685","665","40380","40000"
"In post","2021","White","Project Delivery","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","City of Edinburgh","210","200","43430","38540"
"In post","2021","White","Project Delivery","Clackmannanshire and Fife","110","110","36300","33680"
"In post","2021","White","Project Delivery","Cornwall and Isles of Scilly","25","25","[c]","[c]"
"In post","2021","White","Project Delivery","Coventry","20","20","[c]","[c]"
"In post","2021","White","Project Delivery","Croydon","95","90","58260","59160"
"In post","2021","White","Project Delivery","Darlington","20","15","[c]","[c]"
"In post","2021","White","Project Delivery","Derby","10","10","[c]","[c]"
"In post","2021","White","Project Delivery","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Devon CC","295","285","40680","39650"
"In post","2021","White","Project Delivery","Dorset CC","85","80","28280","26670"
"In post","2021","White","Project Delivery","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Dumfries and Galloway","20","20","[c]","[c]"
"In post","2021","White","Project Delivery","Durham CC","25","25","[c]","[c]"
"In post","2021","White","Project Delivery","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","East Ayrshire and North Ayrshire mainland","200","195","25720","24870"
"In post","2021","White","Project Delivery","East Cumbria","105","100","26150","22790"
"In post","2021","White","Project Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","185","180","34960","33000"
"In post","2021","White","Project Delivery","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Essex Haven Gateway","40","35","35930","33300"
"In post","2021","White","Project Delivery","Flintshire and Wrexham","285","275","28340","28750"
"In post","2021","White","Project Delivery","Glasgow City","140","135","39770","38390"
"In post","2021","White","Project Delivery","Gloucestershire","40","40","36550","33300"
"In post","2021","White","Project Delivery","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Greater Manchester South East","15","15","[c]","[c]"
"In post","2021","White","Project Delivery","Greater Manchester South West","160","155","41870","38630"
"In post","2021","White","Project Delivery","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Hackney and Newham","70","65","53320","59160"
"In post","2021","White","Project Delivery","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Harrow and Hillingdon","20","20","[c]","[c]"
"In post","2021","White","Project Delivery","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Hertfordshire","65","60","46570","44500"
"In post","2021","White","Project Delivery","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2021","White","Project Delivery","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","50","50","33210","33300"
"In post","2021","White","Project Delivery","Isle of Anglesey","15","15","[c]","[c]"
"In post","2021","White","Project Delivery","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Kingston upon Hull, City of","5","5","[c]","[c]"
"In post","2021","White","Project Delivery","Lambeth","15","15","[c]","[c]"
"In post","2021","White","Project Delivery","Lancaster and Wyre","50","45","37150","33300"
"In post","2021","White","Project Delivery","Leeds","155","155","40220","35540"
"In post","2021","White","Project Delivery","Leicester","15","15","[c]","[c]"
"In post","2021","White","Project Delivery","Leicestershire CC and Rutland","15","15","[c]","[c]"
"In post","2021","White","Project Delivery","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Lincolnshire","275","270","34520","33300"
"In post","2021","White","Project Delivery","Lisburn and Castlereagh","15","15","[c]","[c]"
"In post","2021","White","Project Delivery","Liverpool","365","350","40140","38630"
"In post","2021","White","Project Delivery","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","5","5","[c]","[c]"
"In post","2021","White","Project Delivery","Luton","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Manchester","250","245","43050","38630"
"In post","2021","White","Project Delivery","Medway","10","10","[c]","[c]"
"In post","2021","White","Project Delivery","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Mid Kent","5","5","[c]","[c]"
"In post","2021","White","Project Delivery","Mid Lancashire","310","285","37640","35240"
"In post","2021","White","Project Delivery","Milton Keynes","40","40","39710","38250"
"In post","2021","White","Project Delivery","Monmouthshire and Newport","120","110","43920","46920"
"In post","2021","White","Project Delivery","North and West Norfolk","95","95","33560","32320"
"In post","2021","White","Project Delivery","North Hampshire","55","55","35570","33300"
"In post","2021","White","Project Delivery","North Lanarkshire","30","30","35960","31810"
"In post","2021","White","Project Delivery","North Nottinghamshire","10","10","[c]","[c]"
"In post","2021","White","Project Delivery","North Yorkshire CC","80","80","35450","33300"
"In post","2021","White","Project Delivery","Northumberland","10","10","[c]","[c]"
"In post","2021","White","Project Delivery","Norwich and East Norfolk","15","10","[c]","[c]"
"In post","2021","White","Project Delivery","Nottingham","170","160","44110","39410"
"In post","2021","White","Project Delivery","Overseas","410","405","55680","55620"
"In post","2021","White","Project Delivery","Oxfordshire","190","185","37400","33860"
"In post","2021","White","Project Delivery","Perth and Kinross and Stirling","35","35","34040","31890"
"In post","2021","White","Project Delivery","Peterborough","25","25","[c]","[c]"
"In post","2021","White","Project Delivery","Plymouth","245","240","35300","33300"
"In post","2021","White","Project Delivery","Portsmouth","285","275","39500","40000"
"In post","2021","White","Project Delivery","Powys","15","15","[c]","[c]"
"In post","2021","White","Project Delivery","Sandwell","5","5","[c]","[c]"
"In post","2021","White","Project Delivery","Scottish Borders","10","10","[c]","[c]"
"In post","2021","White","Project Delivery","Sefton","120","110","37630","35910"
"In post","2021","White","Project Delivery","Sheffield","95","90","41210","37100"
"In post","2021","White","Project Delivery","Shropshire CC","50","45","30330","26930"
"In post","2021","White","Project Delivery","Solihull","5","5","[c]","[c]"
"In post","2021","White","Project Delivery","Somerset","310","295","35990","34530"
"In post","2021","White","Project Delivery","South and West Derbyshire","20","20","[c]","[c]"
"In post","2021","White","Project Delivery","South Hampshire","330","320","29650","27130"
"In post","2021","White","Project Delivery","South Lanarkshire","400","380","41210","35160"
"In post","2021","White","Project Delivery","South Nottinghamshire","15","15","[c]","[c]"
"In post","2021","White","Project Delivery","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","South West Wales","10","10","[c]","[c]"
"In post","2021","White","Project Delivery","Southampton","5","5","[c]","[c]"
"In post","2021","White","Project Delivery","Southend-on-Sea","95","90","41400","38630"
"In post","2021","White","Project Delivery","Staffordshire CC","180","175","36460","33300"
"In post","2021","White","Project Delivery","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Suffolk","85","80","34350","29750"
"In post","2021","White","Project Delivery","Sunderland","95","85","34730","31810"
"In post","2021","White","Project Delivery","Swansea","100","100","37400","33590"
"In post","2021","White","Project Delivery","Swindon","70","70","46520","49080"
"In post","2021","White","Project Delivery","Telford and Wrekin","170","160","39220","38630"
"In post","2021","White","Project Delivery","Tower Hamlets","480","460","58110","56630"
"In post","2021","White","Project Delivery","Tyneside","730","690","41040","38630"
"In post","2021","White","Project Delivery","Unknown","25","20","[c]","[c]"
"In post","2021","White","Project Delivery","Wakefield","5","5","[c]","[c]"
"In post","2021","White","Project Delivery","Warrington","40","35","38440","36600"
"In post","2021","White","Project Delivery","Warwickshire","130","130","24140","21470"
"In post","2021","White","Project Delivery","West Cumbria","125","125","42270","40340"
"In post","2021","White","Project Delivery","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","West Kent","50","45","36210","29360"
"In post","2021","White","Project Delivery","West Lothian","15","15","[c]","[c]"
"In post","2021","White","Project Delivery","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","West Surrey","15","15","[c]","[c]"
"In post","2021","White","Project Delivery","West Sussex (North East)","40","35","39250","34310"
"In post","2021","White","Project Delivery","West Sussex (South West)","25","25","[c]","[c]"
"In post","2021","White","Project Delivery","Westminster","2135","2080","55790","54930"
"In post","2021","White","Project Delivery","Wiltshire","1305","1250","39490","37320"
"In post","2021","White","Project Delivery","Wirral","20","20","[c]","[c]"
"In post","2021","White","Project Delivery","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Worcestershire","25","25","[c]","[c]"
"In post","2021","White","Project Delivery","York","55","55","37120","36460"
"In post","2021","White","Property","Aberdeen City and Aberdeenshire","75","75","31020","30160"
"In post","2021","White","Property","Angus and Dundee City","5","5","[c]","[c]"
"In post","2021","White","Property","Antrim and Newtownabbey","10","10","[c]","[c]"
"In post","2021","White","Property","Ards and North Down","10","10","[c]","[c]"
"In post","2021","White","Property","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Barnsley, Doncaster and Rotherham","5","5","[c]","[c]"
"In post","2021","White","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","235","230","39610","37250"
"In post","2021","White","Property","Belfast","15","15","[c]","[c]"
"In post","2021","White","Property","Berkshire","40","40","32080","33300"
"In post","2021","White","Property","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Birmingham","145","130","35230","32100"
"In post","2021","White","Property","Bournemouth and Poole","5","5","[c]","[c]"
"In post","2021","White","Property","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Breckland and South Norfolk","10","10","[c]","[c]"
"In post","2021","White","Property","Brent","55","50","40780","37380"
"In post","2021","White","Property","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Bristol, City of","115","110","38870","36260"
"In post","2021","White","Property","Buckinghamshire CC","30","30","[c]","[c]"
"In post","2021","White","Property","Caithness and Sutherland and Ross and Cromarty","50","50","29710","29140"
"In post","2021","White","Property","Calderdale and Kirklees","70","60","26940","24500"
"In post","2021","White","Property","Cambridgeshire CC","165","160","37420","34610"
"In post","2021","White","Property","Camden and City of London","5","5","[c]","[c]"
"In post","2021","White","Property","Cardiff and Vale of Glamorgan","115","105","34070","31960"
"In post","2021","White","Property","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Central Bedfordshire","10","10","[c]","[c]"
"In post","2021","White","Property","Central Hampshire","140","135","39650","40580"
"In post","2021","White","Property","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Cheshire West and Chester","5","5","[c]","[c]"
"In post","2021","White","Property","City of Edinburgh","100","95","37260","36690"
"In post","2021","White","Property","Clackmannanshire and Fife","90","85","34580","33300"
"In post","2021","White","Property","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Cornwall and Isles of Scilly","45","40","27750","26000"
"In post","2021","White","Property","Coventry","25","25","[c]","[c]"
"In post","2021","White","Property","Croydon","105","95","39440","36400"
"In post","2021","White","Property","Darlington","35","30","35730","34190"
"In post","2021","White","Property","Derby","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Derry City and Strabane","5","5","[c]","[c]"
"In post","2021","White","Property","Devon CC","105","100","33840","32570"
"In post","2021","White","Property","Dorset CC","25","25","[c]","[c]"
"In post","2021","White","Property","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Dumfries and Galloway","145","140","29810","27390"
"In post","2021","White","Property","Durham CC","135","125","26050","21100"
"In post","2021","White","Property","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","East Ayrshire and North Ayrshire mainland","15","15","[c]","[c]"
"In post","2021","White","Property","East Cumbria","15","15","[c]","[c]"
"In post","2021","White","Property","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","40","40","27590","26670"
"In post","2021","White","Property","East Kent","45","45","34100","33250"
"In post","2021","White","Property","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","East Riding of Yorkshire","10","10","[c]","[c]"
"In post","2021","White","Property","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","East Sussex CC","35","30","31940","27530"
"In post","2021","White","Property","Essex Haven Gateway","55","50","33420","31100"
"In post","2021","White","Property","Falkirk","5","5","[c]","[c]"
"In post","2021","White","Property","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Flintshire and Wrexham","65","60","38930","40970"
"In post","2021","White","Property","Glasgow City","60","60","31710","28870"
"In post","2021","White","Property","Gloucestershire","30","25","[c]","[c]"
"In post","2021","White","Property","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Greater Manchester South West","10","10","[c]","[c]"
"In post","2021","White","Property","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Harrow and Hillingdon","15","15","[c]","[c]"
"In post","2021","White","Property","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Herefordshire, County of","10","10","[c]","[c]"
"In post","2021","White","Property","Hertfordshire","15","15","[c]","[c]"
"In post","2021","White","Property","Hounslow and Richmond upon Thames","10","10","[c]","[c]"
"In post","2021","White","Property","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Inverness and Nairn and Moray, Badenoch and Strathspey","115","115","30750","29140"
"In post","2021","White","Property","Isle of Anglesey","5","5","[c]","[c]"
"In post","2021","White","Property","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Kingston upon Hull, City of","45","40","32860","31100"
"In post","2021","White","Property","Lambeth","20","20","[c]","[c]"
"In post","2021","White","Property","Lancaster and Wyre","25","20","[c]","[c]"
"In post","2021","White","Property","Leeds","185","175","35930","32110"
"In post","2021","White","Property","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Leicestershire CC and Rutland","40","40","21340","18760"
"In post","2021","White","Property","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Lincolnshire","60","60","27800","26670"
"In post","2021","White","Property","Lisburn and Castlereagh","40","40","38010","37210"
"In post","2021","White","Property","Liverpool","15","15","[c]","[c]"
"In post","2021","White","Property","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","135","130","29410","28120"
"In post","2021","White","Property","Luton","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Manchester","145","140","39310","36500"
"In post","2021","White","Property","Medway","5","5","[c]","[c]"
"In post","2021","White","Property","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Mid Lancashire","50","45","34740","32110"
"In post","2021","White","Property","Milton Keynes","160","160","35890","34080"
"In post","2021","White","Property","Monmouthshire and Newport","35","35","30890","27030"
"In post","2021","White","Property","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","North and West Norfolk","10","10","[c]","[c]"
"In post","2021","White","Property","North Hampshire","35","35","31700","33300"
"In post","2021","White","Property","North Lanarkshire","5","5","[c]","[c]"
"In post","2021","White","Property","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","North Yorkshire CC","105","105","32170","33300"
"In post","2021","White","Property","Northumberland","10","10","[c]","[c]"
"In post","2021","White","Property","Norwich and East Norfolk","30","30","33300","31100"
"In post","2021","White","Property","Nottingham","200","190","40000","38630"
"In post","2021","White","Property","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Overseas","155","155","39670","39260"
"In post","2021","White","Property","Oxfordshire","75","70","32450","28320"
"In post","2021","White","Property","Perth and Kinross and Stirling","125","120","28960","27320"
"In post","2021","White","Property","Peterborough","15","15","[c]","[c]"
"In post","2021","White","Property","Plymouth","280","260","26700","21100"
"In post","2021","White","Property","Portsmouth","100","95","33980","33300"
"In post","2021","White","Property","Powys","35","35","32240","33300"
"In post","2021","White","Property","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Scottish Borders","20","15","[c]","[c]"
"In post","2021","White","Property","Sefton","90","85","32750","30000"
"In post","2021","White","Property","Sheffield","75","70","40700","36880"
"In post","2021","White","Property","Shropshire CC","15","15","[c]","[c]"
"In post","2021","White","Property","Solihull","10","5","[c]","[c]"
"In post","2021","White","Property","Somerset","35","35","30810","32260"
"In post","2021","White","Property","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","South Ayrshire","5","5","[c]","[c]"
"In post","2021","White","Property","South Hampshire","25","20","[c]","[c]"
"In post","2021","White","Property","South Lanarkshire","10","10","[c]","[c]"
"In post","2021","White","Property","South Nottinghamshire","20","20","[c]","[c]"
"In post","2021","White","Property","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","South West Wales","15","15","[c]","[c]"
"In post","2021","White","Property","Southampton","85","75","34410","31100"
"In post","2021","White","Property","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Staffordshire CC","75","75","37550","33300"
"In post","2021","White","Property","Stoke-on-Trent","45","40","34440","32100"
"In post","2021","White","Property","Suffolk","80","75","29040","33000"
"In post","2021","White","Property","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Swansea","95","90","31100","27230"
"In post","2021","White","Property","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Telford and Wrekin","45","45","35800","33300"
"In post","2021","White","Property","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Tower Hamlets","150","145","49900","47980"
"In post","2021","White","Property","Tyneside","170","155","34570","31960"
"In post","2021","White","Property","Unknown","15","10","[c]","[c]"
"In post","2021","White","Property","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Warrington","15","15","[c]","[c]"
"In post","2021","White","Property","Warwickshire","10","10","[c]","[c]"
"In post","2021","White","Property","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","West Essex","25","25","[c]","[c]"
"In post","2021","White","Property","West Kent","10","10","[c]","[c]"
"In post","2021","White","Property","West Lothian","55","50","31450","29650"
"In post","2021","White","Property","West Northamptonshire","10","10","[c]","[c]"
"In post","2021","White","Property","West Surrey","45","45","43490","37940"
"In post","2021","White","Property","West Sussex (North East)","5","5","[c]","[c]"
"In post","2021","White","Property","West Sussex (South West)","15","15","[c]","[c]"
"In post","2021","White","Property","Westminster","325","315","52260","52850"
"In post","2021","White","Property","Wiltshire","180","175","36680","33300"
"In post","2021","White","Property","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Worcestershire","10","10","[c]","[c]"
"In post","2021","White","Property","York","45","45","37530","35900"
"In post","2021","White","Security","Aberdeen City and Aberdeenshire","70","65","41240","44070"
"In post","2021","White","Security","Antrim and Newtownabbey","60","60","21280","20310"
"In post","2021","White","Security","Ards and North Down","90","90","21180","20310"
"In post","2021","White","Security","Barnsley, Doncaster and Rotherham","70","70","38810","40190"
