"Status","Year","Age","Disability","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Declared disabled","Serious Fraud Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Social Security Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Social Security Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Social Security Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Student Awards Agency for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Student Awards Agency for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Student Awards Agency for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Submarine Delivery Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Submarine Delivery Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","UK Hydrographic Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","UK Hydrographic Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","UK Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","UK Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","UK Intellectual Property Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","UK Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","United Kingdom Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Valuation Office Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Vehicle Certification Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Vehicle Certification Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Veterinary Medicines Directorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Veterinary Medicines Directorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Veterinary Medicines Directorate","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Wales Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Welsh Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Welsh Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Welsh Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Welsh Revenue Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Wilton Park","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Wilton Park","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Accountant in Bankruptcy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Accountant in Bankruptcy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Accountant in Bankruptcy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Cabinet Office (excl. agencies)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Cabinet Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Companies House","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Companies House","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Companies House","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Companies House","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Competition and Markets Authority","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Criminal Injuries Compensation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Criminal Injuries Compensation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Crown Commercial Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Crown Commercial Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Crown Office and Procurator Fiscal Service","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Crown Office and Procurator Fiscal Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Crown Prosecution Service","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Crown Prosecution Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Debt Management Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Debt Management Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Defence Equipment and Support","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Defence Science and Technology Laboratory","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Defence Science and Technology Laboratory","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for Education (excl. agencies)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for Education (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for International Development","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for International Development","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for International Development","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for International Development","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for Transport (excl. agencies)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","200","[c]","25650","21010"
"Leaver CS","2021","40-49","Declared non-disabled","Department for Work and Pensions (excl. agencies)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","75","[c]","27950","21010"
"Leaver CS","2021","40-49","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Disclosure Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Disclosure Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Disclosure Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Driver and Vehicle Licensing Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Driver and Vehicle Licensing Agency","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Driver and Vehicle Standards Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Education and Skills Funding Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Education and Skills Funding Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Education and Skills Funding Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Education Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Education Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Education Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","FCDO Services","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","FCDO Services","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","FCDO Services","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Food Standards Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Food Standards Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Food Standards Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Foreign and Commonwealth Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Foreign and Commonwealth Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Foreign and Commonwealth Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Foreign and Commonwealth Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Forestry and Land Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Forestry and Land Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Forestry and Land Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Forestry and Land Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Government Actuary's Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Government Actuary's Department","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Government Internal Audit Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Government Internal Audit Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Government Legal Department","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Government Legal Department","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Government Legal Department","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Health and Safety Executive","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Health and Safety Executive","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","HM Courts and Tribunals Service","Heterosexual / straight","60","[c]","30530","22450"
"Leaver CS","2021","40-49","Declared non-disabled","HM Courts and Tribunals Service","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","HM Courts and Tribunals Service","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","HM Courts and Tribunals Service","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","HM Land Registry","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","HM Prison and Probation Service","Heterosexual / straight","230","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","HM Prison and Probation Service","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","HM Prison and Probation Service","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","HM Prison and Probation Service","Unknown","35","[c]","[c]","[c]"
