"Status","Year","Age","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Cabinet Office (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cabinet Office (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cabinet Office (excl. agencies)","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cabinet Office (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Charity Commission","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Charity Commission","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Charity Commission","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Charity Commission","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Companies House","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Companies House","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Competition and Markets Authority","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Competition and Markets Authority","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Criminal Injuries Compensation Authority","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Criminal Injuries Compensation Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Commercial Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Commercial Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Commercial Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Commercial Service","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Commercial Service","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Commercial Service","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Office and Procurator Fiscal Service","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Office and Procurator Fiscal Service","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Debt Management Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Debt Management Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","South West (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Digital, Culture, Media and Sport","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Digital, Culture, Media and Sport","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for International Development","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for International Development","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for International Development","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for International Development","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for International Development","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for International Development","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for International Trade","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for International Trade","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for International Trade","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for International Trade","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Transport (excl. agencies)","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Transport (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Transport (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Transport (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","East of England","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","East of England","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","London","Female","45","[c]","37070","31060"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","North East (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","North East (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","North West (England)","Female","45","[c]","22720","21010"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","North West (England)","Male","50","[c]","26940","21010"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Scotland","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Scotland","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","South East (England)","Female","35","[c]","24770","25110"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","South East (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","South West (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","South West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Female","30","[c]","26250","27570"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department of Health and Social Care (excl. agencies)","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department of Health and Social Care (excl. agencies)","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Disclosure Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Disclosure Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Licensing Agency","Wales","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Licensing Agency","Wales","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Education and Skills Funding Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Education and Skills Funding Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Education and Skills Funding Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Education and Skills Funding Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Education and Skills Funding Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Education and Skills Funding Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Education and Skills Funding Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Education and Skills Funding Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Education and Skills Funding Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Education Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Education Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","FCDO Services","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","FCDO Services","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Food Standards Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Food Standards Agency","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Food Standards Agency","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Food Standards Agency","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Food Standards Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Food Standards Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Foreign and Commonwealth Office (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Foreign and Commonwealth Office (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Foreign and Commonwealth Office (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Foreign and Commonwealth Office (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Forestry and Land Scotland","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Forestry and Land Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Actuary's Department","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Actuary's Department","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Internal Audit Agency","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Internal Audit Agency","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Internal Audit Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Internal Audit Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Internal Audit Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Internal Audit Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Internal Audit Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Internal Audit Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Internal Audit Agency","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Internal Audit Agency","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Legal Department","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Legal Department","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Legal Department","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Legal Department","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Health and Safety Executive","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Health and Safety Executive","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Health and Safety Executive","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Health and Safety Executive","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Health and Safety Executive","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Health and Safety Executive","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Health and Safety Executive","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Health and Safety Executive","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Health and Safety Executive","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Health and Safety Executive","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Health and Safety Executive","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Health and Safety Executive","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Wales","Female","5","[c]","[c]","[c]"
