"Status","Year","Parent_department","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","EO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","EO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","G6/G7","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","G6/G7","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","G6/G7","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","G6/G7","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","AA/AO","Female","Heterosexual / straight","940","[c]","19740","19830"
"Leaver CS","2021","Ministry of Justice","AA/AO","Female","LGBO","100","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","AA/AO","Female","Undeclared","140","[c]","19630","19930"
"Leaver CS","2021","Ministry of Justice","AA/AO","Female","Unknown","670","[c]","19790","19830"
"Leaver CS","2021","Ministry of Justice","AA/AO","Male","Heterosexual / straight","1150","[c]","20430","20100"
"Leaver CS","2021","Ministry of Justice","AA/AO","Male","LGBO","45","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","AA/AO","Male","Undeclared","135","[c]","20090","20100"
"Leaver CS","2021","Ministry of Justice","AA/AO","Male","Unknown","795","[c]","20320","19930"
"Leaver CS","2021","Ministry of Justice","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","EO","Female","Heterosexual / straight","175","[c]","24210","24020"
"Leaver CS","2021","Ministry of Justice","EO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","EO","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","EO","Female","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","EO","Male","Heterosexual / straight","150","[c]","24390","22940"
"Leaver CS","2021","Ministry of Justice","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","EO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","EO","Male","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","G6/G7","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","G6/G7","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","G6/G7","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","G6/G7","Male","Heterosexual / straight","55","[c]","63840","59890"
"Leaver CS","2021","Ministry of Justice","G6/G7","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","G6/G7","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","G6/G7","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Female","Heterosexual / straight","185","[c]","36130","34170"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Female","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Female","Unknown","70","[c]","34480","30920"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Male","Heterosexual / straight","150","[c]","36410","35020"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Male","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","Female","Heterosexual / straight","345","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","Female","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","Female","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","Male","Heterosexual / straight","110","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","AA/AO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","EO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","EO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","EO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","EO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","G6/G7","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","G6/G7","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","SEO/HEO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","SEO/HEO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","SEO/HEO","Male","Heterosexual / straight","45","[c]","45490","44880"
"Leaver CS","2021","National Crime Agency","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","SEO/HEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","AA/AO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","EO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","G6/G7","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","G6/G7","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","G6/G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SEO/HEO","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SEO/HEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","AA/AO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","EO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","EO","Male","LGBO","[c]","[c]","[c]","[c]"
