"Status","Year","Disability","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared disabled","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","Female","65","[c]","42760","37640"
"Leaver Dept.","2021","Declared disabled","Policy","Male","55","[c]","41450","36800"
"Leaver Dept.","2021","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Science and Engineering","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Science and Engineering","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Statistics","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Female","250","[c]","34210","31990"
"Leaver Dept.","2021","Declared disabled","Unknown","Male","185","[c]","36280","32000"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Female","50","[c]","37870","37280"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Male","45","[c]","36030","32510"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","Female","60","[c]","43700","40310"
"Leaver Dept.","2021","Declared non-disabled","Communications","Male","45","[c]","47670","42100"
"Leaver Dept.","2021","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data and Technology","Female","50","[c]","47930","42220"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data and Technology","Male","65","[c]","42590","37710"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Economics","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Economics","Male","35","[c]","44800","43390"
"Leaver Dept.","2021","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","Female","90","[c]","47170","47450"
"Leaver Dept.","2021","Declared non-disabled","Finance","Male","65","[c]","45880","40290"
"Leaver Dept.","2021","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Female","125","[c]","37810","32920"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Male","70","[c]","38840","35210"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Intelligence Analysis","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Internal Audit","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","International Trade","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","International Trade","Male","30","[c]","46960","50700"
"Leaver Dept.","2021","Declared non-disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Knowledge and Information Management","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Knowledge and Information Management","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","Female","55","[c]","55160","51940"
"Leaver Dept.","2021","Declared non-disabled","Legal","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","Female","745","[c]","29070","24530"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","Male","490","[c]","29690","25400"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Research","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Research","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other","Female","125","[c]","35700","27950"
"Leaver Dept.","2021","Declared non-disabled","Other","Male","80","[c]","40270","33210"
"Leaver Dept.","2021","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Planning","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Policy","Female","505","[c]","46360","41670"
"Leaver Dept.","2021","Declared non-disabled","Policy","Male","375","[c]","45410","40360"
"Leaver Dept.","2021","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Female","145","[c]","41290","34010"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Male","125","[c]","42750","40440"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Psychology","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Science and Engineering","Female","30","[c]","39180","37310"
"Leaver Dept.","2021","Declared non-disabled","Science and Engineering","Male","60","[c]","36250","33010"
"Leaver Dept.","2021","Declared non-disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Social Research","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Social Research","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Statistics","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Statistics","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Female","1780","[c]","34820","31210"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Male","1325","[c]","36660","32000"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Economics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Economics","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","International Trade","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Delivery","Female","60","[c]","26580","22680"
"Leaver Dept.","2021","Undeclared","Operational Delivery","Male","55","[c]","30680","29590"
"Leaver Dept.","2021","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","Female","50","[c]","42890","40960"
"Leaver Dept.","2021","Undeclared","Policy","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Science and Engineering","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Female","130","[c]","37010","32910"
"Leaver Dept.","2021","Undeclared","Unknown","Male","130","[c]","34940","31990"
"Leaver Dept.","2021","Unknown","Commercial","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Female","40","[c]","42010","39170"
"Leaver Dept.","2021","Unknown","Communications","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Male","40","[c]","46430","46900"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Female","50","[c]","43060","38350"
"Leaver Dept.","2021","Unknown","Human Resources","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Intelligence Analysis","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","International Trade","Female","30","[c]","41210","38540"
"Leaver Dept.","2021","Unknown","International Trade","Male","35","[c]","45590","38720"
"Leaver Dept.","2021","Unknown","Knowledge and Information Management","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","Female","255","[c]","28490","23480"
"Leaver Dept.","2021","Unknown","Operational Delivery","Male","215","[c]","28350","24130"
"Leaver Dept.","2021","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Research","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","Female","330","[c]","42010","37230"
"Leaver Dept.","2021","Unknown","Policy","Male","270","[c]","42030","37240"
"Leaver Dept.","2021","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Female","35","[c]","44470","39050"
"Leaver Dept.","2021","Unknown","Project Delivery","Male","40","[c]","39920","36660"
"Leaver Dept.","2021","Unknown","Property","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","875","[c]","34920","32000"
"Leaver Dept.","2021","Unknown","Unknown","Male","795","[c]","37080","32000"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","Female","30","[c]","35720","31310"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","Male","45","[c]","39490","38000"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Female","45","[c]","35030","29510"
"New entrant CS","2021","Declared disabled","Human Resources","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Female","530","[c]","24730","22920"
"New entrant CS","2021","Declared disabled","Operational Delivery","Male","270","[c]","25340","22850"
"New entrant CS","2021","Declared disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","Female","60","[c]","23340","20920"
"New entrant CS","2021","Declared disabled","Other","Male","45","[c]","24870","24170"
"New entrant CS","2021","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Policy","Female","145","[c]","34580","32790"
"New entrant CS","2021","Declared disabled","Policy","Male","85","[c]","35170","32790"
"New entrant CS","2021","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
