"Status","Year","Age","Ethnicity","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Unknown","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","West Midlands (England)","Unknown","145","[c]","31760","25560"
"New entrant CS","2021","40-49","Unknown","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Yorkshire and The Humber","Unknown","220","[c]","33060","27570"
"New entrant CS","2021","40-49","White","East Midlands (England)","Heterosexual / straight","225","[c]","29540","27570"
"New entrant CS","2021","40-49","White","East Midlands (England)","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","East Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","East Midlands (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","East of England","Heterosexual / straight","330","[c]","28270","27570"
"New entrant CS","2021","40-49","White","East of England","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","East of England","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","London","Heterosexual / straight","605","[c]","44820","40050"
"New entrant CS","2021","40-49","White","London","LGBO","65","[c]","41560","31990"
"New entrant CS","2021","40-49","White","London","Undeclared","50","[c]","39480","32330"
"New entrant CS","2021","40-49","White","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","North East (England)","Heterosexual / straight","300","[c]","26770","22850"
"New entrant CS","2021","40-49","White","North East (England)","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","North East (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","North East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","North West (England)","Heterosexual / straight","535","[c]","30610","27570"
"New entrant CS","2021","40-49","White","North West (England)","LGBO","50","[c]","28200","27570"
"New entrant CS","2021","40-49","White","North West (England)","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","North West (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Northern Ireland","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Scotland","Heterosexual / straight","420","[c]","29180","27570"
"New entrant CS","2021","40-49","White","Scotland","LGBO","30","[c]","31480","27570"
"New entrant CS","2021","40-49","White","Scotland","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Scotland","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","South East (England)","Heterosexual / straight","585","[c]","30240","27570"
"New entrant CS","2021","40-49","White","South East (England)","LGBO","45","[c]","29100","27570"
"New entrant CS","2021","40-49","White","South East (England)","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","South East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","South West (England)","Heterosexual / straight","590","[c]","32390","27570"
"New entrant CS","2021","40-49","White","South West (England)","LGBO","35","[c]","29500","27570"
"New entrant CS","2021","40-49","White","South West (England)","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","South West (England)","Unknown","35","[c]","43010","37420"
"New entrant CS","2021","40-49","White","Unknown","Heterosexual / straight","50","[c]","33210","27570"
"New entrant CS","2021","40-49","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Wales","Heterosexual / straight","245","[c]","29770","27570"
"New entrant CS","2021","40-49","White","Wales","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Wales","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","West Midlands (England)","Heterosexual / straight","295","[c]","32310","27570"
"New entrant CS","2021","40-49","White","West Midlands (England)","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","West Midlands (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","West Midlands (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Yorkshire and The Humber","Heterosexual / straight","385","[c]","32070","27570"
"New entrant CS","2021","40-49","White","Yorkshire and The Humber","LGBO","30","[c]","27770","27570"
"New entrant CS","2021","40-49","White","Yorkshire and The Humber","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","East Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","East of England","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","London","Heterosexual / straight","90","[c]","39220","31060"
"New entrant CS","2021","50-59","Asian","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","North West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","South East (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","West Midlands (England)","Heterosexual / straight","35","[c]","31760","27570"
"New entrant CS","2021","50-59","Asian","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Yorkshire and The Humber","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","East Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","East of England","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","London","Heterosexual / straight","195","[c]","32890","31060"
"New entrant CS","2021","50-59","Black","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","South East (England)","Heterosexual / straight","30","[c]","30630","29290"
"New entrant CS","2021","50-59","Black","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","West Midlands (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Yorkshire and The Humber","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","London","Heterosexual / straight","35","[c]","37770","31060"
"New entrant CS","2021","50-59","Mixed","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","South East (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
