"Status","Year","Function_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Legal","Southampton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Swansea","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Swansea","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Tower Hamlets","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Tower Hamlets","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Tyneside","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Tyneside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Walsall","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Walsall","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Warrington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Warrington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Lothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Lothian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Surrey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Westminster","Female","120","[c]","50480","50950"
"Leaver CS","2021","Legal","Westminster","Male","95","[c]","49400","50520"
"Leaver CS","2021","Legal","Wiltshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Wiltshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Wirral","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Wirral","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Worcestershire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Worcestershire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","York","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","York","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Aberdeen City and Aberdeenshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Aberdeen City and Aberdeenshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Barking & Dagenham and Havering","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Barnet","Female","75","[c]","35410","31760"
"Leaver CS","2021","No function","Barnet","Male","30","[c]","46700","40470"
"Leaver CS","2021","No function","Barnsley, Doncaster and Rotherham","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","No function","Barnsley, Doncaster and Rotherham","Male","65","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bedford","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bedford","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Belfast","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Belfast","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Berkshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Berkshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bexley and Greenwich","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bexley and Greenwich","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","No function","Birmingham","Female","150","[c]","29230","21180"
"Leaver CS","2021","No function","Birmingham","Male","105","[c]","37070","23330"
"Leaver CS","2021","No function","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Blackpool","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Blackpool","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bournemouth and Poole","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bournemouth and Poole","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bradford","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bradford","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Breckland and South Norfolk","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Breckland and South Norfolk","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Brent","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Brent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bridgend and Neath Port Talbot","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bridgend and Neath Port Talbot","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Brighton and Hove","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bristol, City of","Female","100","[c]","32040","22570"
"Leaver CS","2021","No function","Bristol, City of","Male","95","[c]","40410","32780"
"Leaver CS","2021","No function","Bromley","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bromley","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Buckinghamshire CC","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Buckinghamshire CC","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Calderdale and Kirklees","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Calderdale and Kirklees","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cambridgeshire CC","Female","60","[c]","37740","26600"
"Leaver CS","2021","No function","Cambridgeshire CC","Male","65","[c]","[c]","[c]"
"Leaver CS","2021","No function","Camden and City of London","Female","70","[c]","31550","26130"
"Leaver CS","2021","No function","Camden and City of London","Male","45","[c]","32350","23500"
"Leaver CS","2021","No function","Cardiff and Vale of Glamorgan","Female","60","[c]","28720","22490"
"Leaver CS","2021","No function","Cardiff and Vale of Glamorgan","Male","70","[c]","[c]","[c]"
"Leaver CS","2021","No function","Central Hampshire","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Central Hampshire","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","Central Valleys","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Central Valleys","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cheshire East","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cheshire East","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Chorley and West Lancashire","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","Chorley and West Lancashire","Male","55","[c]","[c]","[c]"
"Leaver CS","2021","No function","City of Edinburgh","Female","30","[c]","26080","22220"
"Leaver CS","2021","No function","City of Edinburgh","Male","50","[c]","34950","33650"
"Leaver CS","2021","No function","Clackmannanshire and Fife","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Clackmannanshire and Fife","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cornwall and Isles of Scilly","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cornwall and Isles of Scilly","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Coventry","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Coventry","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Croydon","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Croydon","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Darlington","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Darlington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Derby","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Derby","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Devon CC","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","Devon CC","Male","85","[c]","[c]","[c]"
"Leaver CS","2021","No function","Dorset CC","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","Dorset CC","Male","60","[c]","[c]","[c]"
"Leaver CS","2021","No function","Dudley","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Dudley","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Durham CC","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","No function","Durham CC","Male","100","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ealing","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ealing","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Cumbria","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Cumbria","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Kent","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Kent","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Merseyside","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Merseyside","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Riding of Yorkshire","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Riding of Yorkshire","Male","75","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Surrey","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Surrey","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Sussex CC","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Sussex CC","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Enfield","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Enfield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Essex Haven Gateway","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Essex Haven Gateway","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Essex Thames Gateway","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Falkirk","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Falkirk","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Flintshire and Wrexham","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","Flintshire and Wrexham","Male","60","[c]","[c]","[c]"
"Leaver CS","2021","No function","Glasgow City","Female","55","[c]","26130","23450"
"Leaver CS","2021","No function","Glasgow City","Male","55","[c]","31890","32320"
"Leaver CS","2021","No function","Gloucestershire","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gloucestershire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester North East","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester North East","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester North West","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester North West","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester South East","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester South West","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester South West","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gwent Valleys","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gwynedd","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gwynedd","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Hackney and Newham","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Hackney and Newham","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Haringey and Islington","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","Haringey and Islington","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Harrow and Hillingdon","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Harrow and Hillingdon","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Hartlepool and Stockton-on-Tees","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Hartlepool and Stockton-on-Tees","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Heart of Essex","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Heart of Essex","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Hertfordshire","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Hertfordshire","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Hounslow and Richmond upon Thames","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Hounslow and Richmond upon Thames","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inverclyde, East Renfrewshire and Renfrewshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inverclyde, East Renfrewshire and Renfrewshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Isle of Wight","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Isle of Wight","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Kensington & Chelsea and Hammersmith & Fulham","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Kensington & Chelsea and Hammersmith & Fulham","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","Kent Thames Gateway","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","Kent Thames Gateway","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","No function","Kingston upon Hull, City of","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Kingston upon Hull, City of","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Lambeth","Female","100","[c]","46410","41030"
"Leaver CS","2021","No function","Lambeth","Male","85","[c]","49780","40470"
"Leaver CS","2021","No function","Lancaster and Wyre","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Lancaster and Wyre","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Leeds","Female","110","[c]","26380","20100"
"Leaver CS","2021","No function","Leeds","Male","95","[c]","[c]","[c]"
"Leaver CS","2021","No function","Leicester","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Leicester","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Leicestershire CC and Rutland","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","No function","Leicestershire CC and Rutland","Male","70","[c]","[c]","[c]"
"Leaver CS","2021","No function","Lewisham and Southwark","Female","50","[c]","36670","31360"
"Leaver CS","2021","No function","Lewisham and Southwark","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Lincolnshire","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Lincolnshire","Male","60","[c]","[c]","[c]"
"Leaver CS","2021","No function","Liverpool","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","Liverpool","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Luton","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Luton","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Manchester","Female","110","[c]","34470","23690"
"Leaver CS","2021","No function","Manchester","Male","100","[c]","31370","24250"
"Leaver CS","2021","No function","Medway","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medway","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","Merton, Kingston upon Thames and Sutton","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Merton, Kingston upon Thames and Sutton","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Mid Kent","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Mid Kent","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Mid Lancashire","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","No function","Mid Lancashire","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Milton Keynes","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Milton Keynes","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","Monmouthshire and Newport","Female","50","[c]","28880","21140"
"Leaver CS","2021","No function","Monmouthshire and Newport","Male","50","[c]","29220","26890"
"Leaver CS","2021","No function","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","North and North East Lincolnshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","North and West Norfolk","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","North Hampshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","North Hampshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","North Lanarkshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","North Lanarkshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","North Nottinghamshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","North Nottinghamshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","North Yorkshire CC","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","North Yorkshire CC","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Northumberland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Northumberland","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Norwich and East Norfolk","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Norwich and East Norfolk","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","No function","Nottingham","Female","85","[c]","25070","21080"
"Leaver CS","2021","No function","Nottingham","Male","75","[c]","25680","22350"
"Leaver CS","2021","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Oxfordshire","Female","70","[c]","[c]","[c]"
"Leaver CS","2021","No function","Oxfordshire","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","No function","Perth and Kinross and Stirling","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Perth and Kinross and Stirling","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Peterborough","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Peterborough","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Plymouth","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Plymouth","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Portsmouth","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Portsmouth","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sandwell","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sandwell","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sefton","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sefton","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sheffield","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sheffield","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Shropshire CC","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Shropshire CC","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Somerset","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Somerset","Male","30","[c]","33730","30690"
"Leaver CS","2021","No function","South and West Derbyshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","South and West Derbyshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Hampshire","Female","65","[c]","23060","19520"
"Leaver CS","2021","No function","South Hampshire","Male","80","[c]","23160","19520"
"Leaver CS","2021","No function","South Lanarkshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Nottinghamshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Nottinghamshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Teesside","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Teesside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South West Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","South West Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Southampton","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Southampton","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Staffordshire CC","Female","95","[c]","[c]","[c]"
"Leaver CS","2021","No function","Staffordshire CC","Male","100","[c]","[c]","[c]"
"Leaver CS","2021","No function","Stoke-on-Trent","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Stoke-on-Trent","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Suffolk","Female","105","[c]","25270","20230"
"Leaver CS","2021","No function","Suffolk","Male","80","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sunderland","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sunderland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Swansea","Female","175","[c]","21290","21590"
"Leaver CS","2021","No function","Swansea","Male","120","[c]","21940","21590"
"Leaver CS","2021","No function","Swindon","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Swindon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Telford and Wrekin","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Torbay","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Torbay","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Tower Hamlets","Female","35","[c]","40740","33400"
"Leaver CS","2021","No function","Tower Hamlets","Male","40","[c]","51420","44690"
"Leaver CS","2021","No function","Tyneside","Female","65","[c]","29690","21590"
"Leaver CS","2021","No function","Tyneside","Male","40","[c]","26650","22530"
"Leaver CS","2021","No function","Unknown","Female","35","[c]","31250","28000"
"Leaver CS","2021","No function","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wakefield","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wakefield","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","Walsall","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Walsall","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wandsworth","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wandsworth","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Warrington","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Warrington","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Warwickshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Warwickshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Cumbria","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Cumbria","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Kent","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Kent","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Lothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Lothian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Northamptonshire","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Northamptonshire","Male","30","[c]","[c]","[c]"
