"Status","Year","Age","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Southend-on-Sea","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","65+","Staffordshire CC","Outside London","AA","25","20","19880","20600"
"In post","2021","65+","Staffordshire CC","Outside London","AO","25","20","21970","21010"
"In post","2021","65+","Staffordshire CC","Outside London","EO","20","15","26770","26780"
"In post","2021","65+","Staffordshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","Staffordshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Staffordshire CC","Outside London","HEO","15","10","33380","32810"
"In post","2021","65+","Staffordshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Staffordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Stoke-on-Trent","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","65+","Stoke-on-Trent","Outside London","AO","5","5","[c]","[c]"
"In post","2021","65+","Stoke-on-Trent","Outside London","EO","10","5","26450","27570"
"In post","2021","65+","Stoke-on-Trent","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Stoke-on-Trent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Suffolk","Outside London","AA","25","20","18620","17600"
"In post","2021","65+","Suffolk","Outside London","AO","40","35","21510","21050"
"In post","2021","65+","Suffolk","Outside London","EO","20","15","27200","27570"
"In post","2021","65+","Suffolk","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","Suffolk","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Suffolk","Outside London","HEO","20","15","35270","34720"
"In post","2021","65+","Suffolk","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Suffolk","Outside London","Unknown","10","5","[c]","[c]"
"In post","2021","65+","Sunderland","Outside London","AA","15","10","19720","20070"
"In post","2021","65+","Sunderland","Outside London","AO","60","40","20910","21010"
"In post","2021","65+","Sunderland","Outside London","EO","30","20","27610","27570"
"In post","2021","65+","Sunderland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Sunderland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Swansea","Outside London","AA","65","45","18540","18060"
"In post","2021","65+","Swansea","Outside London","AO","65","45","21750","21590"
"In post","2021","65+","Swansea","Outside London","EO","30","20","27320","27130"
"In post","2021","65+","Swansea","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","Swansea","Outside London","G7","5","5","[c]","[c]"
"In post","2021","65+","Swansea","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","65+","Swansea","Outside London","SEO","10","10","45420","42520"
"In post","2021","65+","Swansea","Outside London","Unknown","10","5","[c]","[c]"
"In post","2021","65+","Swindon","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","65+","Swindon","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Swindon","Outside London","EO","5","5","[c]","[c]"
"In post","2021","65+","Swindon","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","Swindon","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Swindon","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Telford and Wrekin","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","65+","Telford and Wrekin","Outside London","AO","10","10","20970","21010"
"In post","2021","65+","Telford and Wrekin","Outside London","EO","10","5","[c]","[c]"
"In post","2021","65+","Telford and Wrekin","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","Telford and Wrekin","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Telford and Wrekin","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","65+","Telford and Wrekin","Outside London","SEO","10","5","[c]","[c]"
"In post","2021","65+","Thurrock","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Thurrock","Outside London","EO","5","5","[c]","[c]"
"In post","2021","65+","Torbay","Outside London","AO","5","5","[c]","[c]"
"In post","2021","65+","Torbay","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Tower Hamlets","London","AA","5","5","[c]","[c]"
"In post","2021","65+","Tower Hamlets","London","AO","20","20","24400","24120"
"In post","2021","65+","Tower Hamlets","London","EO","25","20","30920","30800"
"In post","2021","65+","Tower Hamlets","London","G6","15","10","76170","76160"
"In post","2021","65+","Tower Hamlets","London","G7","15","10","59360","59880"
"In post","2021","65+","Tower Hamlets","London","HEO","10","10","38360","38430"
"In post","2021","65+","Tower Hamlets","London","SCS level","15","15","95260","87510"
"In post","2021","65+","Tower Hamlets","London","SEO","20","15","47340","45940"
"In post","2021","65+","Tower Hamlets","London","Unknown","5","5","[c]","[c]"
"In post","2021","65+","Tyneside","Outside London","AA","35","25","19460","20070"
"In post","2021","65+","Tyneside","Outside London","AO","195","140","20920","21010"
"In post","2021","65+","Tyneside","Outside London","EO","75","50","27140","27570"
"In post","2021","65+","Tyneside","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","Tyneside","Outside London","G7","5","5","[c]","[c]"
"In post","2021","65+","Tyneside","Outside London","HEO","30","20","33690","34290"
"In post","2021","65+","Tyneside","Outside London","SEO","10","10","40640","40150"
"In post","2021","65+","Tyneside","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","AA","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","AO","10","5","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","EO","10","10","29200","30250"
"In post","2021","65+","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","Unknown","20","20","37850","32700"
"In post","2021","65+","Wakefield","Outside London","AA","5","5","[c]","[c]"
"In post","2021","65+","Wakefield","Outside London","AO","20","10","25740","26210"
"In post","2021","65+","Wakefield","Outside London","EO","10","5","[c]","[c]"
"In post","2021","65+","Wakefield","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Wakefield","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","65+","Wakefield","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Wakefield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Walsall","Outside London","AO","10","5","20890","21010"
"In post","2021","65+","Walsall","Outside London","EO","5","5","[c]","[c]"
"In post","2021","65+","Walsall","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Walsall","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Wandsworth","London","AA","5","5","[c]","[c]"
"In post","2021","65+","Wandsworth","London","AO","15","10","25960","25110"
"In post","2021","65+","Wandsworth","London","EO","5","5","[c]","[c]"
"In post","2021","65+","Wandsworth","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Wandsworth","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Warrington","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","65+","Warrington","Outside London","AO","15","10","25550","21900"
"In post","2021","65+","Warrington","Outside London","EO","5","5","[c]","[c]"
"In post","2021","65+","Warrington","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","65+","Warrington","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Warwickshire","Outside London","AA","10","5","[c]","[c]"
"In post","2021","65+","Warwickshire","Outside London","AO","15","10","20610","20180"
"In post","2021","65+","Warwickshire","Outside London","EO","15","15","24980","26670"
"In post","2021","65+","Warwickshire","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","65+","Warwickshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Cumbria","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Cumbria","Outside London","AO","10","5","[c]","[c]"
"In post","2021","65+","West Cumbria","Outside London","EO","5","5","[c]","[c]"
"In post","2021","65+","West Cumbria","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Cumbria","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Cumbria","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Cumbria","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","65+","West Essex","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Essex","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Essex","Outside London","EO","5","5","[c]","[c]"
"In post","2021","65+","West Essex","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Kent","Outside London","EO","10","5","[c]","[c]"
"In post","2021","65+","West Kent","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Kent","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","65+","West Kent","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","65+","West Lothian","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Lothian","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Lothian","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Lothian","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Lothian","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Northamptonshire","Outside London","AA","5","5","[c]","[c]"
"In post","2021","65+","West Northamptonshire","Outside London","AO","10","10","22270","20100"
"In post","2021","65+","West Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Northamptonshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Northamptonshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Surrey","Outside London","AA","20","15","20390","19810"
"In post","2021","65+","West Surrey","Outside London","AO","35","30","23830","24370"
"In post","2021","65+","West Surrey","Outside London","EO","20","15","29570","29290"
"In post","2021","65+","West Surrey","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Surrey","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Surrey","Outside London","HEO","10","10","35120","35770"
"In post","2021","65+","West Surrey","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Surrey","Outside London","SEO","10","5","[c]","[c]"
"In post","2021","65+","West Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Sussex (North East)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Sussex (North East)","Outside London","AO","5","5","[c]","[c]"
"In post","2021","65+","West Sussex (North East)","Outside London","EO","25","15","30360","28350"
"In post","2021","65+","West Sussex (North East)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Sussex (North East)","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Sussex (North East)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Sussex (North East)","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Sussex (North East)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Sussex (South West)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Sussex (South West)","Outside London","AO","25","20","21120","21010"
"In post","2021","65+","West Sussex (South West)","Outside London","EO","25","20","27030","27570"
"In post","2021","65+","West Sussex (South West)","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Sussex (South West)","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Sussex (South West)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Westminster","London","AA","30","25","21170","20280"
"In post","2021","65+","Westminster","London","AO","125","115","25090","24490"
"In post","2021","65+","Westminster","London","EO","120","110","29920","29920"
"In post","2021","65+","Westminster","London","G6","65","55","73320","72780"
"In post","2021","65+","Westminster","London","G7","145","120","60900","60480"
"In post","2021","65+","Westminster","London","HEO","90","85","37270","37600"
"In post","2021","65+","Westminster","London","SCS level","25","25","114030","98820"
"In post","2021","65+","Westminster","London","SEO","90","80","46110","45960"
"In post","2021","65+","Westminster","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Wiltshire","Outside London","AA","15","10","19600","19560"
"In post","2021","65+","Wiltshire","Outside London","AO","40","35","21090","21130"
"In post","2021","65+","Wiltshire","Outside London","EO","35","35","27420","27570"
"In post","2021","65+","Wiltshire","Outside London","G6","15","10","72060","70860"
"In post","2021","65+","Wiltshire","Outside London","G7","30","30","53740","54150"
"In post","2021","65+","Wiltshire","Outside London","HEO","40","35","33770","33590"
"In post","2021","65+","Wiltshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Wiltshire","Outside London","SEO","35","30","41530","40580"
"In post","2021","65+","Wiltshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Wirral","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","65+","Wirral","Outside London","AO","40","30","20890","21010"
"In post","2021","65+","Wirral","Outside London","EO","25","15","27200","27570"
"In post","2021","65+","Wirral","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Wirral","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Wirral","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Wolverhampton","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","65+","Wolverhampton","Outside London","AO","10","5","[c]","[c]"
"In post","2021","65+","Wolverhampton","Outside London","EO","10","5","27400","27570"
"In post","2021","65+","Wolverhampton","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Wolverhampton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Worcestershire","Outside London","AA","10","5","19280","20600"
"In post","2021","65+","Worcestershire","Outside London","AO","20","15","22460","20950"
"In post","2021","65+","Worcestershire","Outside London","EO","15","15","27670","27570"
"In post","2021","65+","Worcestershire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","Worcestershire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Worcestershire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Worcestershire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","York","Outside London","AA","5","5","[c]","[c]"
"In post","2021","65+","York","Outside London","AO","15","15","21000","21050"
"In post","2021","65+","York","Outside London","EO","5","5","[c]","[c]"
"In post","2021","65+","York","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","York","Outside London","HEO","10","10","32280","33300"
"In post","2021","65+","York","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","York","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Belfast","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Belfast","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Belfast","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Belfast","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Belfast","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Belfast","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bexley and Greenwich","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Birmingham","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Blackpool","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Buckinghamshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cardiff and Vale of Glamorgan","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Darlington","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Sussex CC","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Flintshire and Wrexham","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Flintshire and Wrexham","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Glasgow City","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester South East","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Manchester","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North Yorkshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Perth and Kinross and Stirling","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Plymouth","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Sandwell","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Sefton","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Sheffield","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Somerset","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Southend-on-Sea","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Sunderland","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Sunderland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tyneside","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Lothian","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Westminster","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Westminster","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Westminster","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Westminster","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Westminster","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","York","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Angus and Dundee City","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Barking & Dagenham and Havering","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Barnsley, Doncaster and Rotherham","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Bexley and Greenwich","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Birmingham","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Bradford","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Breckland and South Norfolk","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Buckinghamshire CC","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Calderdale and Kirklees","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Cardiff and Vale of Glamorgan","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","City of Edinburgh","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","City of Edinburgh","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Derby","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Durham CC","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Ayrshire and North Ayrshire mainland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Riding of Yorkshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Sussex CC","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Falkirk","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Flintshire and Wrexham","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Glasgow City","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Glasgow City","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Greater Manchester North West","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Greater Manchester South East","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Greater Manchester South West","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Greater Manchester South West","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Gwynedd","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Heart of Essex","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Hertfordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Kent Thames Gateway","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Lambeth","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Lambeth","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Lancaster and Wyre","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Leeds","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Leeds","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Leicester","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Leicester","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Liverpool","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Medway","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mid Lancashire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mid Lancashire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Milton Keynes","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North Hampshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Nottingham","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Oxfordshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Oxfordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Plymouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Sefton","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Sheffield","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South Hampshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South Hampshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South Lanarkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Staffordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Stoke-on-Trent","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Suffolk","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Suffolk","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Sunderland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Swansea","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Swansea","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Tyneside","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Lothian","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Surrey","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Sussex (South West)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Westminster","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Westminster","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Wiltshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Wolverhampton","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Aberdeen City and Aberdeenshire","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Aberdeen City and Aberdeenshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Aberdeen City and Aberdeenshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Angus and Dundee City","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Angus and Dundee City","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Angus and Dundee City","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ards and North Down","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Barking & Dagenham and Havering","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Barking & Dagenham and Havering","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Barnet","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Barnet","London","AO","15","[c]","23580","23530"
"Leaver CS","2021","20-29","Barnet","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Barnet","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Barnet","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Barnsley, Doncaster and Rotherham","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Barnsley, Doncaster and Rotherham","Outside London","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Barnsley, Doncaster and Rotherham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Barnsley, Doncaster and Rotherham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AO","15","[c]","[c]","[c]"
