"Status","Year","Organisation","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","AO","Heterosexual / straight","105","[c]","19650","19930"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","EO","Heterosexual / straight","45","[c]","22100","21990"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","AA","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","AO","Heterosexual / straight","100","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","Unknown","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","AO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","EO","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","G6","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","G7","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","HEO","Unknown","75","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","SCS level","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","SEO","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","AO","Unknown","660","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","EO","Unknown","275","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","G6","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","G7","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","HEO","Unknown","150","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","SEO","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","HEO","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","EO","Heterosexual / straight","105","[c]","28850","28670"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","G6","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","G7","Heterosexual / straight","80","[c]","57320","57460"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","HEO","Heterosexual / straight","100","[c]","34850","34900"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","HEO","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","SEO","Heterosexual / straight","80","[c]","42430","41970"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","AO","Heterosexual / straight","105","[c]","21190","21010"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","EO","Heterosexual / straight","190","[c]","24930","24890"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","EO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","HEO","Heterosexual / straight","60","[c]","31030","30830"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Outside London","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Outside London","AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
