"Status","Year","Disability","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Planning","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning Inspectors","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning Inspectors","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning Inspectors","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning Inspectors","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning Inspectors","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning Inspectors","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning Inspectors","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning Inspectors","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning Inspectors","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning Inspectors","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning Inspectors","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning Inspectors","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning Inspectors","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning Inspectors","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning Inspectors","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Policy","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Policy","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Policy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Policy","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Policy","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Policy","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Policy","G6/G7","Female","65","[c]","59120","56710"
"Leaver CS","2021","Declared non-disabled","Policy","G6/G7","Male","80","[c]","59950","57600"
"Leaver CS","2021","Declared non-disabled","Policy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Policy","SCS level","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Policy","SCS level","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Policy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Policy","SEO/HEO","Female","80","[c]","37070","36900"
"Leaver CS","2021","Declared non-disabled","Policy","SEO/HEO","Male","85","[c]","37480","37410"
"Leaver CS","2021","Declared non-disabled","Policy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","G6/G7","Female","30","[c]","61350","59300"
"Leaver CS","2021","Declared non-disabled","Project Delivery","G6/G7","Male","40","[c]","58280","56730"
"Leaver CS","2021","Declared non-disabled","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","SEO/HEO","Female","50","[c]","35020","34470"
"Leaver CS","2021","Declared non-disabled","Project Delivery","SEO/HEO","Male","90","[c]","37190","38020"
"Leaver CS","2021","Declared non-disabled","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","EO","Male","50","[c]","26280","26000"
"Leaver CS","2021","Declared non-disabled","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","SEO/HEO","Male","75","[c]","38030","36460"
"Leaver CS","2021","Declared non-disabled","Property","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Psychology","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Psychology","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Psychology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Psychology","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Psychology","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Psychology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Psychology","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Psychology","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Psychology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Psychology","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Psychology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Psychology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","AA/AO","Female","60","[c]","20560","20150"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","AA/AO","Male","70","[c]","19320","18850"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","EO","Male","45","[c]","24150","25190"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","SEO/HEO","Female","70","[c]","35730","36180"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","SEO/HEO","Male","135","[c]","36380","36480"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","AA/AO","Male","135","[c]","27850","23020"
"Leaver CS","2021","Declared non-disabled","Security","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Research","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Research","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Research","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Research","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Research","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Research","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Statistics","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Statistics","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Statistics","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Statistics","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Statistics","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Statistics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Statistics","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Statistics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Statistics","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Statistics","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","AA/AO","Female","1965","[c]","21230","21010"
"Leaver CS","2021","Declared non-disabled","Unknown","AA/AO","Male","995","[c]","21520","21010"
"Leaver CS","2021","Declared non-disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","EO","Female","1255","[c]","27680","27570"
"Leaver CS","2021","Declared non-disabled","Unknown","EO","Male","760","[c]","27830","27570"
"Leaver CS","2021","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","G6/G7","Female","230","[c]","59940","58700"
"Leaver CS","2021","Declared non-disabled","Unknown","G6/G7","Male","280","[c]","62620","60640"
"Leaver CS","2021","Declared non-disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SCS level","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SCS level","Male","60","[c]","108510","93000"
"Leaver CS","2021","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SEO/HEO","Female","670","[c]","35870","34290"
"Leaver CS","2021","Declared non-disabled","Unknown","SEO/HEO","Male","595","[c]","37040","35310"
"Leaver CS","2021","Declared non-disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Veterinarian","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Veterinarian","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Veterinarian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Veterinarian","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Veterinarian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Veterinarian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","AA/AO","Male","[c]","[c]","[c]","[c]"
