"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Other","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Hampshire and Isle of Wight","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","Hampshire and Isle of Wight","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Hampshire and Isle of Wight","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Hampshire and Isle of Wight","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Highlands and Islands","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Other","Highlands and Islands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Highlands and Islands","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - East","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - East","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - East","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - East","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - East","EO","Heterosexual / straight","35","[c]","26620","25750"
"New entrant CS","2021","Other","Inner London - East","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - East","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - East","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - East","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - East","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - East","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - East","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - East","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - East","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - East","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - East","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - West","AA/AO","Heterosexual / straight","45","[c]","23040","22390"
"New entrant CS","2021","Other","Inner London - West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - West","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - West","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - West","EO","Heterosexual / straight","85","[c]","27450","26950"
"New entrant CS","2021","Other","Inner London - West","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - West","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - West","EO","Unknown","50","[c]","28070","28650"
"New entrant CS","2021","Other","Inner London - West","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - West","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - West","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - West","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - West","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - West","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - West","SEO/HEO","Heterosexual / straight","40","[c]","37280","37000"
"New entrant CS","2021","Other","Inner London - West","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - West","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Inner London - West","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Other","Kent","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Kent","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Kent","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Kent","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","Kent","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Kent","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Lancashire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Lancashire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Lancashire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Lancashire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Leicestershire, Rutland and Northamptonshire","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","Leicestershire, Rutland and Northamptonshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Leicestershire, Rutland and Northamptonshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Leicestershire, Rutland and Northamptonshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Leicestershire, Rutland and Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Lincolnshire","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Other","Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Lincolnshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Lincolnshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Lincolnshire","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Merseyside","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","Merseyside","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Merseyside","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Merseyside","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","Merseyside","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Merseyside","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Merseyside","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Merseyside","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North Eastern Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North Eastern Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North Eastern Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North Eastern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North Yorkshire","AA/AO","Heterosexual / straight","35","[c]","20640","20920"
"New entrant CS","2021","Other","North Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North Yorkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North Yorkshire","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","North Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northern Ireland","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northern Ireland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northern Ireland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northern Ireland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northumberland and Tyne and Wear","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northumberland and Tyne and Wear","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northumberland and Tyne and Wear","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northumberland and Tyne and Wear","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northumberland and Tyne and Wear","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - East and North East","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - East and North East","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - East and North East","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - East and North East","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - East and North East","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - East and North East","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - South","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - South","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - South","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - South","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - South","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - South","EO","Unknown","35","[c]","28710","28650"
"New entrant CS","2021","Other","Outer London - South","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - South","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - South","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - South","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - South","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - South","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - South","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - West and North West","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - West and North West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - West and North West","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - West and North West","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - West and North West","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - West and North West","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - West and North West","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - West and North West","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - West and North West","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - West and North West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - West and North West","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - West and North West","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - West and North West","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - West and North West","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","Shropshire and Staffordshire","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","Shropshire and Staffordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Shropshire and Staffordshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Shropshire and Staffordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Shropshire and Staffordshire","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Other","Shropshire and Staffordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Shropshire and Staffordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Shropshire and Staffordshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Shropshire and Staffordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Shropshire and Staffordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South Yorkshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South Yorkshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South Yorkshire","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","Southern Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Southern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Southern Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Southern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Southern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Southern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Southern Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Southern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Surrey, East and West Sussex","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","Surrey, East and West Sussex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Surrey, East and West Sussex","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Surrey, East and West Sussex","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Surrey, East and West Sussex","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Surrey, East and West Sussex","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Surrey, East and West Sussex","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Surrey, East and West Sussex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Surrey, East and West Sussex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Tees Valley and Durham","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Tees Valley and Durham","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Tees Valley and Durham","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Tees Valley and Durham","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Tees Valley and Durham","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Central Scotland","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Central Scotland","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Central Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Central Scotland","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Central Scotland","EO","Heterosexual / straight","55","[c]","23760","23450"
"New entrant CS","2021","Other","West Central Scotland","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Central Scotland","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Central Scotland","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Central Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Central Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Central Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Central Scotland","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Central Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Central Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Central Scotland","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Wales and The Valleys","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Wales and The Valleys","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Wales and The Valleys","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Wales and The Valleys","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Wales and The Valleys","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Wales and The Valleys","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Yorkshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Yorkshire","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Yorkshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Yorkshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","East Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Greater Manchester","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Greater Manchester","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Inner London - West","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Inner London - West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Inner London - West","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Inner London - West","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Inner London - West","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Inner London - West","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Inner London - West","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Inner London - West","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Inner London - West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Inner London - West","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Inner London - West","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","North Yorkshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","North Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","North Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Northumberland and Tyne and Wear","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
