"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Other ethnicity","Science and Engineering","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Social Research","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Social Research","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Social Research","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Social Research","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Social Research","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Social Research","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Social Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Social Research","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Social Research","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Social Research","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Social Research","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Social Research","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Social Research","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Social Research","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Social Research","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Social Research","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Social Research","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","East of England","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","London","EO","65","[c]","30860","31060"
"New entrant CS","2021","Other ethnicity","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","North East (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","North West (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","South East (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","South East (England)","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Veterinarian","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Veterinarian","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Veterinarian","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Veterinarian","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Veterinarian","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Veterinarian","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Veterinarian","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Veterinarian","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Veterinarian","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Veterinarian","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Veterinarian","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","East of England","EO","[c]","[c]","[c]","[c]"
