"Status","Year","Age","Disability","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6/G7","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","EO","Heterosexual / straight","55","[c]","26310","27310"
"Leaver Dept.","2021","20-29","Declared disabled","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","SEO/HEO","Heterosexual / straight","75","[c]","33480","32320"
"Leaver Dept.","2021","20-29","Declared disabled","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","AA/AO","Heterosexual / straight","300","[c]","21230","21010"
"Leaver Dept.","2021","20-29","Declared non-disabled","AA/AO","LGBO","35","[c]","21080","21010"
"Leaver Dept.","2021","20-29","Declared non-disabled","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","AA/AO","Unknown","165","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","EO","Heterosexual / straight","435","[c]","26780","27540"
"Leaver Dept.","2021","20-29","Declared non-disabled","EO","LGBO","45","[c]","26890","27310"
"Leaver Dept.","2021","20-29","Declared non-disabled","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","EO","Unknown","95","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","G6/G7","Heterosexual / straight","125","[c]","54260","53600"
"Leaver Dept.","2021","20-29","Declared non-disabled","G6/G7","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","SEO/HEO","Heterosexual / straight","745","[c]","34040","33210"
"Leaver Dept.","2021","20-29","Declared non-disabled","SEO/HEO","LGBO","100","[c]","35000","34080"
"Leaver Dept.","2021","20-29","Declared non-disabled","SEO/HEO","Undeclared","50","[c]","34640","33680"
"Leaver Dept.","2021","20-29","Declared non-disabled","SEO/HEO","Unknown","115","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","SEO/HEO","Heterosexual / straight","40","[c]","34320","33300"
"Leaver Dept.","2021","20-29","Undeclared","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","SEO/HEO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AA/AO","Unknown","265","[c]","20760","20500"
"Leaver Dept.","2021","20-29","Unknown","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","EO","Unknown","215","[c]","27260","27310"
"Leaver Dept.","2021","20-29","Unknown","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G6/G7","Unknown","100","[c]","53790","53100"
"Leaver Dept.","2021","20-29","Unknown","SEO/HEO","Heterosexual / straight","50","[c]","34650","33640"
"Leaver Dept.","2021","20-29","Unknown","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","SEO/HEO","Unknown","760","[c]","32950","32000"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","EO","Heterosexual / straight","45","[c]","26530","27230"
"Leaver Dept.","2021","30-39","Declared disabled","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","G6/G7","Heterosexual / straight","45","[c]","56280","54470"
"Leaver Dept.","2021","30-39","Declared disabled","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","SEO/HEO","Heterosexual / straight","75","[c]","35400","34050"
"Leaver Dept.","2021","30-39","Declared disabled","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","AA/AO","Heterosexual / straight","230","[c]","21080","21010"
"Leaver Dept.","2021","30-39","Declared non-disabled","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","AA/AO","Unknown","125","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","EO","Heterosexual / straight","305","[c]","26480","27000"
"Leaver Dept.","2021","30-39","Declared non-disabled","EO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","EO","Unknown","90","[c]","27630","27570"
"Leaver Dept.","2021","30-39","Declared non-disabled","G6/G7","Heterosexual / straight","440","[c]","57040","55370"
"Leaver Dept.","2021","30-39","Declared non-disabled","G6/G7","LGBO","40","[c]","54410","53910"
"Leaver Dept.","2021","30-39","Declared non-disabled","G6/G7","Undeclared","40","[c]","56140","54700"
"Leaver Dept.","2021","30-39","Declared non-disabled","G6/G7","Unknown","75","[c]","58900","54550"
"Leaver Dept.","2021","30-39","Declared non-disabled","SCS level","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","SEO/HEO","Heterosexual / straight","540","[c]","35890","35050"
"Leaver Dept.","2021","30-39","Declared non-disabled","SEO/HEO","LGBO","50","[c]","35600","34530"
"Leaver Dept.","2021","30-39","Declared non-disabled","SEO/HEO","Undeclared","40","[c]","37400","36820"
"Leaver Dept.","2021","30-39","Declared non-disabled","SEO/HEO","Unknown","130","[c]","36160","35310"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AA/AO","Unknown","125","[c]","20670","20760"
"Leaver Dept.","2021","30-39","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","EO","Unknown","95","[c]","26780","26280"
"Leaver Dept.","2021","30-39","Unknown","G6/G7","Heterosexual / straight","35","[c]","55370","54650"
"Leaver Dept.","2021","30-39","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G6/G7","Unknown","230","[c]","55580","54370"
"Leaver Dept.","2021","30-39","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SEO/HEO","Heterosexual / straight","35","[c]","38140","38740"
"Leaver Dept.","2021","30-39","Unknown","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SEO/HEO","Unknown","330","[c]","35220","33640"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","EO","Heterosexual / straight","35","[c]","26980","27570"
"Leaver Dept.","2021","40-49","Declared disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","SEO/HEO","Heterosexual / straight","60","[c]","36400","36340"
"Leaver Dept.","2021","40-49","Declared disabled","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","AA/AO","Heterosexual / straight","110","[c]","21140","21010"
"Leaver Dept.","2021","40-49","Declared non-disabled","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","AA/AO","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","EO","Heterosexual / straight","190","[c]","26850","27570"
"Leaver Dept.","2021","40-49","Declared non-disabled","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","EO","Unknown","70","[c]","27700","27570"
"Leaver Dept.","2021","40-49","Declared non-disabled","G6/G7","Heterosexual / straight","265","[c]","59260","58100"
"Leaver Dept.","2021","40-49","Declared non-disabled","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","G6/G7","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","G6/G7","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","SCS level","Heterosexual / straight","85","[c]","86390","77940"
"Leaver Dept.","2021","40-49","Declared non-disabled","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","SCS level","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","SEO/HEO","Heterosexual / straight","295","[c]","36770","35820"
"Leaver Dept.","2021","40-49","Declared non-disabled","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
