"Status","Year","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","International Trade","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Operational Delivery","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Other","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Policy","45","[c]","46840","49410"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Statistics","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Unknown","105","[c]","37400","32000"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Policy","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Operational Delivery","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Policy","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Unknown","75","[c]","34590","31060"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Legal","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Operational Delivery","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Other","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Policy","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","125","[c]","34790","30300"
"Leaver Dept.","2021","Declared non-disabled","White","Commercial","80","[c]","38210","37410"
"Leaver Dept.","2021","Declared non-disabled","White","Communications","85","[c]","45630","41340"
"Leaver Dept.","2021","Declared non-disabled","White","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Counter Fraud","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Digital, Data and Technology","80","[c]","45550","38360"
"Leaver Dept.","2021","Declared non-disabled","White","Economics","50","[c]","41630","35740"
"Leaver Dept.","2021","Declared non-disabled","White","Finance","100","[c]","47960","49050"
"Leaver Dept.","2021","Declared non-disabled","White","Human Resources","150","[c]","38880","34400"
"Leaver Dept.","2021","Declared non-disabled","White","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Intelligence Analysis","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Internal Audit","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","International Trade","35","[c]","48500","50700"
"Leaver Dept.","2021","Declared non-disabled","White","Knowledge and Information Management","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Legal","65","[c]","57750","55710"
"Leaver Dept.","2021","Declared non-disabled","White","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Operational Delivery","885","[c]","29570","24880"
"Leaver Dept.","2021","Declared non-disabled","White","Operational Research","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Other","155","[c]","38210","31140"
"Leaver Dept.","2021","Declared non-disabled","White","Planning","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Policy","620","[c]","47200","44090"
"Leaver Dept.","2021","Declared non-disabled","White","Project Delivery","210","[c]","42610","39420"
"Leaver Dept.","2021","Declared non-disabled","White","Property","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Psychology","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Science and Engineering","80","[c]","37410","34510"
"Leaver Dept.","2021","Declared non-disabled","White","Security","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Social Research","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Statistics","45","[c]","41970","38520"
"Leaver Dept.","2021","Declared non-disabled","White","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Unknown","2280","[c]","35980","31990"
"Leaver Dept.","2021","Undeclared","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
