"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Policy","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North East (England)","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","HEO","Heterosexual / straight","35","[c]","29620","29180"
"New entrant CS","2021","Policy","South West (England)","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","G6","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","G7","Unknown","35","[c]","49790","49530"
"New entrant CS","2021","Policy","Yorkshire and The Humber","HEO","Heterosexual / straight","45","[c]","29860","29180"
"New entrant CS","2021","Policy","Yorkshire and The Humber","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","HEO","Unknown","55","[c]","29390","28970"
"New entrant CS","2021","Policy","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","SEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","HEO","Heterosexual / straight","65","[c]","34050","34020"
"New entrant CS","2021","Project Delivery","London","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","HEO","Unknown","35","[c]","35020","35050"
"New entrant CS","2021","Project Delivery","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","SEO","Heterosexual / straight","40","[c]","42340","42100"
"New entrant CS","2021","Project Delivery","London","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","SEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
