"Status","Year","Ethnicity","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Asian","Economics","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Economics","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Economics","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Economics","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Economics","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Economics","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Economics","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Economics","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","Inner London - West","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Inspector of Education and Training","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Intelligence Analysis","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Intelligence Analysis","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Intelligence Analysis","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Intelligence Analysis","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Intelligence Analysis","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Intelligence Analysis","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Intelligence Analysis","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Intelligence Analysis","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Intelligence Analysis","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Intelligence Analysis","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Intelligence Analysis","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Internal Audit","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Internal Audit","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Internal Audit","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Internal Audit","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Internal Audit","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Internal Audit","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Internal Audit","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Internal Audit","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","International Trade","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","International Trade","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","International Trade","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","International Trade","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","International Trade","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Knowledge and Information Management","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Knowledge and Information Management","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Knowledge and Information Management","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Knowledge and Information Management","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Knowledge and Information Management","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Knowledge and Information Management","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Knowledge and Information Management","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Knowledge and Information Management","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Knowledge and Information Management","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Knowledge and Information Management","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Knowledge and Information Management","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Knowledge and Information Management","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Medicine","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Medicine","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Medicine","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Medicine","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Medicine","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Inner London - East","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Inner London - West","London","50","[c]","33110","27820"
"Leaver Dept.","2021","Asian","Operational Delivery","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Outer London - West and North West","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","West Midlands","Outside London","60","[c]","22700","19930"
"Leaver Dept.","2021","Asian","Operational Delivery","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","Inner London - West","London","110","[c]","41700","37410"
"Leaver Dept.","2021","Asian","Policy","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
