"Status","Year","Organisation","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Unknown","EO","35","[c]","26950","27140"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Unknown","G6/G7","20","[c]","53690","53100"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Unknown","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Unknown","SEO/HEO","50","[c]","37490","40450"
"New entrant CS","2021","Met Office","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Digital, Data and Technology","EO","15","[c]","25270","25270"
"New entrant CS","2021","Met Office","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Digital, Data and Technology","SEO/HEO","15","[c]","33590","32060"
"New entrant CS","2021","Met Office","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Project Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Project Delivery","SEO/HEO","10","[c]","33980","32060"
"New entrant CS","2021","Met Office","Science and Engineering","AA/AO","15","[c]","24180","24660"
"New entrant CS","2021","Met Office","Science and Engineering","EO","10","[c]","26040","27520"
"New entrant CS","2021","Met Office","Science and Engineering","SEO/HEO","15","[c]","33950","32060"
"New entrant CS","2021","Met Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Commercial","AA/AO","20","[c]","20920","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Commercial","EO","25","[c]","26470","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Commercial","SEO/HEO","30","[c]","36120","33300"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Commercial","Unknown","20","[c]","26670","26670"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Communications","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Communications","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Communications","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","AA/AO","15","[c]","20670","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","EO","20","[c]","26820","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","SEO/HEO","20","[c]","35230","33000"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Economics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Economics","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Finance","AA/AO","25","[c]","21540","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Finance","EO","35","[c]","27170","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Finance","SEO/HEO","35","[c]","36560","35000"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Human Resources","AA/AO","75","[c]","20780","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Human Resources","EO","10","[c]","25970","26930"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Human Resources","SEO/HEO","15","[c]","37210","34000"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","EO","30","[c]","27290","26670"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Internal Audit","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","AA/AO","20","[c]","21620","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","SEO/HEO","10","[c]","36110","35150"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Medicine","AA/AO","45","[c]","21450","21240"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Medicine","EO","60","[c]","29740","30620"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Medicine","G6/G7","85","[c]","74570","76200"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Medicine","SEO/HEO","100","[c]","36630","37890"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Operational Delivery","AA/AO","30","[c]","20980","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Operational Delivery","EO","15","[c]","27920","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Operational Delivery","SEO/HEO","10","[c]","36930","33300"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Other","AA/AO","535","[c]","20490","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Other","EO","155","[c]","27600","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Other","SEO/HEO","70","[c]","34900","33000"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Other","Unknown","10","[c]","38610","38700"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Policy","AA/AO","10","[c]","21290","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Policy","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Policy","SEO/HEO","20","[c]","39520","38790"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","AA/AO","25","[c]","21020","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","EO","100","[c]","24810","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","G6/G7","30","[c]","58270","55050"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","SEO/HEO","205","[c]","36910","37000"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Property","AA/AO","60","[c]","18700","18760"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Property","EO","35","[c]","26410","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Property","G6/G7","10","[c]","55400","53500"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Property","SEO/HEO","90","[c]","36050","33300"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Science and Engineering","AA/AO","40","[c]","20730","20520"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Science and Engineering","EO","30","[c]","26720","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Science and Engineering","SEO/HEO","25","[c]","37320","33300"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Security","AA/AO","520","[c]","25090","23540"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Security","EO","45","[c]","27810","24190"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Security","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Statistics","EO","20","[c]","27650","27850"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Statistics","SEO/HEO","10","[c]","37400","37750"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Unknown","AA/AO","15","[c]","21130","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Unknown","EO","30","[c]","26890","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Unknown","SEO/HEO","35","[c]","35930","33000"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","SEO/HEO","10","[c]","35370","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Economics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Economics","SEO/HEO","15","[c]","30270","28280"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","EO","20","[c]","26600","27850"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","EO","25","[c]","27040","27850"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","G6/G7","40","[c]","53560","53130"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","SEO/HEO","80","[c]","34300","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","G6/G7","15","[c]","51230","48200"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","G6/G7","105","[c]","61990","61250"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","SEO/HEO","70","[c]","38890","39920"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Economics","SEO/HEO","10","[c]","32760","33930"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Finance","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Human Resources","SEO/HEO","15","[c]","29790","30850"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Legal","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Operational Delivery","AA/AO","40","[c]","21010","22680"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Operational Delivery","EO","80","[c]","25210","26410"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Operational Delivery","G6/G7","35","[c]","52670","52850"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Operational Delivery","SEO/HEO","225","[c]","34390","35000"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Operational Research","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Operational Research","SEO/HEO","10","[c]","36410","37200"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Policy","SEO/HEO","15","[c]","32280","30850"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Project Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Project Delivery","SEO/HEO","10","[c]","33640","32870"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Property","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Statistics","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Statistics","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Communications","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","AA/AO","10","[c]","22170","20800"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","EO","30","[c]","30530","28840"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","SEO/HEO","20","[c]","41270","40170"
"New entrant CS","2021","National Crime Agency","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Human Resources","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Human Resources","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Human Resources","SEO/HEO","15","[c]","40080","40170"
"New entrant CS","2021","National Crime Agency","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Legal","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Operational Delivery","AA/AO","60","[c]","21860","20800"
"New entrant CS","2021","National Crime Agency","Operational Delivery","EO","615","[c]","30990","32260"
"New entrant CS","2021","National Crime Agency","Operational Delivery","G6/G7","20","[c]","62070","60990"
"New entrant CS","2021","National Crime Agency","Operational Delivery","SEO/HEO","195","[c]","42000","40210"
"New entrant CS","2021","National Crime Agency","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Project Delivery","SEO/HEO","10","[c]","42820","42820"
"New entrant CS","2021","National Crime Agency","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","Policy","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","National Records of Scotland","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","National Records of Scotland","Unknown","EO","10","[c]","26160","26160"
"New entrant CS","2021","National Records of Scotland","Unknown","G6/G7","[c]","[c]","[c]","[c]"
