"Status","Year","Age","Function_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","Project Delivery","South Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","South Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Suffolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Suffolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","West Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","West Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","West Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","West Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Westminster","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Wiltshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Wiltshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","York","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","York","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Birmingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Birmingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Cheshire East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Cheshire East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Clackmannanshire and Fife","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Croydon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Croydon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Darlington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Darlington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Dorset CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Dorset CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","East Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","East Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Glasgow City","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Glasgow City","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Gloucestershire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Gloucestershire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Gwynedd","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Gwynedd","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Nottingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Nottingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Perth and Kinross and Stirling","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Perth and Kinross and Stirling","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Plymouth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Plymouth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Portsmouth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Portsmouth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Sefton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Sefton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Shropshire CC","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Shropshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Suffolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Suffolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Swansea","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Swansea","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Tyneside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Tyneside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","West Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","West Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","West Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","West Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Westminster","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Wiltshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Wiltshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Berkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Berkshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Clackmannanshire and Fife","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Croydon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Croydon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Dorset CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Dorset CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","East Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","East Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","East Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","East Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Liverpool","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Liverpool","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Medway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Medway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Milton Keynes","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","North Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","North Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Plymouth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Plymouth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Portsmouth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Portsmouth","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Powys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Powys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","South Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","South Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","South West Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","South West Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Suffolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Suffolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Westminster","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Wiltshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Wiltshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","York","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","York","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Aberdeen City and Aberdeenshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Aberdeen City and Aberdeenshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Angus and Dundee City","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Angus and Dundee City","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Barnet","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Barnet","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Barnsley, Doncaster and Rotherham","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Barnsley, Doncaster and Rotherham","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Bedford","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Bedford","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Belfast","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Belfast","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Berkshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Berkshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Bexley and Greenwich","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Birmingham","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Birmingham","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Blackpool","Female","45","[c]","28810","27570"
"Leaver CS","2021","50-59","Unknown","Blackpool","Male","30","[c]","27720","23310"
"Leaver CS","2021","50-59","Unknown","Bournemouth and Poole","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Bournemouth and Poole","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Bradford","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Bradford","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Brent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Brent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Bridgend and Neath Port Talbot","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Bristol, City of","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Bristol, City of","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Bromley","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Bromley","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Buckinghamshire CC","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Buckinghamshire CC","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Cambridgeshire CC","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Camden and City of London","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Camden and City of London","Male","55","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Cardiff and Vale of Glamorgan","Female","75","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Cardiff and Vale of Glamorgan","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Central Hampshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Central Hampshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Central Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Central Valleys","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Cheshire East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Cheshire East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Cheshire West and Chester","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","City of Edinburgh","Female","55","[c]","46650","45110"
"Leaver CS","2021","50-59","Unknown","City of Edinburgh","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Cornwall and Isles of Scilly","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Cornwall and Isles of Scilly","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Coventry","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Coventry","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Croydon","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Croydon","Male","30","[c]","[c]","[c]"
