"Status","Year","Organisation","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","London","Female","140","[c]","41610","35710"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","London","Male","110","[c]","40950","35620"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Outside London","Female","40","[c]","38680","36520"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Outside London","Male","30","[c]","40440","36970"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Science and Engineering","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Economics","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Science and Engineering","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Communications","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Communications","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Digital, Data and Technology","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Economics","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Finance","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Finance","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Human Resources","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Human Resources","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","International Trade","London","Female","40","[c]","41970","38540"
"Leaver Dept.","2021","Department for International Trade","International Trade","London","Male","45","[c]","41980","38540"
"Leaver Dept.","2021","Department for International Trade","International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","International Trade","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","International Trade","Overseas","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","International Trade","Overseas","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Other","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Planning","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Planning","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Planning","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Policy","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Policy","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Statistics","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Statistics","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Unknown","London","Female","85","[c]","46200","42460"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Unknown","London","Male","105","[c]","44680","42460"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Unknown","London","Female","120","[c]","39840","31880"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Unknown","London","Male","95","[c]","39820","31990"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Unknown","Outside London","Female","665","[c]","28000","27570"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Unknown","Outside London","Male","450","[c]","28510","27570"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Unknown","London","Female","80","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Unknown","London","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Unknown","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Unknown","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Commercial","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Digital, Data and Technology","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Digital, Data and Technology","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Human Resources","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Human Resources","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Operational Delivery","Outside London","Female","30","[c]","21550","21170"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Operational Delivery","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Policy","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Finance","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Operational Delivery","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Operational Delivery","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Operational Delivery","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Policy","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education Scotland","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education Scotland","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","FCDO Services","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","FCDO Services","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Economics","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","Unknown","London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","Unknown","London","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","Unknown","Overseas","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
