"Status","Year","Age","Ethnicity","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","16-19","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Outside London","Female","155","[c]","20530","20140"
"New entrant CS","2021","16-19","Unknown","Outside London","Male","165","[c]","19880","20140"
"New entrant CS","2021","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","White","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","White","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","White","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","White","Outside London","Female","235","[c]","21290","21010"
"New entrant CS","2021","16-19","White","Outside London","Male","160","[c]","21350","21010"
"New entrant CS","2021","16-19","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","White","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","White","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","London","Female","535","[c]","30150","31060"
"New entrant CS","2021","20-29","Asian","London","Male","415","[c]","30230","31060"
"New entrant CS","2021","20-29","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","Outside London","Female","530","[c]","25100","25560"
"New entrant CS","2021","20-29","Asian","Outside London","Male","465","[c]","25290","25560"
"New entrant CS","2021","20-29","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","London","Female","490","[c]","29430","31060"
"New entrant CS","2021","20-29","Black","London","Male","185","[c]","29910","31060"
"New entrant CS","2021","20-29","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Outside London","Female","190","[c]","25960","27570"
"New entrant CS","2021","20-29","Black","Outside London","Male","105","[c]","25470","25280"
"New entrant CS","2021","20-29","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","London","Female","250","[c]","30550","31060"
"New entrant CS","2021","20-29","Mixed","London","Male","115","[c]","31550","31060"
"New entrant CS","2021","20-29","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","Outside London","Female","245","[c]","24760","24180"
"New entrant CS","2021","20-29","Mixed","Outside London","Male","150","[c]","25590","25850"
"New entrant CS","2021","20-29","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","London","Female","50","[c]","32620","31060"
"New entrant CS","2021","20-29","Other ethnicity","London","Male","35","[c]","32620","31060"
"New entrant CS","2021","20-29","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","Outside London","Female","35","[c]","25890","27570"
"New entrant CS","2021","20-29","Other ethnicity","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","London","Female","85","[c]","26550","27190"
"New entrant CS","2021","20-29","Undeclared","London","Male","85","[c]","31150","31060"
"New entrant CS","2021","20-29","Undeclared","Outside London","Female","80","[c]","25940","25850"
"New entrant CS","2021","20-29","Undeclared","Outside London","Male","120","[c]","24500","23050"
"New entrant CS","2021","20-29","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","London","Female","1510","[c]","30520","28650"
"New entrant CS","2021","20-29","Unknown","London","Male","1085","[c]","31640","30220"
"New entrant CS","2021","20-29","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Outside London","Female","2620","[c]","23480","21430"
"New entrant CS","2021","20-29","Unknown","Outside London","Male","2330","[c]","23680","21590"
"New entrant CS","2021","20-29","Unknown","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","Female","135","[c]","27700","28000"
"New entrant CS","2021","20-29","Unknown","Unknown","Male","90","[c]","28560","28000"
"New entrant CS","2021","20-29","White","London","Female","1720","[c]","31730","31060"
"New entrant CS","2021","20-29","White","London","Male","1305","[c]","32240","31700"
"New entrant CS","2021","20-29","White","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","White","Outside London","Female","5130","[c]","24430","22920"
"New entrant CS","2021","20-29","White","Outside London","Male","3600","[c]","24740","23450"
"New entrant CS","2021","20-29","White","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","White","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","White","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","White","Unknown","Female","45","[c]","27860","27530"
"New entrant CS","2021","20-29","White","Unknown","Male","40","[c]","27950","27570"
"New entrant CS","2021","20-29","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","London","Female","240","[c]","34710","31060"
"New entrant CS","2021","30-39","Asian","London","Male","230","[c]","36360","31060"
"New entrant CS","2021","30-39","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Outside London","Female","330","[c]","27470","27570"
"New entrant CS","2021","30-39","Asian","Outside London","Male","325","[c]","29650","27570"
"New entrant CS","2021","30-39","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","London","Female","270","[c]","31740","31060"
"New entrant CS","2021","30-39","Black","London","Male","110","[c]","32540","31060"
"New entrant CS","2021","30-39","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Outside London","Female","200","[c]","28190","27570"
"New entrant CS","2021","30-39","Black","Outside London","Male","125","[c]","28260","27570"
"New entrant CS","2021","30-39","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","London","Female","100","[c]","36440","31060"
"New entrant CS","2021","30-39","Mixed","London","Male","60","[c]","39640","32560"
"New entrant CS","2021","30-39","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Outside London","Female","150","[c]","28990","27570"
"New entrant CS","2021","30-39","Mixed","Outside London","Male","90","[c]","28180","27570"
"New entrant CS","2021","30-39","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","London","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Outside London","Female","45","[c]","25000","21930"
"New entrant CS","2021","30-39","Other ethnicity","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","London","Female","40","[c]","36810","31060"
"New entrant CS","2021","30-39","Undeclared","London","Male","50","[c]","40250","36490"
"New entrant CS","2021","30-39","Undeclared","Outside London","Female","55","[c]","31010","27570"
"New entrant CS","2021","30-39","Undeclared","Outside London","Male","85","[c]","29140","27570"
"New entrant CS","2021","30-39","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","London","Female","510","[c]","39540","33710"
"New entrant CS","2021","30-39","Unknown","London","Male","450","[c]","42360","36730"
"New entrant CS","2021","30-39","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Outside London","Female","1410","[c]","27450","24880"
"New entrant CS","2021","30-39","Unknown","Outside London","Male","1355","[c]","28220","25560"
"New entrant CS","2021","30-39","Unknown","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Female","65","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Male","35","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","London","Female","770","[c]","40560","36730"
"New entrant CS","2021","30-39","White","London","Male","565","[c]","42080","37810"
"New entrant CS","2021","30-39","White","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Outside London","Female","3175","[c]","28210","27570"
"New entrant CS","2021","30-39","White","Outside London","Male","2530","[c]","28380","27570"
"New entrant CS","2021","30-39","White","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","Female","30","[c]","32470","27570"
"New entrant CS","2021","30-39","White","Unknown","Male","30","[c]","29880","27570"
"New entrant CS","2021","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","London","Female","145","[c]","38380","31060"
"New entrant CS","2021","40-49","Asian","London","Male","110","[c]","42640","31060"
"New entrant CS","2021","40-49","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Outside London","Female","185","[c]","28200","27570"
"New entrant CS","2021","40-49","Asian","Outside London","Male","220","[c]","31530","27570"
"New entrant CS","2021","40-49","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","London","Female","190","[c]","33980","31060"
"New entrant CS","2021","40-49","Black","London","Male","80","[c]","34970","31060"
"New entrant CS","2021","40-49","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Outside London","Female","140","[c]","28820","27570"
"New entrant CS","2021","40-49","Black","Outside London","Male","125","[c]","29630","27570"
"New entrant CS","2021","40-49","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","London","Female","35","[c]","36320","31060"
"New entrant CS","2021","40-49","Mixed","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Outside London","Female","80","[c]","27880","27570"
"New entrant CS","2021","40-49","Mixed","Outside London","Male","65","[c]","28240","27570"
"New entrant CS","2021","40-49","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","London","Female","30","[c]","33020","31060"
"New entrant CS","2021","40-49","Undeclared","London","Male","30","[c]","47460","47130"
"New entrant CS","2021","40-49","Undeclared","Outside London","Female","55","[c]","32230","27570"
"New entrant CS","2021","40-49","Undeclared","Outside London","Male","60","[c]","35590","27570"
"New entrant CS","2021","40-49","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","London","Female","305","[c]","44040","35770"
"New entrant CS","2021","40-49","Unknown","London","Male","260","[c]","52160","40650"
"New entrant CS","2021","40-49","Unknown","Outside London","Female","945","[c]","30090","25560"
"New entrant CS","2021","40-49","Unknown","Outside London","Male","875","[c]","30500","25560"
"New entrant CS","2021","40-49","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Female","50","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","London","Female","420","[c]","42410","36240"
"New entrant CS","2021","40-49","White","London","Male","315","[c]","46360","40170"
"New entrant CS","2021","40-49","White","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Outside London","Female","2520","[c]","29490","27570"
"New entrant CS","2021","40-49","White","Outside London","Male","1945","[c]","31600","27570"
"New entrant CS","2021","40-49","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Unknown","Female","30","[c]","32020","27570"
"New entrant CS","2021","40-49","White","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","London","Female","50","[c]","37990","31110"
"New entrant CS","2021","50-59","Asian","London","Male","45","[c]","40680","31060"
"New entrant CS","2021","50-59","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Outside London","Female","75","[c]","26140","27570"
"New entrant CS","2021","50-59","Asian","Outside London","Male","90","[c]","31240","27570"
"New entrant CS","2021","50-59","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","London","Female","140","[c]","31810","31060"
"New entrant CS","2021","50-59","Black","London","Male","65","[c]","34630","31060"
"New entrant CS","2021","50-59","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Outside London","Female","90","[c]","27500","27570"
"New entrant CS","2021","50-59","Black","Outside London","Male","50","[c]","32420","27570"
"New entrant CS","2021","50-59","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","London","Female","[c]","[c]","[c]","[c]"
