"Status","Year","Age","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Commercial","Inner London - West","G6","10","[c]","88120","90000"
"New entrant CS","2021","40-49","Commercial","Inner London - West","G7","10","[c]","57920","54700"
"New entrant CS","2021","40-49","Commercial","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Inner London - West","SCS level","30","[c]","87940","72500"
"New entrant CS","2021","40-49","Commercial","Inner London - West","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Merseyside","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Merseyside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Derbyshire and Nottinghamshire","EO","10","[c]","25560","25560"
"New entrant CS","2021","40-49","Communications","Derbyshire and Nottinghamshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","East Anglia","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","East Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","East Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","East Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Greater Manchester","EO","25","[c]","25640","25560"
"New entrant CS","2021","40-49","Communications","Greater Manchester","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Inner London - East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Inner London - East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Inner London - West","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Inner London - West","G6","10","[c]","67060","66320"
"New entrant CS","2021","40-49","Communications","Inner London - West","G7","10","[c]","55090","54880"
"New entrant CS","2021","40-49","Communications","Inner London - West","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Inner London - West","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Northumberland and Tyne and Wear","EO","35","[c]","25560","25560"
"New entrant CS","2021","40-49","Communications","Northumberland and Tyne and Wear","HEO","15","[c]","31360","31810"
"New entrant CS","2021","40-49","Communications","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","West Yorkshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","East Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Debt","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Debt","Eastern Scotland","AO","45","[c]","20140","20140"
"New entrant CS","2021","40-49","Debt","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Debt","Merseyside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Debt","Northumberland and Tyne and Wear","AO","40","[c]","20140","20140"
"New entrant CS","2021","40-49","Debt","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Debt","Outer London - South","AO","10","[c]","24120","24120"
"New entrant CS","2021","40-49","Debt","Southern Scotland","AO","20","[c]","20140","20140"
"New entrant CS","2021","40-49","Debt","West Midlands","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Debt","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Cheshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Cheshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Cheshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Cumbria","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Derbyshire and Nottinghamshire","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Devon","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Devon","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Devon","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Devon","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Devon","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Devon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Devon","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","East Anglia","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","East Anglia","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","East Anglia","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","East Wales","G7","10","[c]","51640","49100"
"New entrant CS","2021","40-49","Digital, Data & Technology","East Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","East Wales","SEO","15","[c]","41210","41000"
"New entrant CS","2021","40-49","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Essex","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Essex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G7","10","[c]","50760","49310"
"New entrant CS","2021","40-49","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","10","[c]","39500","39310"
"New entrant CS","2021","40-49","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Hampshire and Isle of Wight","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Inner London - East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Inner London - East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Inner London - East","G7","30","[c]","60570","59160"
"New entrant CS","2021","40-49","Digital, Data & Technology","Inner London - East","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Inner London - East","SEO","15","[c]","40700","40600"
"New entrant CS","2021","40-49","Digital, Data & Technology","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Inner London - West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Inner London - West","G7","25","[c]","61710","60000"
"New entrant CS","2021","40-49","Digital, Data & Technology","Inner London - West","HEO","15","[c]","34510","32790"
"New entrant CS","2021","40-49","Digital, Data & Technology","Inner London - West","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Inner London - West","SEO","20","[c]","42290","40650"
"New entrant CS","2021","40-49","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Merseyside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Merseyside","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Northumberland and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","South Yorkshire","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","West Midlands","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","West Midlands","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","West Midlands","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","West Yorkshire","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Cheshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Devon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","East Anglia","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","East Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","East Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","East Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Essex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","[c]","[c]","[c]"
