"Status","Year","Age","Disability","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Declared non-disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Human Resources","40","[c]","38710","36100"
"Leaver CS","2021","60-64","Declared non-disabled","Internal Audit","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Legal","80","[c]","54380","55610"
"Leaver CS","2021","60-64","Declared non-disabled","No function","670","[c]","38400","27490"
"Leaver CS","2021","60-64","Declared non-disabled","Project Delivery","100","[c]","43560","39680"
"Leaver CS","2021","60-64","Declared non-disabled","Property","75","[c]","36370","33300"
"Leaver CS","2021","60-64","Declared non-disabled","Security","60","[c]","32450","35480"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","1810","[c]","31590","27570"
"Leaver CS","2021","60-64","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","No function","140","[c]","32540","30580"
"Leaver CS","2021","60-64","Undeclared","Project Delivery","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Property","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Security","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","150","[c]","29960","27570"
"Leaver CS","2021","60-64","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Communications","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Finance","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Grants Management","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Legal","35","[c]","45020","37880"
"Leaver CS","2021","60-64","Unknown","No function","170","[c]","41460","34530"
"Leaver CS","2021","60-64","Unknown","Project Delivery","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Property","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Security","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","470","[c]","40170","33660"
"Leaver CS","2021","65+","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Legal","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","No function","145","[c]","25350","21170"
"Leaver CS","2021","65+","Declared disabled","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Property","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Security","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","370","[c]","25700","25010"
"Leaver CS","2021","65+","Declared non-disabled","Analysis","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Commercial","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Communications","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Finance","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Human Resources","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Legal","50","[c]","46350","49850"
"Leaver CS","2021","65+","Declared non-disabled","No function","655","[c]","28400","21590"
"Leaver CS","2021","65+","Declared non-disabled","Project Delivery","80","[c]","36680","33630"
"Leaver CS","2021","65+","Declared non-disabled","Property","60","[c]","31550","32010"
"Leaver CS","2021","65+","Declared non-disabled","Security","35","[c]","24520","20630"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","1305","[c]","27380","25490"
"Leaver CS","2021","65+","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","No function","140","[c]","29010","26480"
"Leaver CS","2021","65+","Undeclared","Project Delivery","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Unknown","85","[c]","28780","26930"
"Leaver CS","2021","65+","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Digital, Data & Technology","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Grants Management","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Legal","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","No function","120","[c]","37990","27960"
"Leaver CS","2021","65+","Unknown","Project Delivery","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Property","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Security","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","270","[c]","33890","29370"
"Leaver CS","2021","Unknown","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","No function","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","105","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Analysis","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Human Resources","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Legal","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","No function","105","[c]","32370","32000"
"Leaver Dept.","2021","20-29","Declared disabled","Project Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","90","[c]","29460","27570"
"Leaver Dept.","2021","20-29","Declared non-disabled","Analysis","90","[c]","36220","33670"
"Leaver Dept.","2021","20-29","Declared non-disabled","Commercial","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Communications","40","[c]","33760","31180"
"Leaver Dept.","2021","20-29","Declared non-disabled","Counter Fraud","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Digital, Data & Technology","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Finance","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Human Resources","100","[c]","29510","28620"
"Leaver Dept.","2021","20-29","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Legal","45","[c]","28580","27060"
"Leaver Dept.","2021","20-29","Declared non-disabled","No function","790","[c]","32020","32000"
"Leaver Dept.","2021","20-29","Declared non-disabled","Project Delivery","105","[c]","31220","29700"
"Leaver Dept.","2021","20-29","Declared non-disabled","Property","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Security","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","1065","[c]","30280","27760"
"Leaver Dept.","2021","20-29","Undeclared","Analysis","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","No function","75","[c]","33750","32120"
"Leaver Dept.","2021","20-29","Undeclared","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","90","[c]","34550","33300"
"Leaver Dept.","2021","20-29","Unknown","Analysis","35","[c]","34250","32580"
"Leaver Dept.","2021","20-29","Unknown","Commercial","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Communications","40","[c]","34850","33190"
"Leaver Dept.","2021","20-29","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Grants Management","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Human Resources","35","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Legal","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","No function","800","[c]","32490","32000"
"Leaver Dept.","2021","20-29","Unknown","Project Delivery","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Property","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Security","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","505","[c]","31140","31060"
"Leaver Dept.","2021","30-39","Declared disabled","Analysis","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Human Resources","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Legal","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","No function","90","[c]","36860","32320"
"Leaver Dept.","2021","30-39","Declared disabled","Project Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","130","[c]","36800","33620"
"Leaver Dept.","2021","30-39","Declared non-disabled","Analysis","50","[c]","46040","45300"
"Leaver Dept.","2021","30-39","Declared non-disabled","Commercial","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Communications","35","[c]","45930","46150"
"Leaver Dept.","2021","30-39","Declared non-disabled","Counter Fraud","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Digital, Data & Technology","65","[c]","43820","40190"
"Leaver Dept.","2021","30-39","Declared non-disabled","Finance","35","[c]","50530","50160"
"Leaver Dept.","2021","30-39","Declared non-disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Human Resources","100","[c]","40060","35870"
"Leaver Dept.","2021","30-39","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Legal","50","[c]","48100","51250"
"Leaver Dept.","2021","30-39","Declared non-disabled","No function","735","[c]","41630","38580"
"Leaver Dept.","2021","30-39","Declared non-disabled","Project Delivery","100","[c]","40040","38920"
"Leaver Dept.","2021","30-39","Declared non-disabled","Property","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Security","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","1040","[c]","34770","30060"
"Leaver Dept.","2021","30-39","Undeclared","Analysis","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","No function","60","[c]","36440","33690"
"Leaver Dept.","2021","30-39","Undeclared","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","110","[c]","35980","31530"
"Leaver Dept.","2021","30-39","Unknown","Analysis","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Commercial","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Communications","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Digital, Data & Technology","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Finance","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Grants Management","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Human Resources","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Legal","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","No function","390","[c]","40110","36250"
"Leaver Dept.","2021","30-39","Unknown","Project Delivery","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Property","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Security","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","325","[c]","39860","36360"
"Leaver Dept.","2021","40-49","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Human Resources","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","No function","60","[c]","41210","36800"
"Leaver Dept.","2021","40-49","Declared disabled","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","105","[c]","33810","27570"
"Leaver Dept.","2021","40-49","Declared non-disabled","Analysis","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Commercial","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Communications","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Digital, Data & Technology","30","[c]","54460","50850"
"Leaver Dept.","2021","40-49","Declared non-disabled","Finance","35","[c]","50150","49910"
"Leaver Dept.","2021","40-49","Declared non-disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Human Resources","50","[c]","44190","40510"
"Leaver Dept.","2021","40-49","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Legal","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","No function","320","[c]","49220","51510"
"Leaver Dept.","2021","40-49","Declared non-disabled","Project Delivery","80","[c]","48180","41570"
"Leaver Dept.","2021","40-49","Declared non-disabled","Property","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Security","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","740","[c]","38170","31850"
"Leaver Dept.","2021","40-49","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","No function","40","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","55","[c]","37560","31060"
"Leaver Dept.","2021","40-49","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Communications","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Digital, Data & Technology","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Grants Management","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Human Resources","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Legal","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","No function","160","[c]","48460","47550"
"Leaver Dept.","2021","40-49","Unknown","Project Delivery","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Property","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Security","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","180","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","No function","45","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Project Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","90","[c]","34760","31560"
"Leaver Dept.","2021","50-59","Declared non-disabled","Analysis","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Commercial","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Communications","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Finance","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Human Resources","40","[c]","44850","46790"
"Leaver Dept.","2021","50-59","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Legal","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","No function","180","[c]","43310","36740"
"Leaver Dept.","2021","50-59","Declared non-disabled","Project Delivery","55","[c]","49510","41840"
"Leaver Dept.","2021","50-59","Declared non-disabled","Property","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Security","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","480","[c]","36310","31060"
"Leaver Dept.","2021","50-59","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","No function","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Commercial","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Digital, Data & Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Grants Management","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Human Resources","15","[c]","[c]","[c]"
