"Status","Year","Function_of_post","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Project Delivery","Unknown","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Operational Delivery","Outside London","Female","35","[c]","20210","20170"
"Leaver CS","2021","Property","Operational Delivery","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Property","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Other","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Property","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Property","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Property","Property","London","Male","45","[c]","37720","30850"
"Leaver CS","2021","Property","Property","Outside London","Female","120","[c]","28070","25860"
"Leaver CS","2021","Property","Property","Outside London","Male","220","[c]","31670","29200"
"Leaver CS","2021","Property","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Science and Engineering","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Outside London","Male","40","[c]","29710","26530"
"Leaver CS","2021","Security","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Security","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Security","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Security","Security","Outside London","Female","45","[c]","29920","26670"
"Leaver CS","2021","Security","Security","Outside London","Male","305","[c]","29800","26610"
"Leaver CS","2021","Security","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","Outside London","Female","135","[c]","38150","30620"
"Leaver CS","2021","Unknown","Medicine","Outside London","Male","45","[c]","57620","44800"
"Leaver CS","2021","Unknown","Medicine","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","London","Female","80","[c]","33850","29080"
"Leaver CS","2021","Unknown","Operational Delivery","London","Male","80","[c]","34120","30360"
"Leaver CS","2021","Unknown","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","Outside London","Female","295","[c]","27720","23830"
"Leaver CS","2021","Unknown","Operational Delivery","Outside London","Male","240","[c]","26860","24890"
"Leaver CS","2021","Unknown","Operational Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","London","Female","45","[c]","30920","28650"
"Leaver CS","2021","Unknown","Other","London","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","Outside London","Female","330","[c]","23910","21130"
"Leaver CS","2021","Unknown","Other","Outside London","Male","485","[c]","28410","29200"
"Leaver CS","2021","Unknown","Other","Overseas","Female","55","[c]","38000","36960"
"Leaver CS","2021","Unknown","Other","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","Unknown","Male","140","[c]","35640","32400"
"Leaver CS","2021","Unknown","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","London","Female","95","[c]","48860","41970"
"Leaver CS","2021","Unknown","Policy","London","Male","65","[c]","50240","49610"
"Leaver CS","2021","Unknown","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","Outside London","Female","55","[c]","39550","36780"
"Leaver CS","2021","Unknown","Policy","Outside London","Male","50","[c]","44880","37410"
"Leaver CS","2021","Unknown","Project Delivery","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Outside London","Male","90","[c]","30430","25190"
"Leaver CS","2021","Unknown","Science and Engineering","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Female","875","[c]","33290","31060"
"Leaver CS","2021","Unknown","Unknown","London","Male","785","[c]","37910","31060"
"Leaver CS","2021","Unknown","Unknown","London","Unknown","55","[c]","47760","40230"
"Leaver CS","2021","Unknown","Unknown","Outside London","Female","5705","[c]","26500","25560"
"Leaver CS","2021","Unknown","Unknown","Outside London","Male","3610","[c]","28570","26890"
"Leaver CS","2021","Unknown","Unknown","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Overseas","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Female","255","[c]","28010","27570"
"Leaver CS","2021","Unknown","Unknown","Unknown","Male","140","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinarian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinarian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","London","Female","40","[c]","43860","42620"
"Leaver Dept.","2021","Analysis","Economics","London","Male","40","[c]","43340","37970"
"Leaver Dept.","2021","Analysis","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Research","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Research","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Science and Engineering","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Social Research","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Social Research","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Social Research","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Social Research","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Statistics","London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Statistics","London","Male","35","[c]","41130","37790"
"Leaver Dept.","2021","Analysis","Statistics","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Statistics","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Outside London","Female","45","[c]","38640","37770"
"Leaver Dept.","2021","Commercial","Commercial","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Operational Delivery","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Science and Engineering","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Communications","London","Female","65","[c]","44420","40800"
"Leaver Dept.","2021","Communications","Communications","London","Male","50","[c]","47470","42570"
"Leaver Dept.","2021","Communications","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Communications","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Communications","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Counter Fraud","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Counter Fraud","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Unknown","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Digital, Data and Technology","London","Female","40","[c]","49810","52750"
"Leaver Dept.","2021","Digital, Data & Technology","Digital, Data and Technology","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Digital, Data and Technology","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Digital, Data and Technology","Outside London","Male","60","[c]","41970","40460"
"Leaver Dept.","2021","Digital, Data & Technology","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Other","London","Male","[c]","[c]","[c]","[c]"
