"Status","Year","Age","Disability","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","16-19","Unknown","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Cabinet Office (excl. agencies)","55","[c]","32840","32000"
"Leaver Dept.","2021","20-29","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Defence Equipment and Support","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Department for Education (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Department for International Trade","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Department for Work and Pensions (excl. agencies)","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","HM Courts and Tribunals Service","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","HM Revenue and Customs (excl. agencies)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","HM Treasury (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Home Office (incl. agencies)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Ministry of Defence (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Ministry of Justice (excl. agencies)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Cabinet Office (excl. agencies)","315","[c]","33330","32000"
"Leaver Dept.","2021","20-29","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Competition and Markets Authority","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Crown Office and Procurator Fiscal Service","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Crown Prosecution Service","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Defence Equipment and Support","105","[c]","25910","25560"
"Leaver Dept.","2021","20-29","Declared non-disabled","Defence Science and Technology Laboratory","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","100","[c]","37620","33570"
"Leaver Dept.","2021","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport","55","[c]","37580","32970"
"Leaver Dept.","2021","20-29","Declared non-disabled","Department for Education (excl. agencies)","50","[c]","36240","34910"
"Leaver Dept.","2021","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Department for International Trade","40","[c]","35960","31470"
"Leaver Dept.","2021","20-29","Declared non-disabled","Department for Transport (excl. agencies)","50","[c]","37300","34710"
"Leaver Dept.","2021","20-29","Declared non-disabled","Department for Work and Pensions (excl. agencies)","265","[c]","27770","27570"
"Leaver Dept.","2021","20-29","Declared non-disabled","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Driver and Vehicle Licensing Agency","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Driver and Vehicle Standards Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Foreign and Commonwealth Office (excl. agencies)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","55","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Government Legal Department","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","HM Courts and Tribunals Service","90","[c]","23470","19930"
"Leaver Dept.","2021","20-29","Declared non-disabled","HM Prison and Probation Service","70","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","HM Revenue and Customs (excl. agencies)","245","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","HM Treasury (excl. agencies)","40","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Home Office (incl. agencies)","275","[c]","30880","28670"
"Leaver Dept.","2021","20-29","Declared non-disabled","Insolvency Service","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Legal Aid Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Maritime and Coastguard Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Ministry of Defence (excl. agencies)","85","[c]","34360","33300"
"Leaver Dept.","2021","20-29","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","115","[c]","34000","32560"
"Leaver Dept.","2021","20-29","Declared non-disabled","Ministry of Justice (excl. agencies)","75","[c]","34270","31000"
"Leaver Dept.","2021","20-29","Declared non-disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Northern Ireland Office","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Office of Gas and Electricity Markets","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Office of the Public Guardian","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Public Health England","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","UK Export Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","United Kingdom Statistics Authority","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Valuation Office Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Welsh Government (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Cabinet Office (excl. agencies)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Defence Equipment and Support","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Department for Digital, Culture, Media and Sport","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Department for Education (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Department for International Trade","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Department for Transport (excl. agencies)","30","[c]","37300","34700"
"Leaver Dept.","2021","20-29","Undeclared","Department for Work and Pensions (excl. agencies)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Food Standards Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","HM Courts and Tribunals Service","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","HM Prison and Probation Service","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","HM Revenue and Customs (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","HM Treasury (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Home Office (incl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Ministry of Defence (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Ministry of Justice (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Advisory, Conciliation and Arbitration Service","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Animal and Plant Health Agency","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Cabinet Office (excl. agencies)","355","[c]","32260","32000"
"Leaver Dept.","2021","20-29","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Crown Prosecution Service","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Defence Equipment and Support","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Defence Science and Technology Laboratory","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","75","[c]","39850","38810"
"Leaver Dept.","2021","20-29","Unknown","Department for Digital, Culture, Media and Sport","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Department for Education (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","185","[c]","35370","33190"
"Leaver Dept.","2021","20-29","Unknown","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Department for International Trade","70","[c]","34980","32120"
"Leaver Dept.","2021","20-29","Unknown","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Department for Work and Pensions (excl. agencies)","50","[c]","29300","28760"
"Leaver Dept.","2021","20-29","Unknown","Department of Health and Social Care (excl. agencies)","50","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Driver and Vehicle Licensing Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Driver and Vehicle Standards Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Foreign and Commonwealth Office (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","HM Courts and Tribunals Service","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","HM Prison and Probation Service","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","HM Revenue and Customs (excl. agencies)","285","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Home Office (incl. agencies)","50","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Insolvency Service","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Legal Aid Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Ministry of Defence (excl. agencies)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Ministry of Justice (excl. agencies)","35","[c]","34200","31780"
"Leaver Dept.","2021","20-29","Unknown","National Crime Agency","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Office of the Public Guardian","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Rural Payments Agency","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Scottish Courts and Tribunals Service","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Scottish Government (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","United Kingdom Statistics Authority","55","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Valuation Office Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Cabinet Office (excl. agencies)","40","[c]","40470","34620"
"Leaver Dept.","2021","30-39","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
