"Status","Year","Parent_department","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Ministry of Defence","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cardiff and Vale of Glamorgan","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Causeway Coast and Glens","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Causeway Coast and Glens","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Central Bedfordshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Central Bedfordshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Central Hampshire","Outside London","Female","75","[c]","29630","27040"
"Leaver CS","2021","Ministry of Defence","Central Hampshire","Outside London","Male","80","[c]","34640","32430"
"Leaver CS","2021","Ministry of Defence","Cheshire West and Chester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cheshire West and Chester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","City of Edinburgh","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","City of Edinburgh","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Clackmannanshire and Fife","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Clackmannanshire and Fife","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Conwy and Denbighshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Conwy and Denbighshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Derby","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Derby","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Devon CC","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Devon CC","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Dorset CC","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Dorset CC","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Dudley","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Dudley","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Ayrshire and North Ayrshire mainland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Ayrshire and North Ayrshire mainland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Cumbria","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Male","50","[c]","36380","39070"
"Leaver CS","2021","Ministry of Defence","East Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Kent","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Riding of Yorkshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Riding of Yorkshire","Outside London","Male","30","[c]","29730","26930"
"Leaver CS","2021","Ministry of Defence","East Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Sussex CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Sussex CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Essex Haven Gateway","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Essex Haven Gateway","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Falkirk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Falkirk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Flintshire and Wrexham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Flintshire and Wrexham","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Glasgow City","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Glasgow City","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Gloucestershire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Gloucestershire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Greater Manchester South East","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Greater Manchester South East","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Harrow and Hillingdon","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Harrow and Hillingdon","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Herefordshire, County of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Herefordshire, County of","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Hertfordshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Hertfordshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Hounslow and Richmond upon Thames","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Hounslow and Richmond upon Thames","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Isle of Anglesey","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Isle of Anglesey","Outside London","Male","30","[c]","31460","30690"
"Leaver CS","2021","Ministry of Defence","Kingston upon Hull, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Kingston upon Hull, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lancaster and Wyre","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lancaster and Wyre","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Leicestershire CC and Rutland","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Leicestershire CC and Rutland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lewisham and Southwark","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lewisham and Southwark","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lincolnshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lincolnshire","Outside London","Male","95","[c]","29740","29930"
"Leaver CS","2021","Ministry of Defence","Lisburn and Castlereagh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lisburn and Castlereagh","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Liverpool","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Liverpool","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medway","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Mid Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Mid Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Mid Lancashire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Newry, Mourne and Down","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Newry, Mourne and Down","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North and West Norfolk","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North and West Norfolk","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North Hampshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North Hampshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North Yorkshire CC","Outside London","Female","35","[c]","29280","21580"
"Leaver CS","2021","Ministry of Defence","North Yorkshire CC","Outside London","Male","50","[c]","32310","29200"
"Leaver CS","2021","Ministry of Defence","Northumberland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northumberland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","Overseas","Female","60","[c]","37900","36960"
"Leaver CS","2021","Ministry of Defence","Overseas","Overseas","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Oxfordshire","Outside London","Female","40","[c]","27160","20920"
"Leaver CS","2021","Ministry of Defence","Oxfordshire","Outside London","Male","40","[c]","28300","20720"
"Leaver CS","2021","Ministry of Defence","Perth and Kinross and Stirling","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Perth and Kinross and Stirling","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Peterborough","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Peterborough","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Plymouth","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Plymouth","Outside London","Male","55","[c]","27720","26680"
"Leaver CS","2021","Ministry of Defence","Portsmouth","Outside London","Female","40","[c]","28530","24020"
"Leaver CS","2021","Ministry of Defence","Portsmouth","Outside London","Male","65","[c]","33370","32430"
"Leaver CS","2021","Ministry of Defence","Powys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Powys","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Sheffield","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Sheffield","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire CC","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire CC","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Somerset","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Somerset","Outside London","Male","65","[c]","34350","33290"
"Leaver CS","2021","Ministry of Defence","South Ayrshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Ayrshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Hampshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Hampshire","Outside London","Male","55","[c]","30370","31670"
"Leaver CS","2021","Ministry of Defence","South Nottinghamshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South West Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South West Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Staffordshire CC","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Staffordshire CC","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Suffolk","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Suffolk","Outside London","Male","35","[c]","28910","26220"
"Leaver CS","2021","Ministry of Defence","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Swindon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Swindon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Telford and Wrekin","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Telford and Wrekin","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Tyneside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Tyneside","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Unknown","Male","155","[c]","35590","32400"
"Leaver CS","2021","Ministry of Defence","Wakefield","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wakefield","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wandsworth","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wandsworth","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Warrington","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Warwickshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Warwickshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Cumbria","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Kent","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Kent","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Northamptonshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Surrey","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Surrey","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Sussex (South West)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Sussex (South West)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Westminster","London","Female","30","[c]","47580","37640"
"Leaver CS","2021","Ministry of Defence","Westminster","London","Male","70","[c]","46760","41090"
"Leaver CS","2021","Ministry of Defence","Wiltshire","Outside London","Female","100","[c]","30950","26670"
"Leaver CS","2021","Ministry of Defence","Wiltshire","Outside London","Male","175","[c]","34880","33300"
"Leaver CS","2021","Ministry of Defence","Wirral","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wirral","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","York","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","York","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","Outside London","Male","35","[c]","40270","41020"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Sheffield","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Sheffield","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Tyneside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Tyneside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Warrington","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Westminster","London","Female","45","[c]","43400","39600"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Westminster","London","Male","30","[c]","45250","42970"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Wirral","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Wirral","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barking & Dagenham and Havering","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barking & Dagenham and Havering","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barnet","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barnet","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","Outside London","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","Outside London","Male","70","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bedford","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bedford","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Berkshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Berkshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bexley and Greenwich","London","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bexley and Greenwich","London","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Birmingham","Outside London","Female","110","[c]","22030","19930"
"Leaver CS","2021","Ministry of Justice","Birmingham","Outside London","Male","70","[c]","25620","20760"
"Leaver CS","2021","Ministry of Justice","Blackburn with Darwen","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Blackburn with Darwen","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Blackpool","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Blackpool","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bournemouth and Poole","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bournemouth and Poole","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bradford","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bradford","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Breckland and South Norfolk","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Breckland and South Norfolk","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Brent","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Brent","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bridgend and Neath Port Talbot","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bridgend and Neath Port Talbot","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Brighton and Hove","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Brighton and Hove","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bristol, City of","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bristol, City of","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bromley","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bromley","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Buckinghamshire CC","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Buckinghamshire CC","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Calderdale and Kirklees","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Calderdale and Kirklees","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cambridgeshire CC","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cambridgeshire CC","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Camden and City of London","London","Female","45","[c]","26070","22680"
"Leaver CS","2021","Ministry of Justice","Camden and City of London","London","Male","35","[c]","25450","23360"
"Leaver CS","2021","Ministry of Justice","Cardiff and Vale of Glamorgan","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cardiff and Vale of Glamorgan","Outside London","Male","55","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Central Hampshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Central Hampshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Central Valleys","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Central Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cheshire East","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cheshire East","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cheshire West and Chester","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cheshire West and Chester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Chorley and West Lancashire","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Chorley and West Lancashire","Outside London","Male","55","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","City of Edinburgh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Conwy and Denbighshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Conwy and Denbighshire","Outside London","Male","[c]","[c]","[c]","[c]"
