"Status","Year","Age","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Heterosexual / straight","45","[c]","54930","55610"
"Leaver CS","2021","60-64","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","30","[c]","44970","41380"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","Unknown","70","[c]","40910","36120"
"Leaver CS","2021","60-64","Department for International Trade","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Heterosexual / straight","70","[c]","32290","26780"
"Leaver CS","2021","60-64","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Undeclared","40","[c]","29200","26780"
"Leaver CS","2021","60-64","Department for Transport","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Heterosexual / straight","515","[c]","29280","27570"
"Leaver CS","2021","60-64","Department for Work and Pensions","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Undeclared","85","[c]","30360","27570"
"Leaver CS","2021","60-64","Department for Work and Pensions","Unknown","290","[c]","26630","26890"
"Leaver CS","2021","60-64","Department of Health and Social Care","Heterosexual / straight","55","[c]","63340","50820"
"Leaver CS","2021","60-64","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","ESTYN","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Heterosexual / straight","30","[c]","35140","33180"
"Leaver CS","2021","60-64","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Unknown","1170","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","Heterosexual / straight","120","[c]","30910","27370"
"Leaver CS","2021","60-64","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","Undeclared","35","[c]","33500","29880"
"Leaver CS","2021","60-64","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence","Heterosexual / straight","505","[c]","34410","30780"
"Leaver CS","2021","60-64","Ministry of Defence","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence","Undeclared","120","[c]","34250","33420"
"Leaver CS","2021","60-64","Ministry of Defence","Unknown","90","[c]","36990","33300"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Heterosexual / straight","425","[c]","27190","20420"
"Leaver CS","2021","60-64","Ministry of Justice","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Undeclared","90","[c]","32600","20690"
"Leaver CS","2021","60-64","Ministry of Justice","Unknown","155","[c]","25500","20690"
"Leaver CS","2021","60-64","National Crime Agency","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other Cabinet Office Agencies","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","Heterosexual / straight","75","[c]","46980","46600"
"Leaver CS","2021","60-64","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","Unknown","95","[c]","41140","34100"
"Leaver CS","2021","60-64","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","Heterosexual / straight","35","[c]","55410","55240"
"Leaver CS","2021","60-64","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Unknown","45","[c]","35090","29290"
"Leaver CS","2021","65+","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Heterosexual / straight","75","[c]","32020","26380"
"Leaver CS","2021","65+","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Undeclared","50","[c]","26520","26380"
"Leaver CS","2021","65+","Department for Transport","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions","Heterosexual / straight","445","[c]","25370","25890"
"Leaver CS","2021","65+","Department for Work and Pensions","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions","Undeclared","80","[c]","26020","26120"
"Leaver CS","2021","65+","Department for Work and Pensions","Unknown","255","[c]","27100","26120"
"Leaver CS","2021","65+","Department of Health and Social Care","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","Unknown","705","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","Heterosexual / straight","125","[c]","26690","25120"
"Leaver CS","2021","65+","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Defence","Heterosexual / straight","405","[c]","29260","25970"
"Leaver CS","2021","65+","Ministry of Defence","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Defence","Undeclared","80","[c]","31770","28910"
"Leaver CS","2021","65+","Ministry of Defence","Unknown","55","[c]","31480","23270"
"Leaver CS","2021","65+","Ministry of Housing, Communities and Local Government","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Housing, Communities and Local Government","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Justice","Heterosexual / straight","440","[c]","22620","20100"
"Leaver CS","2021","65+","Ministry of Justice","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Justice","Undeclared","80","[c]","20260","20100"
"Leaver CS","2021","65+","Ministry of Justice","Unknown","170","[c]","22960","20100"
"Leaver CS","2021","65+","National Crime Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office for Standards in Education","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office for Standards in Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other Cabinet Office Agencies","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scottish Government","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scottish Government","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scottish Government","Unknown","55","[c]","36270","29190"
"Leaver CS","2021","65+","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","United Kingdom Statistics Authority","Heterosexual / straight","30","[c]","22690","19520"
"Leaver CS","2021","65+","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","United Kingdom Statistics Authority","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Welsh Government","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Attorney General's Departments","Heterosexual / straight","55","[c]","29510","27350"
"Leaver Dept.","2021","20-29","Attorney General's Departments","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Attorney General's Departments","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cabinet Office","Heterosexual / straight","290","[c]","33430","32000"
"Leaver Dept.","2021","20-29","Cabinet Office","LGBO","55","[c]","34310","32000"
"Leaver Dept.","2021","20-29","Cabinet Office","Undeclared","50","[c]","33870","32000"
"Leaver Dept.","2021","20-29","Cabinet Office","Unknown","355","[c]","32130","32000"
"Leaver Dept.","2021","20-29","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
