"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Chinese","Digital, Data & Technology","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","East of England","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","East of England","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","North East (England)","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","South East (England)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","South East (England)","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","South West (England)","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","South West (England)","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","South West (England)","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","East of England","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","East of England","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","East of England","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","London","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","North East (England)","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","South East (England)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","South West (England)","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","South West (England)","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","West Midlands (England)","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","East of England","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","South West (England)","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","East of England","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","East of England","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","East of England","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","London","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","North East (England)","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","South East (England)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","South West (England)","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","South West (England)","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","East of England","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
