"Status","Year","Age","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Welsh Government","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Welsh Government","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Welsh Government","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Welsh Government","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Welsh Government","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Welsh Government","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Welsh Government","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Welsh Government","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Welsh Government","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Welsh Government","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","Legal","Female","35","[c]","51330","51250"
"Leaver CS","2021","30-39","Attorney General's Departments","Legal","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office","Unknown","Female","40","[c]","50040","54470"
"Leaver CS","2021","30-39","Cabinet Office","Unknown","Male","55","[c]","51200","55180"
"Leaver CS","2021","30-39","Chancellor's other departments","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chancellor's other departments","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chancellor's other departments","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chancellor's other departments","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Charity Commission","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Charity Commission","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Economics","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Project Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Operational Delivery","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Policy","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Policy","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Digital, Culture, Media and Sport","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Digital, Culture, Media and Sport","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Digital, Culture, Media and Sport","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Digital, Culture, Media and Sport","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Digital, Culture, Media and Sport","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Digital, Culture, Media and Sport","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Digital, Culture, Media and Sport","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Digital, Culture, Media and Sport","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Digital, Culture, Media and Sport","Policy","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Digital, Culture, Media and Sport","Policy","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Digital, Culture, Media and Sport","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Digital, Culture, Media and Sport","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","Finance","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","Policy","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","Policy","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Operational Delivery","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Policy","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Policy","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Science and Engineering","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Science and Engineering","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Communications","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Operational Delivery","Female","40","[c]","22430","21590"
"Leaver CS","2021","30-39","Department for Transport","Operational Delivery","Male","30","[c]","24930","21590"
"Leaver CS","2021","30-39","Department for Transport","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions","Unknown","Female","325","[c]","25920","27570"
"Leaver CS","2021","30-39","Department for Work and Pensions","Unknown","Male","225","[c]","26650","27570"
"Leaver CS","2021","30-39","Department of Health and Social Care","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Knowledge and Information Management","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Medicine","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Operational Delivery","Female","45","[c]","35080","32330"
"Leaver CS","2021","30-39","Department of Health and Social Care","Operational Delivery","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Science and Engineering","Female","65","[c]","32450","33330"
"Leaver CS","2021","30-39","Department of Health and Social Care","Science and Engineering","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","ESTYN","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","ESTYN","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Policy","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Unknown","Female","275","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Unknown","Male","190","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Policy","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Policy","Male","15","[c]","[c]","[c]"
