"Status","Year","Function_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Security","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","North Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","Southern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","West Central Scotland","50","[c]","32620","38120"
"Leaver CS","2021","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","60","[c]","33400","30630"
"Leaver CS","2021","Security","South East (England)","Hampshire and Isle of Wight","45","[c]","27810","26170"
"Leaver CS","2021","Security","South East (England)","Kent","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South West (England)","Devon","30","[c]","25830","20490"
"Leaver CS","2021","Security","South West (England)","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","29270","25000"
"Leaver CS","2021","Security","Unknown","Unknown","15","[c]","27790","23850"
"Leaver CS","2021","Security","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Yorkshire and The Humber","North Yorkshire","30","[c]","28760","25970"
"Leaver CS","2021","Security","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","250","[c]","26590","25480"
"Leaver CS","2021","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","325","[c]","25900","26890"
"Leaver CS","2021","Unknown","East Midlands (England)","Lincolnshire","190","[c]","29080","29930"
"Leaver CS","2021","Unknown","East of England","Bedfordshire and Hertfordshire","275","[c]","29420","26910"
"Leaver CS","2021","Unknown","East of England","East Anglia","370","[c]","25830","26670"
"Leaver CS","2021","Unknown","East of England","Essex","185","[c]","27550","27240"
"Leaver CS","2021","Unknown","London","Inner London - East","330","[c]","34980","31060"
"Leaver CS","2021","Unknown","London","Inner London - West","1230","[c]","43380","36980"
"Leaver CS","2021","Unknown","London","Outer London - East and North East","105","[c]","29840","31060"
"Leaver CS","2021","Unknown","London","Outer London - South","330","[c]","35240","30320"
"Leaver CS","2021","Unknown","London","Outer London - West and North West","295","[c]","30990","31060"
"Leaver CS","2021","Unknown","North East (England)","Northumberland and Tyne and Wear","880","[c]","25690","21010"
"Leaver CS","2021","Unknown","North East (England)","Tees Valley and Durham","355","[c]","26290","21430"
"Leaver CS","2021","Unknown","North West (England)","Cheshire","60","[c]","23210","21010"
"Leaver CS","2021","Unknown","North West (England)","Cumbria","20","[c]","25750","26890"
"Leaver CS","2021","Unknown","North West (England)","Greater Manchester","560","[c]","28290","26890"
"Leaver CS","2021","Unknown","North West (England)","Lancashire","460","[c]","25800","21010"
"Leaver CS","2021","Unknown","North West (England)","Merseyside","530","[c]","24870","24110"
"Leaver CS","2021","Unknown","Northern Ireland","Northern Ireland","170","[c]","25550","21430"
"Leaver CS","2021","Unknown","Overseas","Overseas","105","[c]","37770","36960"
"Leaver CS","2021","Unknown","Scotland","Eastern Scotland","785","[c]","35430","27570"
"Leaver CS","2021","Unknown","Scotland","Highlands and Islands","35","[c]","27390","21470"
"Leaver CS","2021","Unknown","Scotland","North Eastern Scotland","95","[c]","33500","27570"
"Leaver CS","2021","Unknown","Scotland","Southern Scotland","170","[c]","27230","27150"
"Leaver CS","2021","Unknown","Scotland","West Central Scotland","430","[c]","30540","26890"
"Leaver CS","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","210","[c]","27940","27570"
"Leaver CS","2021","Unknown","South East (England)","Hampshire and Isle of Wight","310","[c]","29010","26890"
"Leaver CS","2021","Unknown","South East (England)","Kent","250","[c]","27340","25660"
"Leaver CS","2021","Unknown","South East (England)","Surrey, East and West Sussex","230","[c]","27600","26200"
"Leaver CS","2021","Unknown","South West (England)","Cornwall and Isles of Scilly","65","[c]","25210","21130"
"Leaver CS","2021","Unknown","South West (England)","Devon","340","[c]","24340","21010"
"Leaver CS","2021","Unknown","South West (England)","Dorset and Somerset","100","[c]","27960","26670"
"Leaver CS","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","310","[c]","30370","27570"
"Leaver CS","2021","Unknown","Unknown","Unknown","555","[c]","33550","30780"
"Leaver CS","2021","Unknown","Wales","East Wales","670","[c]","32720","27080"
"Leaver CS","2021","Unknown","Wales","West Wales and The Valleys","335","[c]","29230","27570"
"Leaver CS","2021","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","75","[c]","24620","25730"
"Leaver CS","2021","Unknown","West Midlands (England)","Shropshire and Staffordshire","170","[c]","28920","27570"
"Leaver CS","2021","Unknown","West Midlands (England)","West Midlands","670","[c]","28230","26120"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","270","[c]","25910","26890"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","North Yorkshire","95","[c]","30170","26670"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","South Yorkshire","455","[c]","28730","25000"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","West Yorkshire","585","[c]","30010","27570"
"Leaver Dept.","2021","Analysis","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","Inner London - East","50","[c]","47190","43860"
"Leaver Dept.","2021","Analysis","London","Inner London - West","155","[c]","40420","34850"
"Leaver Dept.","2021","Analysis","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","Hampshire and Isle of Wight","10","[c]","34110","29540"
"Leaver Dept.","2021","Analysis","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","36230","32010"
"Leaver Dept.","2021","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales","East Wales","20","[c]","44780","49110"
"Leaver Dept.","2021","Analysis","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","East Anglia","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Inner London - West","45","[c]","44400","43740"
"Leaver Dept.","2021","Commercial","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","Southern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","38850","37550"
"Leaver Dept.","2021","Commercial","Unknown","Unknown","15","[c]","59770","56240"
"Leaver Dept.","2021","Commercial","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","Inner London - West","150","[c]","42800","39080"
"Leaver Dept.","2021","Communications","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Unknown","10","[c]","38540","35250"
"Leaver Dept.","2021","Communications","Wales","East Wales","15","[c]","43130","36840"
"Leaver Dept.","2021","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","Inner London - West","20","[c]","41030","34490"
"Leaver Dept.","2021","Counter Fraud","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","London","Inner London - East","50","[c]","53120","54700"
"Leaver Dept.","2021","Digital, Data & Technology","London","Inner London - West","75","[c]","48120","41200"
"Leaver Dept.","2021","Digital, Data & Technology","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","38800","36130"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Wales","East Wales","15","[c]","41740","36230"
"Leaver Dept.","2021","Digital, Data & Technology","Wales","West Wales and The Valleys","20","[c]","36090","31080"
"Leaver Dept.","2021","Digital, Data & Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","West Midlands (England)","West Midlands","10","[c]","42440","42200"
"Leaver Dept.","2021","Digital, Data & Technology","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","London","Inner London - East","15","[c]","44850","40480"
"Leaver Dept.","2021","Finance","London","Inner London - West","85","[c]","51750","51580"
"Leaver Dept.","2021","Finance","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scotland","Southern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","42730","35100"
"Leaver Dept.","2021","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Wales","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","North East (England)","Northumberland and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","North West (England)","Cumbria","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East of England","East Anglia","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","Inner London - East","15","[c]","46800","40600"
"Leaver Dept.","2021","Human Resources","London","Inner London - West","195","[c]","42710","35590"
"Leaver Dept.","2021","Human Resources","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North East (England)","Northumberland and Tyne and Wear","40","[c]","23370","20800"
"Leaver Dept.","2021","Human Resources","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North West (England)","Greater Manchester","25","[c]","31800","29250"
"Leaver Dept.","2021","Human Resources","North West (England)","Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North West (England)","Merseyside","15","[c]","33560","30130"
"Leaver Dept.","2021","Human Resources","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","38990","36080"
"Leaver Dept.","2021","Human Resources","Unknown","Unknown","25","[c]","34840","32450"
"Leaver Dept.","2021","Human Resources","Wales","East Wales","15","[c]","33470","30570"
"Leaver Dept.","2021","Human Resources","Wales","West Wales and The Valleys","15","[c]","35250","31000"
"Leaver Dept.","2021","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","Inner London - East","20","[c]","49900","33400"
"Leaver Dept.","2021","Legal","London","Inner London - West","120","[c]","46050","50500"
"Leaver Dept.","2021","Legal","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Scotland","Eastern Scotland","15","[c]","34730","29350"
"Leaver Dept.","2021","Legal","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","East Midlands (England)","Derbyshire and Nottinghamshire","70","[c]","25620","21170"
"Leaver Dept.","2021","No function","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","35","[c]","21200","19570"
"Leaver Dept.","2021","No function","East Midlands (England)","Lincolnshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","East of England","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","East of England","East Anglia","30","[c]","28680","27330"
"Leaver Dept.","2021","No function","East of England","Essex","15","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","London","Inner London - East","120","[c]","43880","40600"
"Leaver Dept.","2021","No function","London","Inner London - West","1920","[c]","44120","38750"
