"Status","Year","Age","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Mixed","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Human Resources","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","No function","Operational Delivery","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","No function","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","No function","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","No function","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Property","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Property","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Security","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","No function","Operational Delivery","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","No function","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","No function","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","No function","Science and Engineering","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Property","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Security","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Commercial","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Communications","Communications","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Digital, Data & Technology","Digital, Data and Technology","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Finance","Finance","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Grants Management","Operational Delivery","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Human Resources","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Legal","Legal","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Legal","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","No function","Operational Delivery","220","[c]","25840","22350"
"Leaver CS","2021","40-49","Unknown","No function","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","No function","Policy","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","No function","Science and Engineering","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","No function","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Project Delivery","Policy","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Project Delivery","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Property","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Property","Property","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Security","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Medicine","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Operational Delivery","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Other","35","[c]","34060","31970"
"Leaver CS","2021","40-49","Unknown","Unknown","Policy","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Unknown","410","[c]","29220","27570"
"Leaver CS","2021","40-49","Unknown","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Analysis","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Commercial","Commercial","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Communications","Communications","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Digital, Data & Technology","Digital, Data and Technology","30","[c]","44240","39670"
"Leaver CS","2021","40-49","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Finance","Finance","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Human Resources","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Human Resources","Human Resources","35","[c]","43750","43030"
"Leaver CS","2021","40-49","White","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Legal","Legal","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Legal","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","No function","Inspector of Education and Training","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","No function","Knowledge and Information Management","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","No function","Operational Delivery","520","[c]","30700","26000"
"Leaver CS","2021","40-49","White","No function","Other","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","No function","Policy","40","[c]","58240","54940"
"Leaver CS","2021","40-49","White","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","No function","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","No function","Psychology","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","No function","Science and Engineering","45","[c]","39110","38950"
"Leaver CS","2021","40-49","White","No function","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Project Delivery","Other","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Project Delivery","Policy","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Project Delivery","Project Delivery","35","[c]","45130","41920"
"Leaver CS","2021","40-49","White","Project Delivery","Science and Engineering","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Property","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Property","Property","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Security","Security","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Unknown","Communications","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Unknown","Intelligence Analysis","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Unknown","Medicine","40","[c]","41620","30620"
"Leaver CS","2021","40-49","White","Unknown","Operational Delivery","50","[c]","29160","25310"
"Leaver CS","2021","40-49","White","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Unknown","Other","100","[c]","29380","29930"
"Leaver CS","2021","40-49","White","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Unknown","Policy","35","[c]","62230","64230"
"Leaver CS","2021","40-49","White","Unknown","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Unknown","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Unknown","Unknown","715","[c]","29660","25110"
"Leaver CS","2021","40-49","White","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Commercial","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Communications","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Debt","Finance","[c]","[c]","[c]","[c]"
