"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","North and West Norfolk","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Outside London","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Outside London","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Outside London","AO","Female","35","[c]","20870","20920"
"New entrant CS","2021","North Hampshire","Outside London","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Outside London","EO","Female","40","[c]","27660","27570"
"New entrant CS","2021","North Hampshire","Outside London","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Outside London","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Outside London","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Outside London","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Outside London","AO","Female","45","[c]","20370","20140"
"New entrant CS","2021","North Lanarkshire","Outside London","AO","Male","40","[c]","20750","20140"
"New entrant CS","2021","North Lanarkshire","Outside London","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Outside London","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Outside London","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Outside London","EO","Female","65","[c]","27570","27570"
"New entrant CS","2021","North Northamptonshire","Outside London","EO","Male","35","[c]","27640","27570"
"New entrant CS","2021","North Northamptonshire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Outside London","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Outside London","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Outside London","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Outside London","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Outside London","EO","Female","35","[c]","27390","27570"
"New entrant CS","2021","North Nottinghamshire","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Outside London","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Outside London","AO","Female","30","[c]","20830","20920"
"New entrant CS","2021","North Yorkshire CC","Outside London","AO","Male","40","[c]","24750","21050"
"New entrant CS","2021","North Yorkshire CC","Outside London","EO","Female","40","[c]","27090","27570"
"New entrant CS","2021","North Yorkshire CC","Outside London","EO","Male","30","[c]","27390","27570"
"New entrant CS","2021","North Yorkshire CC","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Outside London","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Outside London","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Outside London","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Outside London","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Outside London","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Outside London","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Outside London","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Outside London","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Outside London","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Outside London","AO","Female","40","[c]","20580","20500"
"New entrant CS","2021","Norwich and East Norfolk","Outside London","AO","Male","35","[c]","21520","22850"
"New entrant CS","2021","Norwich and East Norfolk","Outside London","EO","Female","45","[c]","26160","27570"
"New entrant CS","2021","Norwich and East Norfolk","Outside London","EO","Male","30","[c]","26200","27570"
"New entrant CS","2021","Norwich and East Norfolk","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Outside London","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Outside London","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Outside London","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Outside London","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Outside London","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Outside London","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Outside London","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Outside London","AO","Female","145","[c]","20550","20140"
"New entrant CS","2021","Nottingham","Outside London","AO","Male","125","[c]","21740","22350"
"New entrant CS","2021","Nottingham","Outside London","EO","Female","160","[c]","25770","25560"
"New entrant CS","2021","Nottingham","Outside London","EO","Male","135","[c]","25940","25560"
"New entrant CS","2021","Nottingham","Outside London","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Outside London","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Outside London","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Outside London","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Outside London","HEO","Female","70","[c]","30870","31370"
"New entrant CS","2021","Nottingham","Outside London","HEO","Male","60","[c]","31110","31810"
"New entrant CS","2021","Nottingham","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Outside London","SEO","Female","30","[c]","39780","38650"
"New entrant CS","2021","Nottingham","Outside London","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Orkney Islands","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Orkney Islands","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Orkney Islands","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Orkney Islands","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Outside London","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Outside London","AA","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Outside London","AO","Female","55","[c]","23250","21010"
"New entrant CS","2021","Oxfordshire","Outside London","AO","Male","65","[c]","23890","21470"
"New entrant CS","2021","Oxfordshire","Outside London","EO","Female","65","[c]","25330","27570"
"New entrant CS","2021","Oxfordshire","Outside London","EO","Male","40","[c]","25050","27570"
"New entrant CS","2021","Oxfordshire","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Outside London","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Outside London","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Outside London","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Outside London","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Outside London","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Outside London","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Outside London","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Outside London","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Outside London","AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Outside London","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Outside London","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Outside London","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Outside London","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Outside London","AO","Female","35","[c]","21750","22350"
"New entrant CS","2021","Peterborough","Outside London","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Outside London","EO","Female","40","[c]","27550","27570"
"New entrant CS","2021","Peterborough","Outside London","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Outside London","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Outside London","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Outside London","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Outside London","AO","Female","80","[c]","21310","20920"
"New entrant CS","2021","Plymouth","Outside London","AO","Male","50","[c]","22060","20920"
"New entrant CS","2021","Plymouth","Outside London","EO","Female","40","[c]","27280","27570"
"New entrant CS","2021","Plymouth","Outside London","EO","Male","45","[c]","26520","27130"
"New entrant CS","2021","Plymouth","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Outside London","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Outside London","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Outside London","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Outside London","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Outside London","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Outside London","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Outside London","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Outside London","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Outside London","AO","Female","90","[c]","20450","20140"
"New entrant CS","2021","Portsmouth","Outside London","AO","Male","80","[c]","24710","20140"
"New entrant CS","2021","Portsmouth","Outside London","EO","Female","75","[c]","27080","27570"
"New entrant CS","2021","Portsmouth","Outside London","EO","Male","80","[c]","27110","27570"
"New entrant CS","2021","Portsmouth","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Outside London","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Outside London","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Outside London","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Outside London","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Outside London","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Outside London","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Outside London","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Outside London","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Outside London","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Outside London","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","London","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","London","AO","Female","55","[c]","24420","25110"
"New entrant CS","2021","Redbridge and Waltham Forest","London","AO","Male","30","[c]","24860","25110"
"New entrant CS","2021","Redbridge and Waltham Forest","London","EO","Female","120","[c]","30940","31060"
"New entrant CS","2021","Redbridge and Waltham Forest","London","EO","Male","60","[c]","30950","31060"
"New entrant CS","2021","Redbridge and Waltham Forest","London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sandwell","Outside London","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Sandwell","Outside London","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Sandwell","Outside London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Sandwell","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sandwell","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Sandwell","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Outside London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Outside London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Outside London","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Outside London","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Outside London","AO","Female","75","[c]","20550","20480"
"New entrant CS","2021","Sefton","Outside London","AO","Male","60","[c]","20670","20480"
"New entrant CS","2021","Sefton","Outside London","EO","Female","80","[c]","26160","26370"
"New entrant CS","2021","Sefton","Outside London","EO","Male","60","[c]","26180","26370"
"New entrant CS","2021","Sefton","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Outside London","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Outside London","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Outside London","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Outside London","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Outside London","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Outside London","AO","Female","160","[c]","21060","21010"
"New entrant CS","2021","Sheffield","Outside London","AO","Male","135","[c]","21050","21010"
"New entrant CS","2021","Sheffield","Outside London","EO","Female","120","[c]","26830","27570"
"New entrant CS","2021","Sheffield","Outside London","EO","Male","80","[c]","26590","27570"
"New entrant CS","2021","Sheffield","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Outside London","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Outside London","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Outside London","G7","Male","35","[c]","56740","56550"
"New entrant CS","2021","Sheffield","Outside London","HEO","Female","60","[c]","30530","29360"
"New entrant CS","2021","Sheffield","Outside London","HEO","Male","35","[c]","31370","30320"
"New entrant CS","2021","Sheffield","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Outside London","SEO","Female","30","[c]","37580","36500"
"New entrant CS","2021","Sheffield","Outside London","SEO","Male","30","[c]","38150","36940"
"New entrant CS","2021","Sheffield","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Outside London","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Outside London","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Outside London","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Outside London","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Outside London","EO","Male","40","[c]","27940","27570"
"New entrant CS","2021","Shropshire CC","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
