"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Mixed","Commercial","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","London","Female","45","[c]","41770","39040"
"Leaver Dept.","2021","Mixed","No function","London","Male","50","[c]","43840","38060"
"Leaver Dept.","2021","Mixed","No function","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","North West (England)","Female","[c]","[c]","[c]","[c]"
