"Status","Year","Age","Disability","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Outside London","Heterosexual / straight","50","[c]","26220","22670"
"Leaver CS","2021","40-49","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Outside London","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Outside London","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","London","Unknown","170","[c]","47140","40220"
"Leaver CS","2021","40-49","Unknown","Outside London","Heterosexual / straight","85","[c]","35360","30650"
"Leaver CS","2021","40-49","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Outside London","Unknown","670","[c]","32600","27570"
"Leaver CS","2021","40-49","Unknown","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Overseas","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","London","Heterosexual / straight","65","[c]","44980","35430"
"Leaver CS","2021","50-59","Declared disabled","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Outside London","Heterosexual / straight","395","[c]","31050","26840"
"Leaver CS","2021","50-59","Declared disabled","Outside London","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Outside London","Undeclared","65","[c]","29670","27570"
"Leaver CS","2021","50-59","Declared disabled","Outside London","Unknown","295","[c]","27490","27130"
"Leaver CS","2021","50-59","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","London","Heterosexual / straight","310","[c]","49460","40390"
"Leaver CS","2021","50-59","Declared non-disabled","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","London","Undeclared","55","[c]","56820","54400"
"Leaver CS","2021","50-59","Declared non-disabled","London","Unknown","195","[c]","49340","33980"
"Leaver CS","2021","50-59","Declared non-disabled","Outside London","Heterosexual / straight","1505","[c]","33410","27570"
"Leaver CS","2021","50-59","Declared non-disabled","Outside London","LGBO","40","[c]","31880","27570"
"Leaver CS","2021","50-59","Declared non-disabled","Outside London","Undeclared","180","[c]","31770","26890"
"Leaver CS","2021","50-59","Declared non-disabled","Outside London","Unknown","1270","[c]","29770","26890"
"Leaver CS","2021","50-59","Declared non-disabled","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Outside London","Heterosexual / straight","120","[c]","34920","30820"
"Leaver CS","2021","50-59","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Outside London","Undeclared","80","[c]","32420","28220"
"Leaver CS","2021","50-59","Undeclared","Outside London","Unknown","245","[c]","39040","35610"
"Leaver CS","2021","50-59","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","London","Unknown","150","[c]","51310","41490"
"Leaver CS","2021","50-59","Unknown","Outside London","Heterosexual / straight","125","[c]","37100","33650"
"Leaver CS","2021","50-59","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Outside London","Undeclared","45","[c]","35100","33650"
"Leaver CS","2021","50-59","Unknown","Outside London","Unknown","890","[c]","32690","27570"
"Leaver CS","2021","50-59","Unknown","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Overseas","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","Unknown","125","[c]","55010","42430"
"Leaver CS","2021","60-64","Declared disabled","London","Heterosexual / straight","45","[c]","41750","31880"
"Leaver CS","2021","60-64","Declared disabled","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Outside London","Heterosexual / straight","280","[c]","28930","26890"
"Leaver CS","2021","60-64","Declared disabled","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Outside London","Undeclared","60","[c]","29500","26890"
"Leaver CS","2021","60-64","Declared disabled","Outside London","Unknown","155","[c]","28670","26890"
"Leaver CS","2021","60-64","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","London","Heterosexual / straight","220","[c]","50400","44760"
"Leaver CS","2021","60-64","Declared non-disabled","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","London","Undeclared","40","[c]","52080","47960"
"Leaver CS","2021","60-64","Declared non-disabled","London","Unknown","120","[c]","40480","31490"
"Leaver CS","2021","60-64","Declared non-disabled","Outside London","Heterosexual / straight","1360","[c]","34410","27570"
"Leaver CS","2021","60-64","Declared non-disabled","Outside London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Outside London","Undeclared","220","[c]","33110","28150"
"Leaver CS","2021","60-64","Declared non-disabled","Outside London","Unknown","955","[c]","29990","26890"
"Leaver CS","2021","60-64","Declared non-disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Overseas","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Outside London","Heterosexual / straight","90","[c]","31090","27570"
"Leaver CS","2021","60-64","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Outside London","Undeclared","95","[c]","32970","32690"
"Leaver CS","2021","60-64","Undeclared","Outside London","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","London","Unknown","85","[c]","58090","57450"
"Leaver CS","2021","60-64","Unknown","Outside London","Heterosexual / straight","90","[c]","38650","33650"
"Leaver CS","2021","60-64","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Outside London","Undeclared","35","[c]","33970","29350"
"Leaver CS","2021","60-64","Unknown","Outside London","Unknown","485","[c]","37890","32430"
"Leaver CS","2021","60-64","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","Unknown","70","[c]","43120","36940"
"Leaver CS","2021","65+","Declared disabled","London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Outside London","Heterosexual / straight","295","[c]","25720","22430"
"Leaver CS","2021","65+","Declared disabled","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Outside London","Undeclared","70","[c]","25530","24890"
"Leaver CS","2021","65+","Declared disabled","Outside London","Unknown","135","[c]","25310","21010"
"Leaver CS","2021","65+","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","London","Heterosexual / straight","160","[c]","38800","29560"
"Leaver CS","2021","65+","Declared non-disabled","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","London","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","London","Unknown","100","[c]","34760","26830"
"Leaver CS","2021","65+","Declared non-disabled","Outside London","Heterosexual / straight","1085","[c]","27690","22640"
"Leaver CS","2021","65+","Declared non-disabled","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Outside London","Undeclared","185","[c]","27450","22220"
"Leaver CS","2021","65+","Declared non-disabled","Outside London","Unknown","665","[c]","28880","26670"
"Leaver CS","2021","65+","Declared non-disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Outside London","Heterosexual / straight","85","[c]","28480","26890"
"Leaver CS","2021","65+","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Outside London","Undeclared","50","[c]","31140","27240"
"Leaver CS","2021","65+","Undeclared","Outside London","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","London","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Outside London","Heterosexual / straight","55","[c]","27890","22230"
"Leaver CS","2021","65+","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Outside London","Undeclared","30","[c]","26180","20710"
"Leaver CS","2021","65+","Unknown","Outside London","Unknown","320","[c]","33780","26520"
"Leaver CS","2021","65+","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","London","Heterosexual / straight","80","[c]","35460","32830"
"Leaver Dept.","2021","20-29","Declared disabled","London","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Outside London","Heterosexual / straight","65","[c]","25610","25080"
"Leaver Dept.","2021","20-29","Declared disabled","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","London","Heterosexual / straight","895","[c]","35170","33300"
"Leaver Dept.","2021","20-29","Declared non-disabled","London","LGBO","120","[c]","35900","34040"
"Leaver Dept.","2021","20-29","Declared non-disabled","London","Undeclared","60","[c]","35360","33250"
"Leaver Dept.","2021","20-29","Declared non-disabled","London","Unknown","155","[c]","35650","32210"
"Leaver Dept.","2021","20-29","Declared non-disabled","Outside London","Heterosexual / straight","615","[c]","25150","24110"
