"Status","Year","Age","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","London","15","[c]","50760","50110"
"Leaver CS","2021","50-59","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Corporate Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data and Technology","London","25","[c]","54460","56300"
"Leaver CS","2021","50-59","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data and Technology","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data and Technology","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data and Technology","Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","London","20","[c]","60770","64720"
"Leaver CS","2021","50-59","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","South West (England)","20","[c]","46120","37490"
"Leaver CS","2021","50-59","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","London","20","[c]","63460","58800"
"Leaver CS","2021","50-59","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Inspector of Education and Training","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Inspector of Education and Training","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Intelligence Analysis","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Knowledge and Information Management","London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Knowledge and Information Management","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","London","35","[c]","68760","64210"
"Leaver CS","2021","50-59","Legal","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","South East (England)","10","[c]","48890","44990"
"Leaver CS","2021","50-59","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Yorkshire and The Humber","10","[c]","50380","50150"
"Leaver CS","2021","50-59","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Medicine","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Medicine","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Medicine","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Medicine","South East (England)","15","[c]","50820","38190"
"Leaver CS","2021","50-59","Medicine","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Operational Delivery","East Midlands (England)","100","[c]","25000","21170"
"Leaver CS","2021","50-59","Operational Delivery","East of England","120","[c]","30590","26130"
"Leaver CS","2021","50-59","Operational Delivery","London","205","[c]","38900","30780"
"Leaver CS","2021","50-59","Operational Delivery","North East (England)","70","[c]","26060","21590"
"Leaver CS","2021","50-59","Operational Delivery","North West (England)","205","[c]","31770","27130"
"Leaver CS","2021","50-59","Operational Delivery","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Operational Delivery","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Operational Delivery","Scotland","120","[c]","33850","33650"
"Leaver CS","2021","50-59","Operational Delivery","South East (England)","185","[c]","26710","24070"
"Leaver CS","2021","50-59","Operational Delivery","South West (England)","130","[c]","31620","26380"
"Leaver CS","2021","50-59","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Operational Delivery","Wales","120","[c]","25050","21590"
"Leaver CS","2021","50-59","Operational Delivery","West Midlands (England)","125","[c]","30520","23370"
"Leaver CS","2021","50-59","Operational Delivery","Yorkshire and The Humber","165","[c]","27960","21430"
"Leaver CS","2021","50-59","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other","East Midlands (England)","35","[c]","30010","29930"
"Leaver CS","2021","50-59","Other","East of England","15","[c]","29210","21130"
"Leaver CS","2021","50-59","Other","London","30","[c]","53040","38390"
"Leaver CS","2021","50-59","Other","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other","Overseas","15","[c]","44500","40120"
"Leaver CS","2021","50-59","Other","Scotland","30","[c]","27260","23810"
"Leaver CS","2021","50-59","Other","South East (England)","55","[c]","27830","26670"
"Leaver CS","2021","50-59","Other","South West (England)","45","[c]","29400","21580"
"Leaver CS","2021","50-59","Other","Unknown","35","[c]","39190","34160"
"Leaver CS","2021","50-59","Other","Wales","20","[c]","30890","31930"
"Leaver CS","2021","50-59","Other","West Midlands (England)","10","[c]","31690","29670"
"Leaver CS","2021","50-59","Other","Yorkshire and The Humber","25","[c]","26890","26670"
"Leaver CS","2021","50-59","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Planning","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Policy","London","65","[c]","61920","58450"
"Leaver CS","2021","50-59","Policy","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Policy","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Policy","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Policy","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Policy","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","London","15","[c]","70920","61310"
"Leaver CS","2021","50-59","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","South East (England)","10","[c]","44700","41780"
"Leaver CS","2021","50-59","Project Delivery","South West (England)","30","[c]","51120","41160"
"Leaver CS","2021","50-59","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","East Midlands (England)","15","[c]","25880","25970"
"Leaver CS","2021","50-59","Property","East of England","10","[c]","33910","33660"
"Leaver CS","2021","50-59","Property","London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","South East (England)","10","[c]","37270","33250"
"Leaver CS","2021","50-59","Property","South West (England)","20","[c]","36240","33300"
"Leaver CS","2021","50-59","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","West Midlands (England)","10","[c]","37230","36170"
"Leaver CS","2021","50-59","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Psychology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","East of England","25","[c]","38020","35610"
"Leaver CS","2021","50-59","Science and Engineering","London","10","[c]","52750","51670"
"Leaver CS","2021","50-59","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","South East (England)","15","[c]","38590","38850"
"Leaver CS","2021","50-59","Science and Engineering","South West (England)","45","[c]","41110","41040"
"Leaver CS","2021","50-59","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Scotland","25","[c]","36760","39070"
"Leaver CS","2021","50-59","Security","South East (England)","30","[c]","35830","38120"
"Leaver CS","2021","50-59","Security","South West (England)","15","[c]","31330","35600"
"Leaver CS","2021","50-59","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Social Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Midlands (England)","240","[c]","26000","27230"
"Leaver CS","2021","50-59","Unknown","East of England","275","[c]","27410","27570"
"Leaver CS","2021","50-59","Unknown","London","455","[c]","46590","31880"
"Leaver CS","2021","50-59","Unknown","North East (England)","280","[c]","26130","21010"
"Leaver CS","2021","50-59","Unknown","North West (England)","375","[c]","27250","25130"
"Leaver CS","2021","50-59","Unknown","Northern Ireland","45","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Scotland","335","[c]","36330","27570"
"Leaver CS","2021","50-59","Unknown","South East (England)","200","[c]","26530","27570"
"Leaver CS","2021","50-59","Unknown","South West (England)","175","[c]","28230","27570"
"Leaver CS","2021","50-59","Unknown","Unknown","105","[c]","72130","63870"
"Leaver CS","2021","50-59","Unknown","Wales","290","[c]","25790","24860"
"Leaver CS","2021","50-59","Unknown","West Midlands (England)","250","[c]","26760","27570"
"Leaver CS","2021","50-59","Unknown","Yorkshire and The Humber","415","[c]","30990","27570"
"Leaver CS","2021","50-59","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","South West (England)","10","[c]","43850","37780"
"Leaver CS","2021","60-64","Digital, Data and Technology","Wales","15","[c]","56160","57870"
"Leaver CS","2021","60-64","Digital, Data and Technology","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Economics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","South East (England)","10","[c]","45130","34610"
"Leaver CS","2021","60-64","Finance","South West (England)","15","[c]","41910","40580"
"Leaver CS","2021","60-64","Finance","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","London","25","[c]","51770","49200"
"Leaver CS","2021","60-64","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","North West (England)","10","[c]","31500","26670"
"Leaver CS","2021","60-64","Human Resources","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inspector of Education and Training","London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inspector of Education and Training","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inspector of Education and Training","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","International Trade","London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Knowledge and Information Management","London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
