"Status","Year","Disability","Ethnicity","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Other ethnicity","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","Female","Undeclared","75","[c]","32730","28040"
"Leaver CS","2021","Undeclared","Undeclared","Female","Unknown","125","[c]","29380","33710"
"Leaver CS","2021","Undeclared","Undeclared","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","Male","Undeclared","150","[c]","36280","33730"
"Leaver CS","2021","Undeclared","Undeclared","Male","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Female","Unknown","60","[c]","36070","33610"
"Leaver CS","2021","Undeclared","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Male","Unknown","60","[c]","39540","33310"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Female","Heterosexual / straight","210","[c]","30840","26890"
"Leaver CS","2021","Undeclared","White","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Female","Undeclared","65","[c]","30070","27370"
"Leaver CS","2021","Undeclared","White","Female","Unknown","165","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Male","Heterosexual / straight","245","[c]","32120","27570"
"Leaver CS","2021","Undeclared","White","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Male","Undeclared","80","[c]","32760","29640"
"Leaver CS","2021","Undeclared","White","Male","Unknown","175","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Female","Unknown","125","[c]","25750","19130"
"Leaver CS","2021","Unknown","Undeclared","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Male","Unknown","125","[c]","28300","19130"
"Leaver CS","2021","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Undeclared","55","[c]","28510","22820"
"Leaver CS","2021","Unknown","Unknown","Female","Unknown","2790","[c]","30580","26510"
"Leaver CS","2021","Unknown","Unknown","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","Undeclared","55","[c]","28010","22820"
"Leaver CS","2021","Unknown","Unknown","Male","Unknown","2710","[c]","32870","27570"
"Leaver CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Female","Heterosexual / straight","280","[c]","33640","29660"
"Leaver CS","2021","Unknown","White","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Female","Unknown","425","[c]","38850","30550"
"Leaver CS","2021","Unknown","White","Male","Heterosexual / straight","305","[c]","37310","33650"
"Leaver CS","2021","Unknown","White","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Male","Unknown","295","[c]","42120","36780"
"Leaver CS","2021","Unknown","White","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Male","Heterosexual / straight","40","[c]","33650","32000"
"Leaver Dept.","2021","Declared disabled","Asian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Female","Heterosexual / straight","290","[c]","35340","32000"
"Leaver Dept.","2021","Declared disabled","White","Female","LGBO","50","[c]","34580","31420"
"Leaver Dept.","2021","Declared disabled","White","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Female","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Male","Heterosexual / straight","215","[c]","36380","32620"
"Leaver Dept.","2021","Declared disabled","White","Male","LGBO","45","[c]","42220","35100"
"Leaver Dept.","2021","Declared disabled","White","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Male","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Female","Heterosexual / straight","330","[c]","34440","30750"
"Leaver Dept.","2021","Declared non-disabled","Asian","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Female","Unknown","75","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Male","Heterosexual / straight","230","[c]","34190","31060"
"Leaver Dept.","2021","Declared non-disabled","Asian","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Male","Unknown","85","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Female","Heterosexual / straight","195","[c]","34370","31080"
"Leaver Dept.","2021","Declared non-disabled","Black","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Female","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Male","Heterosexual / straight","105","[c]","33440","31060"
"Leaver Dept.","2021","Declared non-disabled","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Female","Heterosexual / straight","100","[c]","38590","33090"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Male","Heterosexual / straight","80","[c]","40540","34820"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
