"Status","Year","Disability","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Food Standards Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Food Standards Scotland","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","Overseas","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Forestry and Land Scotland","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Actuary's Department","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Actuary's Department","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Legal Department","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Legal Department","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Legal Department","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Legal Department","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Legal Department","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Legal Department","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Legal Department","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Legal Department","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Property Agency","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Property Agency","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Property Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Property Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Property Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Property Agency","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Property Agency","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Property Agency","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Property Agency","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Property Agency","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Property Agency","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Property Agency","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Health and Safety Executive","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Health and Safety Executive","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Health and Safety Executive","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Health and Safety Executive","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Courts and Tribunals Service","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Courts and Tribunals Service","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Courts and Tribunals Service","London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Courts and Tribunals Service","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Courts and Tribunals Service","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Courts and Tribunals Service","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Courts and Tribunals Service","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Courts and Tribunals Service","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Courts and Tribunals Service","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Courts and Tribunals Service","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Courts and Tribunals Service","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Courts and Tribunals Service","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Courts and Tribunals Service","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Courts and Tribunals Service","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Courts and Tribunals Service","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Courts and Tribunals Service","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Courts and Tribunals Service","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Courts and Tribunals Service","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","East Midlands (England)","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","East Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","London","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","London","G7","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","London","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","North East (England)","AO","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","North East (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","North East (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","North West (England)","AO","70","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","North West (England)","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","North West (England)","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","North West (England)","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","North West (England)","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Scotland","AO","65","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Scotland","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","South East (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Wales","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Wales","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","West Midlands (England)","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","West Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Treasury (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Treasury (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Treasury (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Treasury (excl. agencies)","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office (incl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office (incl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office (incl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office (incl. agencies)","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office (incl. agencies)","London","HEO","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office (incl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office (incl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office (incl. agencies)","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office (incl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office (incl. agencies)","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office (incl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office (incl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office (incl. agencies)","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Insolvency Service","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Insolvency Service","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Insolvency Service","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Insolvency Service","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Insolvency Service","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Insolvency Service","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Insolvency Service","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Insolvency Service","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Insolvency Service","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Insolvency Service","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Insolvency Service","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Insolvency Service","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Insolvency Service","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Insolvency Service","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Insolvency Service","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Insolvency Service","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Insolvency Service","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Insolvency Service","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Institute for Apprenticeships and Technical Education","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal Aid Agency","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal Aid Agency","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal Aid Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Maritime and Coastguard Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Maritime and Coastguard Agency","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Maritime and Coastguard Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Maritime and Coastguard Agency","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Maritime and Coastguard Agency","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Maritime and Coastguard Agency","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
